"replist1","replist2","replist3","replist4","replist5","replist6","replist7","replist8","replist9","replist10","replist11","replist12","replist13","replist14","replist15","replist16","replist17","replist18","replist19","replist20","replist21","replist22","replist23","replist24","replist25","replist26","replist27","replist28","replist29","replist30","replist31","replist32","replist33","replist34","replist35","replist36","replist37","replist38","replist39","replist40","replist41","replist42","replist43","replist44","replist45","replist46","replist47","replist48","replist49","replist50","replist51","replist52","replist53","replist54","replist55","replist56","replist57","replist58","replist59","replist60","replist61","replist62","replist63","replist64","replist65","replist66","replist67","replist68","replist69","replist70","replist71","replist72","replist73","replist74","replist75","replist76","replist77","replist78","replist79","replist80","replist81","replist82","replist83","replist84","replist85","replist86","replist87","replist88","replist89","replist90","replist91","replist92","replist93","replist94","replist95","replist96","replist97","replist98","replist99","replist100","Label","Yr"
11367.6,10660.9,11545.7,10804.6,11820.2,11181.2,10182.2,9453.58,9000.6,9659.79,9351.68,10386.8,8324.81,10034.6,10502,9547.97,10674.5,8663.19,10133.3,9524.43,9253.93,10723.4,9818.51,8997.92,10093.7,10419,9792.72,11488.9,10075.6,7892.13,9608.65,10277.1,10501,10583.8,9866.85,10795.6,8662.83,10723.2,9821.83,10565.7,10232.4,9454.51,9883.98,10187.1,9334.97,10792,9106.01,11135.2,10648.6,10694.8,8663.75,9241.15,10392.7,10722.8,10714,10021.6,10888.1,10417.6,10848.2,10680.3,10484.3,9958.03,9716,8728.4,10318.4,9641.98,11196.8,8955.45,10564.5,11096.5,9745.46,9116.66,9886.37,10683.8,8682.04,10769.8,11048.6,12738.7,10900.2,9690.22,12716.2,10600.3,11060.9,10724,12177,9462.96,8838.76,11072.7,9913.65,9160.97,11513.6,9431.96,10735.2,11299.2,7939.15,11477.7,10075.7,10903,10605.2,9823.4,"Recr_Virgin",1988
11367.6,10660.9,11545.7,10804.6,11820.2,11181.2,10182.2,9453.58,9000.6,9659.79,9351.68,10386.8,8324.81,10034.6,10502,9547.97,10674.5,8663.19,10133.3,9524.43,9253.93,10723.4,9818.51,8997.92,10093.7,10419,9792.72,11488.9,10075.6,7892.13,9608.65,10277.1,10501,10583.8,9866.85,10795.6,8662.83,10723.2,9821.83,10565.7,10232.4,9454.51,9883.98,10187.1,9334.97,10792,9106.01,11135.2,10648.6,10694.8,8663.75,9241.15,10392.7,10722.8,10714,10021.6,10888.1,10417.6,10848.2,10680.3,10484.3,9958.03,9716,8728.4,10318.4,9641.98,11196.8,8955.45,10564.5,11096.5,9745.46,9116.66,9886.37,10683.8,8682.04,10769.8,11048.6,12738.7,10900.2,9690.22,12716.2,10600.3,11060.9,10724,12177,9462.96,8838.76,11072.7,9913.65,9160.97,11513.6,9431.96,10735.2,11299.2,7939.15,11477.7,10075.7,10903,10605.2,9823.4,"Recr_Initial",1989
18342,19944,18628.4,17614.9,18497.8,17354.7,18457.6,19712.3,17502.5,17354.2,17421,17680.9,19577.1,19676.6,17574.3,17805.9,19748.5,17139.5,18086.2,18088.8,16993.6,18236.1,16490.6,18743.5,17103.2,18369.4,17666.3,20005,16303.1,18766.4,17483.7,19518.4,21611.6,17000.3,18301.6,17519,19349.4,18795.5,18291.5,19397.8,20410.9,17851.3,18155.8,17981.9,18191.9,18801.4,18194.4,18053.8,21095.8,16928.1,17245.9,18617.9,20129.2,17572.5,18064.8,20807.6,17796,18211.5,19395.4,18564.9,20131,18515.3,19626.1,18485.8,17842.6,17649.5,19804.5,17731,19571.9,16009.9,16984.8,18722.5,18301.2,17672.7,17587.9,20078.5,17462,18331.4,19118.8,20580.3,16935.2,18642.5,18022.5,17213.3,19338.3,18131,17477.4,18121.2,17459.6,20114.5,18579.7,18737.5,18861.3,19043,17443.6,20168.4,17594.6,17237.6,17151.9,17502.1,"Recr_1990",1990
4899.5,4143,5243.8,4648.1,3972.79,3928.52,4082.11,4273.78,3593.12,3911.38,3978.94,5452.03,3781.75,3640.25,3957.26,5158.2,4154.56,4575.39,3600.76,3820.29,4238.41,4675.77,4686.71,4219.83,4469.9,3555.42,4576.64,3572.64,3375.98,3326.35,4214.8,3390.72,3237.31,3442.21,3797.85,4193.44,3577.1,3863.22,4877.5,4216,3124.93,4550.59,4363.54,3826.35,4643.07,5211.76,3575.05,4545.19,4012.98,4374.43,4631.6,4272.46,4147.64,5247.11,4584.52,4300.88,4422.62,4098.28,3340.9,3346.4,4100.3,4404.82,4660.53,4653.87,4555.83,5028.89,3116.39,4523.5,3606.9,4731.27,4891.1,4500.76,4282.39,3273.29,3997.26,3339.42,3809.41,5279.65,4344.1,3928,5503.65,4116.79,4031.65,5134.63,3122.34,3948.29,4473.01,3984.07,3783.99,2941.83,3848.46,4268.03,3808.96,3717.2,5092.59,4268.74,4181.74,4496.55,5332.74,4925,"Recr_1991",1991
6863.16,7498.37,7043.36,6561.16,7935.62,8082.43,7739.36,6559.24,7623.83,8030.17,6455.12,7404.72,7391.13,8149.56,7203.77,6802.46,7192.74,8589.06,7361.49,8558.25,8571.2,6809.37,7290.33,6709.67,7845.85,7746.24,7645.82,7010.92,7494.8,6923.34,7184.45,7532.59,7440.58,7606.78,7240.54,6714.22,6376.67,7754.62,6566.91,8301.76,7825.73,6876.66,8131.66,7789.72,7974.11,6795.03,7941.66,7363.18,7469.92,7652.15,7447.61,8656.25,7180.71,8273,6560.31,7122.5,7582.32,7588.95,8099.95,8363.85,7021.8,8421.04,6006.87,7577.08,7640.51,7412.63,8000.05,7814.27,8323.54,8961.26,6691.95,7125.74,6762.13,7401.01,6887.35,7042.51,8451.91,7332.65,7220.25,6678.77,7463.05,7000.08,7457.4,7416.87,8198.68,8413.35,7782.04,7890.91,7408.25,8632.83,8323.25,7492.68,6971.07,6830.01,7562.84,6848.67,7908.21,8175.23,6880.84,7581.95,"Recr_1992",1992
7265.04,7845.89,6353.45,8181.45,5901.54,7841.65,7441.38,6941.24,6823.65,7704.74,6647.5,6289.28,7247.72,6124.29,6638.19,6685.22,6928.51,7380.33,8298.3,7322.33,6769.66,6549.04,7043.54,6783.52,7456.83,7863.75,7308.41,6661.32,6613.76,9038.61,7513.25,6240.05,8003.12,7462.95,7326.72,6951.54,7219.59,7215.82,7642.62,8084.92,6941.23,6477.61,6391.77,7563.01,6261.59,7407.53,6229.83,6811.82,6929.12,7180.12,8129.5,7931.09,7427.98,5796.97,7168.52,6087.68,6335.21,6661.28,7221.12,7037.24,6165.44,6699.23,6704.59,6931.65,7131.11,8600.65,5998.92,6922.82,8518.34,6315.87,8364.86,6791.07,7222.64,7421.58,7459.29,7647.74,6966.08,8363.13,6291.71,7574.07,7054.38,8642.32,6793.93,7029.92,6714.18,6245.2,6849.05,7244.23,7000.88,6515.29,6750.16,6846.24,7250.98,7776.1,8007.01,6546.49,6531.11,7419.53,6511.04,7043.16,"Recr_1993",1993
5728.22,5252.11,5982.26,6236.13,6667.63,6237.92,5438.73,6457.24,5306.62,5088.24,5535.2,6190.61,6046.11,5945.44,7044.01,5654.15,5770.29,5794.91,6490.67,6133.09,5203.14,5734.45,6298.1,6674.92,6128,4793.64,6009.04,5528.17,5825.35,5586.36,4442.04,7404.22,5260.28,5410.3,6005.73,6555.47,5995.46,6045.68,6440.85,5598.62,5311.45,6093.69,6588.88,5831.75,6578.39,6108.16,5585.38,6098.09,4263.67,6867.92,5880.38,5647.62,5972.73,5446.82,6251.06,5648.38,6633.21,5304.54,5953.56,7062.19,5893.6,5435.59,6177.78,5932.42,6180.98,6070.43,5747.56,5812.33,4447.01,6059.62,5482.39,6405.44,6052.78,5885.04,6143.25,6017.82,6449.72,5374.47,4898.06,5096.88,6924.58,5629.14,6128.95,6670.34,6362.39,6226.62,6452.28,5987.57,7201.59,5108.93,5541.8,5810.09,6244.7,5559.29,6213.29,5278.32,5310.22,5929.85,6564.34,6304.16,"Recr_1994",1994
4317.67,3981.88,3568.14,4061.53,5102.15,4736.83,3469.13,4704.9,3937.54,4875.47,3660.55,3992.68,5355.48,3369.92,4879.21,4101.76,4490.82,4611.82,3652.66,5218.62,4292.71,4307.46,3904.43,4701.22,2691.99,4466.03,3510.43,4403.46,4335.02,3782.73,4072.35,4012.56,4761.8,4772.49,4292.73,4090.48,4390.92,4564.4,3683.74,3481.02,3915.62,5055.64,4262.87,4549.52,4418.94,3333.64,3868.62,4533.34,3362.57,3300.07,3943.66,4696.43,4385.88,4420.83,3703.81,3770.1,4694.25,5445.92,4208.05,3962.25,5847.46,3908.6,4689.77,4094.62,4341.51,3997.81,3951.43,4351.81,3430.13,3582.86,3512.64,4386.07,4569.2,4928.31,5153.15,4351.26,3655.12,4653.32,4196.14,4385.09,3353.24,3809.81,4190.1,4186.92,4616.81,4580.08,4614.55,4191.23,3551.41,4581.48,3605.65,4830.08,4301.09,3876.95,3559.72,4197.84,4760.96,4565.86,4560.93,4295.94,"Recr_1995",1995
8624.71,9498.72,9278.34,8077.96,8619.75,9243.86,9300.38,7314.68,8740.6,8459.62,9292.81,8837.15,8736.15,9823,7731.4,7508.72,8451.2,8847.86,8399.52,7323.56,8975.5,8757.59,8627.49,7929.74,9404.46,10304.6,8638.66,9287.3,8264.34,8029.22,8988,7734.33,9041.83,7733.76,9680.16,7520.94,10085.9,9194.4,8278.06,8637.25,9347.64,8488.17,7588.91,7867.12,8347.39,8628.78,8741.08,8213.47,9205.83,8489.59,8489.52,8429.41,8385.66,8157.64,9464.06,9044.22,8176.72,8520.01,8399.92,8014.2,8161.91,8447.93,8294.04,9456.01,9325.17,7960.35,8296.42,8992.17,8210.24,8766.79,9583.42,8992.51,9091.28,9429.44,7180.47,8623.18,8924.79,7908.67,9860.57,10072.3,8624.69,9088.89,9417.13,7673.88,8612.53,8065.81,8036.02,8066.84,8971.52,8809.92,9827.48,9187.68,7911.78,7985.49,8581.24,8098.07,8733.66,9857.21,8488.64,8250.78,"Recr_1996",1996
7212.56,5564.94,6100.01,6114.42,6511.57,5612.63,7290.06,6744,6080.45,5480.39,6832.28,5628.85,5729.26,6127.49,5400.43,6727.17,6311.73,6548.51,5864.9,6588.01,4725.98,5785.77,7689.04,5656.89,6027.51,5649.31,5732.09,5969.21,6436.93,5756.19,6797.72,5663.76,5621.09,5606.31,6672.13,6272.03,4963.32,6138.5,6189.78,6221.71,6420.22,5228.84,6746.86,6686.99,5867.2,5528.34,5904.59,5197.17,7778.17,6922.41,6565.11,6440.75,6809.33,7460.87,6427.13,6439.58,5665.61,5638.22,5912.07,6209.55,6286.93,6755.51,6060.94,6350.96,5917.99,5999.55,8117.52,7023.15,6153.59,6654.63,5571.73,4379.95,5605.43,5513.74,5461.18,6365.93,5860.42,6946.92,6505.88,5739.89,6340.21,5362.12,6233.45,5252.4,5006.75,6645.9,5559.12,6044.36,6619.94,6095.73,5899.87,5344.92,6758.11,5947.83,4836.96,6683.55,6847.41,4893.64,5102.29,6619.16,"Recr_1997",1997
