"run1","run2","run3","run4","run5","run6","run7","run8","run9","run10","run11","run12","run13","run14","run15","run16","run17","run18","run19","run20","run21","run22","run23","run24","run25","run26","run27","run28","run29","run30","run31","run32","run33","run34","run35","run36","run37","run38","run39","run40","run41","run42","run43","run44","run45","run46","run47","run48","run49","run50","run51","run52","run53","run54","run55","run56","run57","run58","run59","run60","run61","run62","run63","run64","run65","run66","run67","run68","run69","run70","run71","run72","run73","run74","run75","run76","run77","run78","run79","run80","run81","run82","run83","run84","run85","run86","run87","run88","run89","run90","run91","run92","run93","run94","run95","run96","run97","run98","run99","run100"
0.024496,0.02546695,0.0261432,0.02607925,0.02578555,0.0279986,0.02497735,0.02632525,0.0248996,0.02618005,0.02533505,0.02588595,0.0266653,0.0258987,0.02414945,0.0254375,0.02455155,0.0251311,0.0252922,0.02551865,0.02502795,0.0263946,0.0268615,0.02757295,0.024726,0.02765345,0.02501265,0.02524835,0.0261353,0.0257705,0.0257275,0.0245326,0.02642895,0.0264059,0.0245497,0.0257416,0.0250428,0.0252832,0.0282954,0.0245149,0.0249593,0.0243358,0.02540025,0.0264554,0.02840605,0.02721195,0.0264216,0.0257489,0.02617975,0.023644,0.02624735,0.02604425,0.02615745,0.0249921,0.0262106,0.02545,0.02407815,0.02591865,0.02348015,0.025571,0.0247091,0.0255593,0.02699635,0.0262354,0.0263922,0.0245256,0.02603905,0.02624845,0.02551995,0.02762585,0.0263008,0.02541125,0.0259721,0.02594515,0.0251338,0.0269975,0.02673625,0.0260292,0.0261233,0.0251641,0.0239727,0.02450445,0.0268268,0.0243626,0.02357205,0.02356285,0.02400955,0.02587005,0.02614945,0.02573685,0.02466575,0.0229534,0.025866,0.0247628,0.0275463,0.02544585,0.0255466,0.0262719,0.024133,0.02654305
0.0510152,0.05124085,0.0502816,0.05293945,0.051967,0.0522884,0.05178345,0.0497212,0.04742835,0.0494145,0.0524775,0.05310615,0.04982665,0.05458255,0.0507833,0.0539402,0.05146345,0.0504543,0.0497961,0.0518646,0.04950725,0.05027635,0.05234505,0.0543426,0.0502076,0.0530811,0.05014105,0.04963905,0.05524165,0.0492747,0.0544196,0.0503963,0.051531,0.04879065,0.05403805,0.0535491,0.05067965,0.0499538,0.0541113,0.05148455,0.0508475,0.04953885,0.0522953,0.05139225,0.05252445,0.05321585,0.05371385,0.0501312,0.0539764,0.05041805,0.0504887,0.0537533,0.05291685,0.0500313,0.05067025,0.0515443,0.04890215,0.0526962,0.04901515,0.05290675,0.05100845,0.0528787,0.0536037,0.05207085,0.05335725,0.05025655,0.05278285,0.0499356,0.04882285,0.05462285,0.05087125,0.0522739,0.0538322,0.04963025,0.05312285,0.05019695,0.0494454,0.05587615,0.0524849,0.0515332,0.0531072,0.05001165,0.05199885,0.0516263,0.0556411,0.04849245,0.0525801,0.0493624,0.0466708,0.0511309,0.0520937,0.04884775,0.05225595,0.05289485,0.0513992,0.0527309,0.0479461,0.05095055,0.04921985,0.05132245
0.0768114,0.07773445,0.0753499,0.07610925,0.0788995,0.07829615,0.07805395,0.07796545,0.07562975,0.07523135,0.0765875,0.0782084,0.07631465,0.0793101,0.07811045,0.07810175,0.07640205,0.077466,0.0769999,0.07968495,0.07554165,0.0742071,0.0752943,0.0804226,0.0755669,0.0776086,0.07723195,0.08058555,0.08397405,0.07731415,0.0800783,0.07750925,0.0766638,0.072991,0.08089255,0.0786512,0.0786936,0.0780451,0.077953,0.0771997,0.07545895,0.0773933,0.0796566,0.0790466,0.0807651,0.07599555,0.07766315,0.0787152,0.07776525,0.0773947,0.0765217,0.07910855,0.077392,0.0776981,0.0784735,0.0778579,0.0779947,0.0782164,0.0761319,0.0791875,0.07724005,0.0749438,0.0773454,0.0778909,0.07785795,0.076042,0.0796904,0.07613915,0.07370335,0.08175225,0.07455145,0.07285965,0.0801495,0.0781333,0.0765106,0.0759462,0.08035585,0.0786521,0.08063525,0.072672,0.07693405,0.07594355,0.07676585,0.07944545,0.0795008,0.0766127,0.0748236,0.07470185,0.07309215,0.07807655,0.077139,0.07419265,0.07858375,0.0768697,0.07762415,0.07909155,0.0752267,0.07450035,0.0734943,0.0792164
0.102665,0.0987624,0.1028965,0.107204,0.106264,0.101962,0.104987,0.1028425,0.101393,0.1033885,0.1023255,0.1033625,0.1021415,0.1037935,0.1027165,0.104691,0.104451,0.1013695,0.104975,0.1024615,0.1039535,0.1044855,0.10312,0.1071005,0.1019565,0.109258,0.104836,0.1034985,0.1100565,0.1011231,0.1025107,0.10004065,0.0999616,0.1026658,0.1026845,0.103815,0.104007,0.0985186,0.1096735,0.1004299,0.1001227,0.10246755,0.1038285,0.1028665,0.1085395,0.1077985,0.1015611,0.1034205,0.1041735,0.104178,0.1043775,0.104863,0.103351,0.1041145,0.1033015,0.10160745,0.096659,0.105447,0.1024645,0.1078565,0.10268315,0.10087845,0.1050755,0.1068685,0.103427,0.09780265,0.106764,0.1030055,0.09968295,0.1102555,0.107767,0.1043315,0.1032935,0.1034615,0.100897,0.0997056,0.101943,0.106485,0.104687,0.0991155,0.1058275,0.1065895,0.1028165,0.103832,0.1056015,0.09917435,0.099456,0.1039025,0.102452,0.104425,0.0981278,0.1036535,0.1039025,0.101602,0.1030765,0.1047935,0.0994876,0.108079,0.1038645,0.1050325
0.129391,0.125656,0.129175,0.1303705,0.1322745,0.1349295,0.1316985,0.1283845,0.1245,0.129598,0.1321295,0.1257705,0.1300995,0.1336485,0.1301475,0.1306815,0.127561,0.129778,0.124518,0.128933,0.1232465,0.126859,0.127625,0.1338645,0.127746,0.1345665,0.1279355,0.130498,0.128801,0.1276735,0.1317785,0.128131,0.130623,0.1328055,0.1355375,0.130364,0.1266,0.1279265,0.1341335,0.126938,0.1248115,0.1261,0.132173,0.1294255,0.1343795,0.1317565,0.135129,0.1285985,0.1338985,0.128527,0.1265115,0.1307705,0.1279205,0.12831,0.128808,0.1341895,0.1250065,0.133044,0.1222675,0.133147,0.12669,0.1276345,0.135858,0.1363105,0.1362495,0.1254045,0.1265575,0.126206,0.1247755,0.1372085,0.1303235,0.129018,0.1310345,0.128651,0.126963,0.1279875,0.133682,0.136617,0.131001,0.126547,0.1246635,0.1319155,0.1318115,0.1247145,0.13324,0.1258995,0.1274155,0.127929,0.125964,0.1295455,0.130971,0.124976,0.1292185,0.132039,0.127582,0.128453,0.1272075,0.1289555,0.1284415,0.129253
0.1515695,0.1555915,0.1529335,0.153158,0.158476,0.156841,0.155137,0.152252,0.153136,0.1497895,0.1590895,0.153084,0.158996,0.154569,0.154654,0.158514,0.157117,0.1563245,0.150553,0.16205,0.152699,0.1519445,0.1597425,0.1596715,0.1562385,0.163784,0.1546575,0.1486665,0.168647,0.154755,0.1588665,0.154576,0.160996,0.162682,0.1583455,0.159568,0.1539265,0.1528255,0.160171,0.150201,0.1457205,0.151823,0.1538835,0.1629495,0.155961,0.1554975,0.1569385,0.1530555,0.157554,0.1493665,0.1575305,0.157745,0.157609,0.1564315,0.154579,0.1590025,0.155479,0.1503925,0.149012,0.15958,0.151526,0.153893,0.1637235,0.159179,0.1592845,0.150638,0.1560185,0.1515305,0.150492,0.1584805,0.1529925,0.1508065,0.1596495,0.1540455,0.154011,0.1477445,0.156356,0.153814,0.157227,0.154735,0.1574795,0.153741,0.1567705,0.1550765,0.161292,0.15208,0.1525515,0.15509,0.1557845,0.1543855,0.150417,0.1457655,0.1567975,0.1511765,0.152332,0.1549555,0.1517585,0.155477,0.1587265,0.157862
0.182479,0.1841785,0.1827555,0.1860285,0.185021,0.191024,0.190703,0.186325,0.1761665,0.181483,0.184219,0.179146,0.1857955,0.184962,0.185484,0.189658,0.1823165,0.1804595,0.1750515,0.185885,0.170703,0.1804885,0.1847475,0.1879785,0.1800365,0.1978275,0.1815325,0.175621,0.1931405,0.1800205,0.184352,0.179672,0.1805775,0.182741,0.1851055,0.1865715,0.1788195,0.1843925,0.1844245,0.182323,0.1798135,0.1796195,0.1863195,0.1881605,0.181184,0.176159,0.1852465,0.183227,0.1826875,0.178241,0.175226,0.1799785,0.1816875,0.1839505,0.180618,0.1781145,0.180316,0.1891255,0.177858,0.1878835,0.180668,0.183081,0.188031,0.188558,0.186176,0.173892,0.1862455,0.184417,0.172552,0.1903765,0.1828665,0.181321,0.186567,0.1810825,0.186768,0.1732025,0.185016,0.19074,0.1869085,0.1738765,0.1790845,0.1820425,0.180358,0.184393,0.1870515,0.176533,0.1800125,0.183323,0.1765685,0.1830785,0.183895,0.172106,0.184857,0.184913,0.183044,0.1798445,0.1777525,0.1848875,0.1798005,0.189253
0.209181,0.2128745,0.202898,0.206011,0.208774,0.2071285,0.2135115,0.206639,0.2065825,0.2006595,0.205377,0.2111695,0.211713,0.2112105,0.2068645,0.2154265,0.2083385,0.2062875,0.2003875,0.2099815,0.203726,0.211216,0.205587,0.221889,0.2092055,0.22058,0.209318,0.201258,0.2233025,0.213245,0.2132815,0.2011005,0.2035105,0.210086,0.2125005,0.210302,0.209469,0.202564,0.2138495,0.2056865,0.1983755,0.2084425,0.214928,0.216748,0.20992,0.2177105,0.21648,0.2086315,0.211908,0.2078615,0.2093395,0.2089515,0.2136385,0.210076,0.205946,0.207708,0.199653,0.2152075,0.2129765,0.215207,0.2081235,0.205737,0.2184235,0.206223,0.213379,0.204981,0.2134065,0.203099,0.2050965,0.2236,0.2094755,0.2144315,0.2045075,0.210875,0.210977,0.1974835,0.2115235,0.2109655,0.2101625,0.2022625,0.2174295,0.208582,0.210476,0.206186,0.2183945,0.207477,0.2087805,0.206609,0.206032,0.211585,0.2031905,0.196414,0.2120795,0.20727,0.2064615,0.2168085,0.201783,0.212091,0.213924,0.209587
0.241359,0.236302,0.230234,0.238862,0.2436595,0.245037,0.2376455,0.2355105,0.2302235,0.2295125,0.234016,0.2309665,0.2290885,0.238896,0.230716,0.2393005,0.227546,0.2388145,0.2321805,0.2511055,0.2223425,0.2299685,0.2296145,0.255239,0.2293105,0.250753,0.227563,0.2217945,0.239462,0.23187,0.2443505,0.235771,0.2297825,0.24696,0.233578,0.2468775,0.233376,0.2313935,0.2422465,0.231103,0.22538,0.2325165,0.2371265,0.236143,0.2299765,0.2392925,0.231535,0.2407915,0.236306,0.2346405,0.232409,0.2388845,0.2331655,0.2363825,0.236532,0.239541,0.236103,0.2360255,0.227274,0.2373605,0.226481,0.2302735,0.239564,0.2468025,0.251115,0.225439,0.230499,0.2325055,0.2317775,0.2566315,0.2359,0.2395785,0.2353095,0.238954,0.231085,0.216737,0.235465,0.240411,0.239795,0.2253935,0.2366325,0.231852,0.232254,0.241004,0.245931,0.2253875,0.2361695,0.224906,0.2315505,0.243073,0.2280455,0.222514,0.235099,0.2344455,0.240436,0.2377435,0.2335625,0.2377705,0.239798,0.2322515
0.2681945,0.2685685,0.2506435,0.2619165,0.268118,0.272216,0.267079,0.2594075,0.252972,0.263634,0.2623295,0.250457,0.2600035,0.269726,0.2604005,0.274271,0.271044,0.2630675,0.2577465,0.276811,0.25591,0.2571875,0.254244,0.282035,0.263547,0.284886,0.258948,0.242196,0.2837675,0.25703,0.264902,0.2604735,0.2655325,0.2701875,0.268027,0.272508,0.2537895,0.2516055,0.273082,0.259873,0.246924,0.2663525,0.264079,0.265935,0.260155,0.264176,0.264256,0.258213,0.2605045,0.260706,0.2594915,0.2672925,0.264683,0.2570395,0.2658045,0.2603075,0.252977,0.27476,0.2572205,0.265102,0.2587025,0.255253,0.2724725,0.2748385,0.2657595,0.2471815,0.2688045,0.255756,0.2565515,0.272309,0.2548535,0.272859,0.2602945,0.268897,0.2708855,0.251447,0.2607055,0.2714235,0.2723305,0.2590325,0.2661125,0.264204,0.250244,0.2576285,0.286151,0.257838,0.2595565,0.2547125,0.2572495,0.26798,0.2621565,0.2503545,0.2654255,0.2660645,0.2547115,0.2664435,0.2450675,0.264848,0.260694,0.2702875
