"replist1","replist2","replist3","replist4","replist5","replist6","replist7","replist8","replist9","replist10","replist11","replist12","replist13","replist14","replist15","replist16","replist17","replist18","replist19","replist20","replist21","replist22","replist23","replist24","replist25","replist26","replist27","replist28","replist29","replist30","replist31","replist32","replist33","replist34","replist35","replist36","replist37","replist38","replist39","replist40","replist41","replist42","replist43","replist44","replist45","replist46","replist47","replist48","replist49","replist50","replist51","replist52","replist53","replist54","replist55","replist56","replist57","replist58","replist59","replist60","replist61","replist62","replist63","replist64","replist65","replist66","replist67","replist68","replist69","replist70","replist71","replist72","replist73","replist74","replist75","replist76","replist77","replist78","replist79","replist80","replist81","replist82","replist83","replist84","replist85","replist86","replist87","replist88","replist89","replist90","replist91","replist92","replist93","replist94","replist95","replist96","replist97","replist98","replist99","replist100","Label","Yr"
11543,10755.6,11521.9,10683.9,11924.2,11166.2,10188.7,9453.78,9093.71,9764.65,9402.48,10418.7,8390.75,10189.9,10639.1,9790.68,10674.3,8517.55,10469.8,9511.32,9399.39,10680.3,9785.6,8886.92,10230.1,10374.4,9768.46,11432.7,10049.6,7911.73,9409.66,10471.9,10452.3,10945.5,9868.82,11019.2,8916.25,10933.9,9883.9,10738.2,10189.6,9538.79,9927.23,10277.1,9390.86,10816.9,9154.71,11078.4,10822.4,10936.9,8790.77,9195.17,10731.2,10664,10793.4,10257.8,10767.8,10177.7,10919.4,10832.1,10502.2,9936.86,9832.55,8644.52,10430.1,9808.65,11340,9023.03,10429.1,11215.8,9889.46,9221.93,9923.29,11005.7,8880.14,10887.9,11334.7,12804.9,11025.5,9702.9,12786.1,10747.6,11001.1,10856.6,12129.8,9590.71,8923.53,11069.3,9865.01,9188.71,11642.4,9692.11,11094.3,11556.1,7878.27,11852.5,10162.1,10886.4,10623.2,9919.71,"Recr_Virgin",1988
11543,10755.6,11521.9,10683.9,11924.2,11166.2,10188.7,9453.78,9093.71,9764.65,9402.48,10418.7,8390.75,10189.9,10639.1,9790.68,10674.3,8517.55,10469.8,9511.32,9399.39,10680.3,9785.6,8886.92,10230.1,10374.4,9768.46,11432.7,10049.6,7911.73,9409.66,10471.9,10452.3,10945.5,9868.82,11019.2,8916.25,10933.9,9883.9,10738.2,10189.6,9538.79,9927.23,10277.1,9390.86,10816.9,9154.71,11078.4,10822.4,10936.9,8790.77,9195.17,10731.2,10664,10793.4,10257.8,10767.8,10177.7,10919.4,10832.1,10502.2,9936.86,9832.55,8644.52,10430.1,9808.65,11340,9023.03,10429.1,11215.8,9889.46,9221.93,9923.29,11005.7,8880.14,10887.9,11334.7,12804.9,11025.5,9702.9,12786.1,10747.6,11001.1,10856.6,12129.8,9590.71,8923.53,11069.3,9865.01,9188.71,11642.4,9692.11,11094.3,11556.1,7878.27,11852.5,10162.1,10886.4,10623.2,9919.71,"Recr_Initial",1989
18646.4,20119.2,18756.7,17703.6,18593.6,17524,18838,19877.8,17839.5,17788.7,17714.4,18014.7,19653.2,20091.9,17917.5,18163.5,20063.9,17265.5,18199.2,18537.3,17262.2,18435.9,16566.3,18700.2,17309.5,18563.1,17788.6,20186.3,16355.2,18852.3,17477.8,19826,21908.4,17243,18565.8,17680.9,19507,18921.4,18473.5,19612.2,20530,18214.6,18548.2,18405.8,18433.5,18888.1,18211.7,18341.1,21273.2,17006,17396.2,18694.7,20533.6,17752,18451.6,21385.3,18064.2,18426.5,19617.8,18749.3,20366.6,19117.6,19737.5,18498.7,17966.1,17872.5,19986.5,18080.7,19655.6,16279.1,17111,19010,18410.3,18066.5,17973.3,20199.4,17672.2,18612.7,19198.5,20520.8,17317.3,18903.3,18186.6,17309.4,19395.6,18378.9,17513.3,18463.4,17623.9,20094.4,18784.3,19146.1,18883.5,19455.5,17610.9,20384.7,17614.7,17545.8,17184.3,17691.5,"Recr_1990",1990
5029.91,4210.66,5311.43,4699.48,4077.65,3993.46,4135.37,4294.23,3698.55,3984.36,4036.1,5478.36,3859.06,3714.65,4022.42,5199.17,4184.53,4598.91,3603.34,3876.64,4295.16,4760.94,4683.14,4337.8,4470.58,3572.56,4632.79,3590.3,3427.17,3386.11,4224.1,3442.58,3262.21,3475.04,3850.32,4243.81,3627.23,3902.15,4981.64,4254.02,3161.08,4573.67,4447.43,3904.87,4712.68,5270.55,3624.02,4592.28,4052.54,4347.39,4686.34,4279.96,4235.16,5314.64,4721.07,4404.22,4480.34,4165.95,3365.18,3371.39,4173.83,4531.3,4721.91,4629.13,4580.92,5120.75,3149.8,4578.81,3638.76,4776.12,4980.74,4549.79,4309.9,3289.75,4000.37,3355.68,3886.63,5339.85,4383.64,4026.56,5633.04,4184.97,4098.12,5168.61,3150.61,4017.24,4522.14,4046.22,3849.84,2954.7,3860.83,4310.94,3863.19,3798.51,5139.89,4318.25,4249.33,4563.92,5371.55,5061.85,"Recr_1991",1991
6964.91,7590.23,7110.04,6718.69,8139.72,8161.85,7845.49,6546.89,7863.15,8133.42,6537.16,7449.92,7560.17,8187.88,7338.09,7047.97,7324.34,8649.22,7432.61,8609.95,8661.06,7057.89,7378.15,6959.23,7894.53,7755.64,7694.55,7030.37,7532.94,7014,7319.44,7625.23,7536.65,7638.8,7308.19,6762.13,6437.34,7918.66,6788.61,8444.04,7983.33,6965.14,8121.49,7856.19,8035.46,7000.2,8147.33,7394.89,7509.74,7750.29,7489.7,8841.4,7266.67,8382.62,6647.47,7192.47,7634.94,7737.66,8167.48,8468.27,7046.78,8534.22,6079.49,7633.32,7761.05,7610.2,8032.84,7854.99,8428.91,9033.17,6762.23,7161.56,6810.12,7507.62,6928.28,7091.42,8523.4,7423.33,7336.1,6899.2,7537.79,7063.62,7509.92,7466.92,8296.12,8503.03,7925.78,7983.89,7530.45,8874.78,8327.97,7516.67,7249.41,6974.79,7627.75,6974.01,8015.58,8214.65,7079.45,7849.4,"Recr_1992",1992
7365.85,7941.18,6379.35,8298.26,5953.18,7978.81,7522.72,6990.98,6906.25,7898.06,6650.97,6402.04,7444,6201.02,6692.41,6938.74,6987.23,7475.53,8447.46,7395.84,6858.28,6659.06,7205,6945.46,7511.43,7993.54,7404.46,6737.82,6689.55,9124.73,7629.32,6319.29,8124.01,7529.65,7366.6,7022.32,7239.64,7210.98,7771.44,8245.73,7019.52,6588.77,6467.32,7678.51,6391.68,7573.67,6402.71,6832.36,6994.68,7398.21,8297.93,8110.35,7587.43,5773.6,7207.28,6076.26,6359.53,6783.9,7267.34,7155.2,6208.09,6814.45,6821.43,7100.3,7207.98,8744.62,6077.1,7012.41,8680.38,6436.57,8420.35,6827.98,7359.87,7510.29,7526.85,7812.59,7001.58,8473.12,6493.54,7725.35,7174.75,8684.78,6826.07,7145.39,6768.29,6285.04,7002.23,7216.6,7152.58,6750.29,6808.16,6816.57,7465.7,7954.79,8059.74,6587.9,6590.66,7553.89,6663.19,7217.62,"Recr_1993",1993
5747.4,5372.96,6083.91,6416.07,6731.29,6379.68,5474.39,6614.34,5311.67,5133.33,5623.89,6275.27,6172.38,6037.74,7161.46,5677.21,5796.82,5960.51,6614.71,6219.8,5253.13,5769.21,6461.41,6730.03,6167.78,4949.69,6098.06,5637.01,5976.96,5634.75,4492.28,7423.71,5314.48,5590.11,6000.77,6623.73,6025.76,6107.21,6462.46,5708.67,5405.93,6189.03,6797.64,5911.34,6658.69,6146.63,5773.37,6144.94,4383.79,6919.36,5974.91,5758.94,6099.37,5482.05,6362.43,5649.49,6762.91,5405.53,6142.29,7157.86,5992.81,5511.36,6376.61,6008.61,6201.38,6085.33,5878.52,5837.53,4570.57,6197.13,5573.16,6503.65,6160.87,5945.94,6194.8,6209.2,6495,5441.58,5086.82,5265.8,7017.19,5703.79,6177.59,6738.02,6403.43,6336.68,6510.37,5946.76,7341.51,5192.1,5619.95,5864.26,6316.37,5607.09,6246.4,5345.28,5507.99,6079.12,6689.3,6317.33,"Recr_1994",1994
4302.59,4017.95,3656.82,4194.93,5148.81,4777.99,3461.1,4780.76,3910.91,4850.42,3775.54,4049.64,5422.24,3384.26,5061.12,4074.46,4525.58,4704.57,3723.34,5358.72,4255.72,4360.54,3955.56,4726.03,2750.4,4617.89,3637.69,4513.59,4422.22,3855.86,4153.13,3974.52,4745.99,4912.17,4353.7,4091.49,4424.7,4666.17,3719.25,3513.75,4010.41,5134.25,4376.14,4577.07,4401.3,3317.87,3934.98,4626.88,3427.85,3370.41,3997.93,4730.47,4419.92,4507.25,3731.1,3869.65,4815.47,5543.29,4353.54,3993.17,5906.72,3939.65,4776.51,4136.19,4355.58,3981.72,4046.85,4395.56,3537.21,3608.5,3591.29,4466.47,4642.22,4966.22,5249.72,4389.5,3686.48,4776.95,4258.22,4496.98,3406.16,3873.1,4319.29,4241.56,4594.71,4669.94,4668.84,4224.07,3543.61,4570.49,3668.27,4918.88,4360.98,3910.63,3599.13,4273.9,4871.36,4602.21,4617.44,4244.79,"Recr_1995",1995
8680.4,9334.33,9458.34,8269.58,8612.88,9351.49,9375.96,7421.47,8659.48,8636.34,9472.4,8966.95,8835.01,9784.7,7883.01,7469.7,8484.2,8893.62,8446.28,7393.64,9065.48,8801.27,8726.94,8022.63,9535.95,10459.7,8863.62,9364.5,8438.84,8111.12,9106.82,7781.68,9014.19,7776.91,9881.11,7607.26,10203.6,9500.17,8312.92,8741.69,9406.63,8503.33,7606.56,7961.89,8350.88,8647,8866.97,8405.6,9234.08,8549.32,8618.54,8426.45,8326.48,8351.83,9646.74,9322.81,8382.94,8738.74,8533.43,8032.01,8241.41,8407.19,8360.13,9760.29,9422.16,8029.54,8354.1,9176.86,8395.67,8781.42,9536.98,9064.79,9223.35,9471.38,7243.99,8839.4,9095.7,8132.21,9849.18,10152.6,8715.59,9196.58,9611.71,7876.15,8579.69,8281.7,8264.62,8141.82,8950.16,8828.96,9951.42,9297.08,8017.5,8074.93,8741.88,8191.12,8868.71,9891.67,8517.6,8256.03,"Recr_1996",1996
7203.11,5571.85,6248.34,6167.85,6447.34,5666.29,7398.93,6761.02,6125.13,5626.84,6971.37,5615.08,5722.73,6111.94,5393.06,6769.52,6316.52,6590.56,5906.43,6551.87,4859.74,5852.22,7722.59,5689.03,6090.73,5671.31,5790.25,6017.41,6494.68,5775.05,6816.37,5716.46,5632.2,5617.87,6731.03,6339.98,5031.21,6185.13,6203.32,6330.04,6419.37,5271.68,6766.66,6761.1,5896.55,5658.58,5966.37,5264.32,7724.58,6898.25,6598.33,6480.16,6856.79,7546.1,6458.64,6480.46,5765.06,5808.98,5935.44,6179.2,6352.75,6784.5,6130.43,6450.68,5933.72,6039.87,8232.61,7075.64,6197.36,6742.53,5603.04,4469.87,5619.52,5566.04,5454.58,6473.65,5944.08,6979.8,6540.18,5767.08,6362.7,5440.67,6293.7,5368.87,5123.95,6782.94,5710.97,6149.35,6694.5,6155.43,5913.61,5464.76,6798.43,6035.46,4873.89,6737.29,6902.26,4880.67,5122.03,6768.19,"Recr_1997",1997
22750.7,22994.8,22632.5,22711.8,22603.3,20677.7,22358,22742.1,23963.9,22179.5,23087.8,25795.1,21833.7,22579.9,23681,23640.5,21999.2,22611.3,23377.4,23412.3,24150.3,24853.3,23280.6,22792,23960.5,21691.2,24930.3,23669.9,22028,23062.9,22444.4,23886,23337.7,23336.7,23025.5,24463.8,22919.1,21070.7,20954.2,23033.8,22743.3,23464,21941.8,22994.2,23740.2,23784.6,22944.6,24313.3,20077.6,22844,23998.2,21937,22405.9,23136.1,23031.8,22931.3,24501.2,24607.2,24616.7,23910.2,22621,22854.5,23619.2,23116.3,23008.6,23165.4,23190.2,23387.1,23592.8,23085.3,23835.2,24783.9,22607.1,21892.2,23519.6,23039.9,24767.6,24299.5,23081.3,23336.3,22796.4,23318.6,23456.4,24154.4,23524.4,23882.8,23536.8,23137.4,22775.6,22774.9,23662.7,21846.1,23718.2,23995.2,24125.3,22284.1,22375,23597.6,22427.4,23285.2,"Recr_1998",1998
5912.61,6126.38,5529.32,6533.26,6165.22,6329.63,4366.97,6013.48,7062.28,5658.72,5697.98,3889.89,5581.86,5764.88,5677.97,6103.91,4262.72,4852.25,5210.85,6080.83,5192.09,6366.92,5338.18,6971.86,4951.69,6840.64,4707.46,4134.27,6190.2,6491.89,5319.64,6351.38,5300.6,5833.45,4433.23,6418.8,5387.45,6498.16,6220.8,5883.9,5844.17,5670.78,5855.29,5721.31,4356.68,5187.85,5433,4916.01,7073.57,6663.06,4912.55,6122.09,5929.4,5509.09,5860.78,6073.07,5687.64,5385.11,5342.54,5342.17,5817.29,5272.78,4876.93,4911.04,6308.65,5213.83,5217.05,5164.36,5689.8,5343.92,5369.76,5480.44,6040.01,5812.47,6274.99,5267.28,4129.55,5929.4,5316.26,5415.82,6406.32,5274.45,5580.99,5773.75,4982.42,5176.91,4687.33,6553.13,5999.36,5436.34,5768.28,7208.96,5652.93,6873.28,5641.52,7544.36,5452.89,4751,6644.37,4798.04,"Recr_1999",1999
