"run1","run2","run3","run4","run5","run6","run7","run8","run9","run10","run11","run12","run13","run14","run15","run16","run17","run18","run19","run20","run21","run22","run23","run24","run25","run26","run27","run28","run29","run30","run31","run32","run33","run34","run35","run36","run37","run38","run39","run40","run41","run42","run43","run44","run45","run46","run47","run48","run49","run50","run51","run52","run53","run54","run55","run56","run57","run58","run59","run60","run61","run62","run63","run64","run65","run66","run67","run68","run69","run70","run71","run72","run73","run74","run75","run76","run77","run78","run79","run80","run81","run82","run83","run84","run85","run86","run87","run88","run89","run90","run91","run92","run93","run94","run95","run96","run97","run98","run99","run100"
0.4186325,0.398229,0.4128065,0.4490465,0.448039,0.4088575,0.4083495,0.4302305,0.4271285,0.367833,0.391879,0.4314435,0.414948,0.4131465,0.41462,0.4187415,0.418338,0.4346215,0.4085295,0.4214,0.425551,0.4208405,0.4258035,0.410004,0.4097175,0.4024945,0.4325825,0.408581,0.423745,0.465893,0.4148395,0.4240405,0.435599,0.3873605,0.383246,0.4085735,0.394854,0.445771,0.420103,0.413806,0.4342325,0.430397,0.4298795,0.395683,0.405473,0.419079,0.411866,0.414988,0.399292,0.381288,0.402505,0.4281065,0.4222495,0.428799,0.4203655,0.399394,0.432842,0.44422,0.412931,0.421343,0.431,0.421413,0.416388,0.3979,0.430046,0.4337035,0.41167,0.4334035,0.4186815,0.4238205,0.405983,0.43911,0.421245,0.417614,0.4502235,0.4252215,0.404997,0.4152735,0.3986565,0.4429525,0.4666155,0.406281,0.4228865,0.4224935,0.4267295,0.4132815,0.409382,0.4115335,0.462483,0.420109,0.438923,0.419161,0.3999425,0.444152,0.413386,0.398901,0.416198,0.4368375,0.412892,0.4166575
0.405531,0.402103,0.409635,0.429793,0.4200395,0.414296,0.406226,0.4162315,0.4277485,0.3843155,0.394158,0.423454,0.4131105,0.4174645,0.420145,0.4336285,0.4279195,0.438179,0.409406,0.434641,0.4155985,0.4448825,0.411485,0.427761,0.4225725,0.411632,0.420887,0.416426,0.414077,0.436015,0.4171685,0.4188845,0.463898,0.3907335,0.384632,0.3983215,0.3997385,0.4353805,0.4276625,0.428932,0.441267,0.4412475,0.433112,0.4016085,0.4021925,0.4271215,0.411476,0.4084605,0.397542,0.395663,0.410051,0.411761,0.3874905,0.408804,0.426109,0.4108465,0.429961,0.428571,0.394094,0.3974375,0.430618,0.4207745,0.4262375,0.414353,0.4361495,0.441086,0.415367,0.4411655,0.424779,0.4271485,0.406269,0.437086,0.409845,0.40632,0.4321385,0.414595,0.4057,0.421443,0.410636,0.4312605,0.4580775,0.413134,0.408675,0.415522,0.4251995,0.4225645,0.408039,0.392453,0.447564,0.4355175,0.423971,0.407294,0.403342,0.428423,0.436189,0.3865335,0.412122,0.4431895,0.411323,0.4179875
0.4416385,0.4146975,0.3988175,0.4258245,0.4440695,0.40253,0.4098515,0.4033275,0.4234515,0.40807,0.3897845,0.426902,0.4137375,0.4269255,0.41585,0.432272,0.435953,0.433833,0.413795,0.4189965,0.4166175,0.427547,0.411055,0.435064,0.4226885,0.411565,0.4208145,0.405093,0.4259285,0.426708,0.4234725,0.4338685,0.450596,0.384843,0.405732,0.4032025,0.394101,0.4067175,0.424318,0.419554,0.428712,0.429139,0.43257,0.3923225,0.4214885,0.44139,0.4141105,0.414916,0.3942075,0.404976,0.4010305,0.4317165,0.3861155,0.4151105,0.4232945,0.406542,0.4327315,0.432699,0.4047885,0.4047325,0.4193155,0.4201795,0.444678,0.419968,0.43478,0.434764,0.417407,0.4437585,0.429967,0.418427,0.4092725,0.414953,0.406878,0.4231515,0.4342925,0.4030145,0.406676,0.4111105,0.397752,0.429824,0.4418975,0.410539,0.408098,0.417498,0.4190875,0.4236035,0.404921,0.385576,0.4449675,0.43563,0.4253985,0.399542,0.402853,0.433733,0.4221305,0.3892045,0.4011445,0.428575,0.3952285,0.4135305
0.415994,0.420737,0.3902945,0.424222,0.4378325,0.4104235,0.419116,0.4205115,0.425894,0.3940125,0.387303,0.428287,0.414444,0.416399,0.423009,0.442135,0.4407915,0.453458,0.414629,0.425938,0.4075055,0.4245245,0.38972,0.4262595,0.4364405,0.415595,0.4088485,0.3999115,0.4000075,0.435704,0.4137335,0.4195945,0.47252,0.3762895,0.404712,0.38747,0.4010535,0.405569,0.4175125,0.4239715,0.4239625,0.423102,0.418431,0.4028365,0.432913,0.4455635,0.391106,0.4327575,0.389303,0.4029795,0.415452,0.421445,0.40538,0.41293,0.4105795,0.4179785,0.4225685,0.4204585,0.412573,0.396279,0.4347405,0.4272285,0.410451,0.4136015,0.4425325,0.462095,0.427223,0.436601,0.4258365,0.4221635,0.4109735,0.4135345,0.41302,0.4191225,0.4148915,0.4178765,0.4182915,0.414993,0.4012105,0.4290715,0.420399,0.405786,0.4183775,0.407687,0.426596,0.424324,0.3984555,0.398981,0.43337,0.4229225,0.4165975,0.4179265,0.407656,0.427662,0.4283965,0.403876,0.406919,0.415364,0.407929,0.4268595
0.4271695,0.4057245,0.4002575,0.4197575,0.428844,0.416723,0.4169015,0.4176345,0.4234475,0.406461,0.382464,0.415801,0.4142085,0.41764,0.422313,0.431666,0.4337135,0.443279,0.4294365,0.4278065,0.416878,0.4116875,0.406286,0.418433,0.4198475,0.416361,0.397268,0.4167205,0.3884305,0.4304125,0.4226785,0.4117935,0.4769375,0.3573555,0.4090865,0.387719,0.4056665,0.403008,0.423314,0.4196715,0.4116,0.4142025,0.4184875,0.3989265,0.409023,0.4378875,0.3916865,0.422095,0.404516,0.397913,0.396987,0.426758,0.404004,0.412948,0.409819,0.414483,0.415601,0.428339,0.424491,0.421397,0.4395665,0.4305045,0.4059255,0.425296,0.4406875,0.4530255,0.412409,0.4416375,0.4394725,0.4109065,0.412071,0.4140955,0.4082345,0.4132705,0.417622,0.3964715,0.4193365,0.422667,0.406536,0.4453295,0.4297955,0.415393,0.408764,0.4046975,0.433741,0.4029825,0.4016675,0.390241,0.434392,0.434458,0.4082685,0.4166725,0.4092195,0.416103,0.413496,0.4031765,0.4009475,0.4293145,0.412908,0.4392295
0.423447,0.3963765,0.4022855,0.430734,0.4381595,0.4253835,0.4215255,0.4367025,0.41063,0.4164785,0.397422,0.421577,0.412699,0.4162475,0.412408,0.4194655,0.4091425,0.446507,0.421233,0.4488875,0.4087225,0.426312,0.4127205,0.4150685,0.4179395,0.4341665,0.419897,0.4010345,0.4112185,0.436039,0.416303,0.418446,0.453519,0.377013,0.4141965,0.3907105,0.395535,0.4126235,0.4209365,0.4196915,0.417542,0.4210045,0.4194805,0.416297,0.428792,0.433097,0.400711,0.417706,0.39161,0.417226,0.4151655,0.4340095,0.4140575,0.4220605,0.4131505,0.399775,0.4338015,0.4406525,0.4154895,0.417915,0.434064,0.4247895,0.4190885,0.43014,0.43266,0.4650495,0.4116335,0.447762,0.4205135,0.4338395,0.402147,0.4116135,0.4172055,0.419707,0.411544,0.4079595,0.412202,0.4234,0.4007305,0.431003,0.4180495,0.412512,0.406419,0.421796,0.429719,0.408554,0.4113475,0.4121335,0.432159,0.4193235,0.4331905,0.4093065,0.4064,0.419913,0.435295,0.3947185,0.4174075,0.4439355,0.4194965,0.4279265
0.418769,0.3951385,0.402398,0.436654,0.43515,0.4327845,0.407562,0.4128645,0.42114,0.4131435,0.395229,0.4149885,0.422094,0.4070845,0.415494,0.4198965,0.4081655,0.450369,0.4369215,0.4537265,0.4255605,0.412951,0.424615,0.4330295,0.420516,0.439019,0.4124455,0.4107055,0.4286065,0.4479735,0.4133975,0.422839,0.443153,0.3728135,0.415709,0.3761055,0.4093485,0.3998665,0.4229725,0.417461,0.4208945,0.416656,0.4023165,0.417151,0.425139,0.432537,0.407067,0.4208035,0.386194,0.415719,0.41946,0.437914,0.4015885,0.4103125,0.414517,0.387737,0.4075005,0.435557,0.4251725,0.4213215,0.4153305,0.434345,0.3997825,0.418496,0.4407695,0.4791935,0.407795,0.454921,0.4215695,0.4214065,0.405918,0.409932,0.410775,0.4158295,0.4234255,0.413408,0.4175225,0.41083,0.4042725,0.4263195,0.418178,0.3998645,0.422199,0.426329,0.4173525,0.4112435,0.409917,0.402616,0.423892,0.4114655,0.4181215,0.4189515,0.4103835,0.4250175,0.410899,0.3880945,0.4095345,0.4332245,0.407798,0.4258375
0.4179025,0.4030205,0.3994785,0.4319635,0.4383705,0.4234245,0.405837,0.428858,0.40768,0.4026065,0.4061145,0.418747,0.417133,0.410654,0.432117,0.4272555,0.401468,0.457199,0.4379195,0.4296395,0.4070835,0.4108705,0.415304,0.4209345,0.426547,0.4330795,0.421291,0.408268,0.4148925,0.437432,0.418089,0.4074455,0.448371,0.376294,0.415077,0.400512,0.3896635,0.4186465,0.40613,0.422244,0.399239,0.4248495,0.428953,0.416232,0.412358,0.4272655,0.3847405,0.431095,0.385135,0.405701,0.4155435,0.4205485,0.398581,0.407504,0.4193025,0.384802,0.416114,0.4306695,0.4267465,0.425936,0.4246105,0.424391,0.4123815,0.4193585,0.442229,0.4441585,0.3913105,0.4586695,0.418476,0.423169,0.413164,0.4207745,0.43256,0.4338175,0.429539,0.408377,0.4210605,0.428852,0.408386,0.4363505,0.429857,0.4141955,0.4142055,0.4125705,0.425127,0.4181135,0.407736,0.40202,0.430364,0.422254,0.438438,0.420746,0.412707,0.4072525,0.421606,0.382447,0.4084805,0.440268,0.4169395,0.4182355
0.430094,0.3953115,0.3983265,0.44051,0.443758,0.414125,0.4021665,0.4183705,0.422524,0.3966715,0.414649,0.4121475,0.4273705,0.405801,0.433552,0.4362635,0.419521,0.445313,0.423781,0.445421,0.420473,0.4041775,0.417377,0.434188,0.4195705,0.41529,0.4115005,0.4221185,0.414709,0.427636,0.4203635,0.411836,0.4434745,0.3899705,0.421189,0.391856,0.4238875,0.4200535,0.406179,0.3839595,0.4050515,0.445606,0.4192095,0.426907,0.41382,0.4221365,0.4128835,0.4300235,0.394085,0.4128715,0.399023,0.4199445,0.3979945,0.417895,0.4023075,0.3923865,0.4249235,0.4409615,0.4256225,0.4270135,0.4461145,0.4255555,0.4136185,0.4099555,0.4294675,0.436297,0.410095,0.47169,0.409147,0.412138,0.3970635,0.428551,0.428589,0.4223915,0.4300925,0.4109795,0.4130845,0.4137015,0.3940145,0.4577625,0.4393385,0.410843,0.433781,0.4272335,0.4393695,0.4160925,0.424317,0.383413,0.4436715,0.4234555,0.428477,0.4280595,0.401973,0.411466,0.4209575,0.3937605,0.4178045,0.43563,0.422587,0.429288
0.4448105,0.3909935,0.4043735,0.4312855,0.454059,0.4036955,0.405138,0.4339105,0.428282,0.3933495,0.4189965,0.431529,0.419488,0.4277465,0.4290275,0.4358435,0.424107,0.455717,0.4077875,0.433623,0.413153,0.40985,0.425535,0.4113165,0.430244,0.4373375,0.409939,0.4290055,0.421202,0.420614,0.4237355,0.4142275,0.45482,0.3638505,0.4178785,0.4042755,0.4258205,0.3965695,0.4051845,0.4126835,0.4210945,0.4335325,0.399389,0.3903945,0.4278215,0.4219395,0.4143695,0.433467,0.413486,0.4069615,0.3967175,0.411442,0.3940475,0.415142,0.430723,0.411841,0.4045325,0.4502535,0.433208,0.4230305,0.449661,0.429527,0.4176685,0.4184665,0.4450915,0.4333845,0.427021,0.479371,0.4035475,0.4230575,0.4112095,0.41888,0.4143655,0.4336785,0.419381,0.423453,0.4203255,0.423681,0.417423,0.4442225,0.4168885,0.4147805,0.42795,0.4136995,0.426213,0.407016,0.4040905,0.4005855,0.437043,0.436615,0.4309025,0.439218,0.4140095,0.4320005,0.400811,0.3897515,0.428518,0.436402,0.4197545,0.411006
