"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
88,0.000598879,TRUE,0.105266,938.126,0.0738372,395,405,8969.36355575575
89,0.000392274,TRUE,0.104654,938.494,0.0680492,395,405,10115.3565640618
90,0.00254357,TRUE,0.0993727,969.21,0.0662212,395,405,10380.0398933243
91,0.000233075,TRUE,0.104526,939.524,0.066118,395,405,11464.2640246005
92,1.01491e-06,TRUE,0.103581,944.884,0.0688349,395,405,9422.44605501061
93,0.000146106,TRUE,0.100879,957.885,0.0722162,395,405,11072.8339981712
94,0.00429432,TRUE,0.103183,944.186,0.0696534,395,405,10028.0355064212
95,0.00106366,TRUE,0.0997896,966.607,0.0481592,395,405,9639.1672594615
96,0.00483991,TRUE,0.101444,963.624,0.0609752,395,405,12671.6184004509
97,0.000468181,TRUE,0.107967,919.323,0.0737395,395,405,9400.14129943588
98,9.17152e-05,TRUE,0.107376,925.422,0.0817021,395,405,10414.1423215828
99,0.000108455,TRUE,0.103217,945.159,0.0663737,395,405,8529.87511757094
100,0.000171972,TRUE,0.103925,943.034,0.0743083,395,405,9626.35568858956
