"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
1,0.00020305,TRUE,0.0895311,1068.02,0.0618798,395,405,10995.5948127261
2,0.00715722,TRUE,0.0978265,1005.87,0.0639043,395,405,10766.4489610253
3,0.000128571,TRUE,0.0964209,1019.2,0.0661258,395,405,9227.65285568796
4,0.00037325,TRUE,0.0977299,1008.72,0.0697873,395,405,9876.95949541348
5,3.2923e-05,TRUE,0.102966,974.41,0.069681,395,405,10401.0287655328
6,0.000151625,TRUE,0.10135,988.203,0.087408,395,405,10893.1562058419
7,0.000109956,TRUE,0.100008,992.101,0.0719912,395,405,9602.79998467258
8,0.00364681,TRUE,0.0999002,997.604,0.0688961,395,405,12010.6615881825
9,0.00010093,TRUE,0.0945617,1031.96,0.0550228,395,405,10209.8681779205
10,0.00168274,TRUE,0.10364,970.366,0.0878317,395,405,10327.7528278243
11,0.000960077,TRUE,0.0954944,1026.64,0.0740657,395,405,9234.48384595583
12,0.000623555,TRUE,0.106751,946.366,0.0867012,395,405,11317.5511630234
13,1.53678e-05,TRUE,0.096773,1015.42,0.0747393,395,405,11335.1069695614
14,0.000339251,TRUE,0.103828,964.046,0.0820378,395,405,9315.26750236347
15,0.000394195,TRUE,0.0972453,1006.78,0.0611105,395,405,8484.87121846155
16,0.00052502,TRUE,0.105421,957.287,0.0920683,395,405,9615.48405029393
17,0.00382561,TRUE,0.102594,975.578,0.0622015,395,405,11775.1893566561
18,0.000465211,TRUE,0.100379,993.296,0.0690877,395,405,11214.4678950309
19,0.000287036,TRUE,0.0991713,997.59,0.0727416,395,405,9686.41822180742
20,0.000296569,TRUE,0.100907,988.879,0.0771273,395,405,10508.502811366
21,0.000213168,TRUE,0.103889,968.34,0.104594,395,405,8967.12149513605
22,0.00089902,TRUE,0.0992202,1002.27,0.0784568,395,405,11985.4656638274
23,4.4618e-05,TRUE,0.102983,971.39,0.0869406,395,405,9397.60360388936
24,0.000414312,TRUE,0.0979381,1008.39,0.076839,395,405,10000.2962846273
25,0.00111649,TRUE,0.0968766,1016.69,0.0676777,395,405,12240.6786525617
26,0.000158556,TRUE,0.0995028,997.664,0.0675248,395,405,10012.604216884
27,0.000349703,TRUE,0.104063,964.561,0.0850223,395,405,9320.39230868232
28,4.63738e-05,TRUE,0.101968,980.47,0.0791623,395,405,11350.5332025007
29,0.000203092,TRUE,0.0955137,1023.02,0.0721429,395,405,8840.06934448785
30,0.0013208,TRUE,0.0974058,1009.03,0.0594837,395,405,9085.18187597748
31,6.06247e-05,TRUE,0.101202,984.566,0.0675022,395,405,9661.26624616799
32,5.52811e-05,TRUE,0.0981866,1005.25,0.0706799,395,405,11706.2714670299
33,0.00296853,TRUE,0.103856,967.944,0.0745813,395,405,10206.1932868966
34,4.58493e-05,TRUE,0.100596,983.092,0.0645347,395,405,11866.2082878787
35,0.000836206,TRUE,0.100483,989.203,0.0802461,395,405,10032.649463883
36,0.000160167,TRUE,0.0971619,1008.67,0.0509979,395,405,9387.36579657972
37,3.56831e-05,TRUE,0.103812,970.557,0.0844219,395,405,11117.8810879178
38,2.24578e-05,TRUE,0.0971321,1008.81,0.0754715,395,405,10943.4895852496
39,0.0119066,TRUE,0.0941699,1034.93,0.0733594,395,405,10547.6672425018
40,0.00105137,TRUE,0.098985,994.096,0.0674416,395,405,9399.10734076172
41,0.00336364,TRUE,0.096711,1014.7,0.0910708,395,405,10131.3514600734
42,0.0010918,TRUE,0.0986505,1000.4,0.0739824,395,405,8252.40539613232
43,0.000345283,TRUE,0.102996,971.765,0.0822399,395,405,9365.05043180156
44,0.000353415,TRUE,0.0939576,1034.62,0.0670632,395,405,9744.419098943
45,0.00100896,TRUE,0.104122,961.79,0.0593518,395,405,10734.3053572667
46,7.84813e-05,TRUE,0.099043,998.751,0.0904158,395,405,9894.55613968262
47,7.35657e-05,TRUE,0.096743,1014.9,0.0621807,395,405,10476.71023792
48,3.7966e-05,TRUE,0.0969197,1016.23,0.0845057,395,405,11710.4864834155
49,0.00146913,TRUE,0.105681,954.611,0.0766932,395,405,9615.86867734843
50,3.4364e-05,TRUE,0.101942,980.355,0.0869263,395,405,9103.64352742204
51,0.000447278,TRUE,0.0937771,1038.84,0.0686506,395,405,10071.1481893278
52,0.000170451,TRUE,0.0979007,1007.75,0.0853123,395,405,8927.75283512425
53,4.9947e-05,TRUE,0.0952263,1026.92,0.0784709,395,405,8750.79646691989
54,0.000164896,TRUE,0.0946108,1031.12,0.0571549,395,405,11015.514861543
55,0.0008913,TRUE,0.101697,978.647,0.0874126,395,405,9535.71974770451
56,0.000250183,TRUE,0.0953533,1024.47,0.0842577,395,405,10841.3195793802
57,0.000503027,TRUE,0.0987671,997.303,0.0653797,395,405,9125.33600282347
58,0.00297424,TRUE,0.0988498,998.402,0.0558348,395,405,9306.04995097691
59,0.000720411,TRUE,0.0991499,996.374,0.0789542,395,405,13185.7238923594
60,0.000438318,TRUE,0.0996313,991.928,0.062484,395,405,9015.58477119388
61,0.000144779,TRUE,0.0965758,1015.05,0.0656043,395,405,10121.6300297049
62,0.00213157,TRUE,0.0988361,999.996,0.072815,395,405,9786.60604765052
63,0.000175815,TRUE,0.102799,976.733,0.0818381,395,405,9576.33279823353
64,0.000895684,TRUE,0.099058,996.843,0.0650936,395,405,9938.58564210653
65,0.000133716,TRUE,0.0953983,1027.64,0.0624482,395,405,9441.68746452761
66,0.000164884,TRUE,0.0984371,1000.97,0.0584708,395,405,11299.118581263
67,0.00165639,TRUE,0.0930697,1042.49,0.0697195,395,405,10728.0812653207
68,0.00181435,TRUE,0.104479,963.741,0.0758217,395,405,11674.1234442868
69,7.83609e-05,TRUE,0.0986268,1001.55,0.0778898,395,405,9022.43921998059
70,0.00298275,TRUE,0.099211,1000.41,0.0631317,395,405,11307.0307332
71,8.1609e-05,TRUE,0.101442,982.034,0.0708853,395,405,7909.81759147821
72,0.000121202,TRUE,0.10596,955.154,0.0861938,395,405,10302.0687132759
73,0.000204325,TRUE,0.0986787,997.154,0.0694488,395,405,10137.6348456269
74,6.10098e-05,TRUE,0.0961877,1016.09,0.0640872,395,405,10815.547919222
75,0.00082684,TRUE,0.103517,969.308,0.0733154,395,405,9776.13997952453
76,9.29571e-05,TRUE,0.093981,1032.06,0.0717035,395,405,9620.38919786589
77,2.07712e-05,TRUE,0.0963924,1013.27,0.0662675,395,405,10247.0998185655
78,0.00136581,TRUE,0.0973275,1012.93,0.0630985,395,405,9674.12427897183
79,0.000125436,TRUE,0.10485,964.666,0.08343,395,405,9910.89563368862
80,0.000516823,TRUE,0.10108,982.685,0.0759898,395,405,8206.48521048889
81,5.11681e-05,TRUE,0.103745,970.871,0.0878365,395,405,8528.08403186682
82,0.00136765,TRUE,0.098805,996.748,0.0791052,395,405,12469.9870477409
83,0.00823723,TRUE,0.0991027,995.762,0.0710848,395,405,9692.03797394664
84,0.000207421,TRUE,0.0987969,996.918,0.0592088,395,405,8059.44520495959
85,0.000462342,TRUE,0.10158,985.181,0.0847981,395,405,8402.71376568635
86,0.000119214,TRUE,0.0948934,1027.6,0.0725545,395,405,11000.6539498523
87,0.00058176,TRUE,0.0990056,999.795,0.0558385,395,405,10602.6579641266
88,0.000241665,TRUE,0.10365,971.885,0.0851492,395,405,8771.20959474667
89,0.000190502,TRUE,0.101138,982.191,0.0729287,395,405,10913.2180645105
90,0.00256629,TRUE,0.0930603,1040.02,0.0689352,395,405,10703.5420673286
91,0.00602896,TRUE,0.101193,982.583,0.0765021,395,405,11018.5996375527
92,3.67686e-05,TRUE,0.101121,982.908,0.0732312,395,405,9102.09603956258
93,0.000448633,TRUE,0.0943978,1028.9,0.0683832,395,405,10569.4178324372
94,0.00057331,TRUE,0.0981245,1003.76,0.0687968,395,405,10147.5745974585
95,8.85839e-05,TRUE,0.0998027,990.377,0.0602666,395,405,9200.37938788074
96,0.000273973,TRUE,0.0994789,1001.23,0.0718863,395,405,13005.0106916392
97,6.48669e-05,TRUE,0.105398,958.279,0.0792775,395,405,9521.52210515081
98,0.000104922,TRUE,0.103089,974.059,0.0904801,395,405,10758.9150839172
99,4.97235e-05,TRUE,0.101265,982.099,0.067363,395,405,9304.56110209585
100,0.000397223,TRUE,0.0973589,1009.32,0.0704425,395,405,9635.31236358828
