"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
84,0.00246825,TRUE,0.0917102,1009.71,0.165759,395,405,10268.8467137448
85,0.000484661,TRUE,0.0853574,1066.63,0.173405,395,405,8563.12095300495
86,0.000499633,TRUE,0.0744911,1164.91,0.167277,395,405,9008.28510429342
87,0.000589069,TRUE,0.0877529,1035.68,0.159365,395,405,9913.17540184766
88,9.56984e-05,TRUE,0.0903611,1024.38,0.196548,395,405,10393.7505930545
89,0.00248216,TRUE,0.0781262,1124.34,0.155189,395,405,8579.32055540818
90,0.02958,TRUE,0.0792219,1103.14,0.152757,395,405,10165.8566806726
91,0.0261991,TRUE,0.0683252,1242.01,0.129967,395,405,9682.73808215395
92,4.05412e-05,TRUE,0.0795306,1120.84,0.180515,395,405,7698.41698236433
93,0.00148621,TRUE,0.0997575,955.166,0.22222,395,405,9832.90801487698
94,0.0014699,TRUE,0.0783323,1133.66,0.153369,395,405,8423.49412186255
95,3.36838e-06,TRUE,0.0857648,1065.35,0.145485,395,405,9515.33512676827
96,1.02032e-05,TRUE,0.0936878,996.039,0.167231,395,405,9815.12654845165
97,0.0141043,TRUE,0.0813816,1099.87,0.155283,395,405,10868.8915326689
98,0.000793085,TRUE,0.0964288,981.424,0.172534,395,405,10358.4718488884
99,3.78097e-05,TRUE,0.0801813,1109.65,0.195525,395,405,9353.81911142337
100,0.000544617,TRUE,0.092853,988.095,0.182395,395,405,10337.3621055757
