"run1","run2","run3","run4","run5","run6","run7","run8","run9","run10","run11","run12","run13","run14","run15","run16","run17","run18","run19","run20","run21","run22","run23","run24","run25","run26","run27","run28","run29","run30","run31","run32","run33","run34","run35","run36","run37","run38","run39","run40","run41","run42","run43","run44","run45","run46","run47","run48","run49","run50","run51","run52","run53","run54","run55","run56","run57","run58","run59","run60","run61","run62","run63","run64","run65","run66","run67","run68","run69","run70","run71","run72","run73","run74","run75","run76","run77","run78","run79","run80","run81","run82","run83","run84","run85","run86","run87","run88","run89","run90","run91","run92","run93","run94","run95","run96","run97","run98","run99","run100"
0.447803,0.4293645,0.4325385,0.4556325,0.4418115,0.437755,0.4368915,0.414911,0.4378695,0.455709,0.435785,0.4941885,0.440974,0.458025,0.413017,0.48329,0.425131,0.4905015,0.4858645,0.4425965,0.4491445,0.4700175,0.430693,0.4490765,0.468761,0.445778,0.41605,0.4289755,0.406609,0.462059,0.442246,0.431285,0.456196,0.434263,0.424251,0.4921305,0.4439615,0.386914,0.4228395,0.438303,0.438485,0.4356905,0.436421,0.439362,0.444174,0.4310295,0.426827,0.462639,0.430486,0.4649665,0.421773,0.4599,0.4227535,0.454808,0.442924,0.4234485,0.429129,0.4519455,0.4420425,0.4934035,0.4239985,0.4328315,0.4494025,0.447409,0.4567385,0.4408215,0.4464685,0.4151455,0.496973,0.457378,0.4021985,0.4145625,0.441979,0.461116,0.4272445,0.4618555,0.4422675,0.4241815,0.426705,0.435088,0.4270755,0.4920405,0.4460325,0.431417,0.4527705,0.4684105,0.4330545,0.413635,0.465285,0.438803,0.47849,0.448675,0.42408,0.4682775,0.4282355,0.4318775,0.4596125,0.4478045,0.453918,0.436443
0.43631,0.442754,0.462944,0.4620625,0.433164,0.4524295,0.4342355,0.422338,0.4504845,0.452718,0.4492825,0.482328,0.427073,0.4516265,0.4153635,0.4639045,0.430171,0.4624645,0.484405,0.4307725,0.441923,0.494888,0.4327705,0.455075,0.4822875,0.4599505,0.4145865,0.441162,0.3816525,0.4687215,0.4523985,0.429945,0.4445205,0.4196785,0.4227355,0.4714245,0.4374295,0.3956305,0.4219405,0.430468,0.430495,0.4302435,0.431952,0.4587195,0.4403925,0.4095375,0.447412,0.440577,0.440062,0.4694445,0.437397,0.478838,0.424044,0.459498,0.4370765,0.423646,0.425588,0.45333,0.450926,0.469837,0.4405455,0.4189335,0.4432515,0.4586495,0.4527335,0.4393835,0.4469345,0.426579,0.487906,0.44495,0.4065205,0.4253315,0.456142,0.4603955,0.433316,0.463315,0.4488775,0.433398,0.4280205,0.466696,0.417777,0.49312,0.4464895,0.436328,0.4712955,0.469786,0.4408255,0.424564,0.455586,0.453017,0.479576,0.4642125,0.423758,0.4747575,0.450522,0.41637,0.461342,0.441127,0.4490195,0.4410145
0.455891,0.426128,0.471722,0.469524,0.443927,0.439792,0.418882,0.417707,0.4466405,0.4620115,0.4496005,0.4732955,0.4400455,0.437882,0.4224525,0.4792855,0.440984,0.4695605,0.4634205,0.438492,0.424407,0.4830095,0.428717,0.451785,0.4893195,0.450295,0.4053435,0.4518675,0.3988725,0.4330315,0.4520175,0.4358635,0.446162,0.4387045,0.448644,0.483593,0.4464655,0.3879055,0.4330865,0.430819,0.443628,0.4369495,0.4516445,0.4462625,0.445456,0.434662,0.444293,0.440241,0.4543615,0.4713915,0.439212,0.4558745,0.419872,0.4436255,0.4460275,0.4114635,0.45165,0.4687585,0.453861,0.4655985,0.4289475,0.405345,0.4361965,0.4531215,0.432831,0.4162335,0.466895,0.431568,0.4893205,0.447083,0.411559,0.4262505,0.461315,0.488109,0.4274185,0.461994,0.4492355,0.434497,0.4204035,0.457702,0.4412465,0.505565,0.446432,0.438937,0.433861,0.4736725,0.4616475,0.414894,0.4527025,0.444299,0.4918025,0.47052,0.4164315,0.489011,0.429591,0.4171565,0.4502505,0.440405,0.4574185,0.4523715
0.4434635,0.42693,0.4678475,0.478393,0.4322425,0.444893,0.4317975,0.418227,0.4422695,0.453373,0.4560425,0.487027,0.423783,0.4417335,0.421877,0.4681775,0.4471045,0.459169,0.4549805,0.4215525,0.443602,0.503867,0.4292185,0.4376525,0.478269,0.4480815,0.406114,0.436386,0.391792,0.479525,0.4388745,0.4531065,0.4445935,0.4380285,0.423387,0.4820305,0.4543765,0.3947625,0.425036,0.427498,0.4315425,0.414561,0.4443555,0.47092,0.447082,0.428615,0.4371585,0.4325255,0.4441895,0.492769,0.4600365,0.467862,0.414849,0.443725,0.4242965,0.4234545,0.4309795,0.4442205,0.4595595,0.452689,0.418977,0.422735,0.440918,0.455312,0.430949,0.4223005,0.435554,0.4357325,0.46163,0.4317845,0.4086565,0.4326375,0.4606065,0.487794,0.4359005,0.463246,0.4506425,0.4336445,0.416301,0.4614825,0.429594,0.524936,0.444937,0.4295,0.4393945,0.4689815,0.447259,0.434019,0.4463865,0.455032,0.471118,0.4667105,0.413689,0.4776335,0.4326585,0.41624,0.4450365,0.4514815,0.4820235,0.4507425
0.4341005,0.4425425,0.458582,0.464923,0.436246,0.450821,0.445241,0.422396,0.445105,0.453144,0.446315,0.489349,0.430541,0.4500215,0.428659,0.464901,0.4548045,0.462147,0.4489385,0.437021,0.439388,0.4947435,0.4310275,0.4614735,0.484016,0.4369875,0.4009,0.4323735,0.3942215,0.4728305,0.450246,0.445594,0.426581,0.4277755,0.424987,0.4804025,0.464177,0.38976,0.419292,0.4430915,0.439115,0.4174465,0.4456195,0.460887,0.42962,0.440218,0.4585985,0.440603,0.4401025,0.4788155,0.4520675,0.4754625,0.428042,0.454732,0.4436325,0.4298875,0.436215,0.468122,0.4682295,0.474318,0.412739,0.429316,0.421479,0.462362,0.4337225,0.430733,0.4410435,0.432437,0.458138,0.45481,0.394436,0.4348165,0.4708095,0.4833215,0.423565,0.4835065,0.44179,0.432876,0.4258795,0.467558,0.4164805,0.5033565,0.4289335,0.4423855,0.441909,0.4606685,0.448776,0.4163145,0.4446945,0.4657605,0.490794,0.441185,0.417372,0.470639,0.4350045,0.430381,0.454761,0.4496775,0.47071,0.4468275
0.4420555,0.4244845,0.4936245,0.47136,0.4354095,0.470483,0.4309205,0.4246995,0.4513235,0.4364775,0.444266,0.48876,0.42948,0.466332,0.4068365,0.45953,0.4558675,0.475487,0.436629,0.4333615,0.4517865,0.490365,0.419517,0.4791835,0.4709625,0.4581555,0.4155695,0.431463,0.3959035,0.472426,0.452845,0.4391085,0.457905,0.434289,0.4308825,0.4763005,0.4557045,0.4119595,0.4147505,0.4371395,0.422957,0.4170265,0.448597,0.449615,0.437308,0.442926,0.4856645,0.44377,0.431801,0.470184,0.456842,0.4882065,0.437805,0.460756,0.4367295,0.4248345,0.4268645,0.4595615,0.4579945,0.4692625,0.429516,0.427508,0.431146,0.449855,0.4459335,0.4148485,0.4457135,0.427158,0.474949,0.4555045,0.4146825,0.454838,0.4811075,0.456694,0.435871,0.479549,0.4436275,0.425232,0.41768,0.4665845,0.432195,0.515746,0.4563115,0.4551645,0.460261,0.4635125,0.427919,0.4192075,0.4671725,0.469625,0.4876575,0.457139,0.4138795,0.484838,0.446597,0.418587,0.454213,0.441222,0.466417,0.439838
0.4352765,0.4462495,0.478329,0.4652255,0.436776,0.45469,0.432847,0.4175115,0.442462,0.4710475,0.45985,0.4797295,0.4423065,0.4521865,0.4144375,0.4612855,0.468928,0.475991,0.4367505,0.425872,0.4467275,0.4761625,0.423408,0.486884,0.4855635,0.4578175,0.4180785,0.4273925,0.4078535,0.46777,0.447405,0.432271,0.450404,0.4128035,0.434129,0.471027,0.4464285,0.399403,0.4084175,0.459071,0.434603,0.4333295,0.444648,0.4549645,0.4402565,0.4296875,0.454123,0.437559,0.426334,0.48627,0.46203,0.4805985,0.4446385,0.456636,0.435764,0.4325105,0.41618,0.4587305,0.4604595,0.4644675,0.4301985,0.4318185,0.425306,0.4584555,0.43935,0.434323,0.4360135,0.4217195,0.4637335,0.4445425,0.410961,0.45293,0.495392,0.459387,0.428133,0.496007,0.4451715,0.4452255,0.4289645,0.461944,0.436899,0.4937045,0.4518855,0.452149,0.4609295,0.4670955,0.453246,0.4110795,0.464857,0.4799095,0.4733515,0.465624,0.4169775,0.485514,0.439914,0.413046,0.449105,0.4544825,0.461563,0.4466325
0.441455,0.431025,0.4914065,0.454857,0.442631,0.46323,0.43055,0.4223545,0.459944,0.4634325,0.4482385,0.4821135,0.425337,0.4555875,0.422984,0.4739775,0.4482545,0.4573225,0.4330385,0.4353055,0.452372,0.4906515,0.4319305,0.473019,0.483541,0.452136,0.4244065,0.4431485,0.4051925,0.450627,0.4652435,0.433676,0.4608595,0.419101,0.4359995,0.480657,0.468845,0.399042,0.408143,0.449566,0.444375,0.4286595,0.4548685,0.4472185,0.4555815,0.441127,0.469214,0.4392725,0.4268775,0.473818,0.457377,0.4943435,0.429714,0.464713,0.430056,0.425955,0.429855,0.4546625,0.4551015,0.482897,0.434588,0.4402125,0.43664,0.4463965,0.455788,0.431221,0.431094,0.421369,0.4824655,0.442251,0.4275955,0.444979,0.4768095,0.458537,0.434257,0.481313,0.4707675,0.4256635,0.440434,0.470344,0.4208325,0.5206305,0.4534235,0.4624795,0.471092,0.4739575,0.433781,0.418316,0.4773665,0.481827,0.490609,0.4608795,0.423469,0.466495,0.45039,0.415062,0.4540865,0.4467805,0.457141,0.453484
0.448029,0.4552915,0.4866065,0.4541975,0.436317,0.446016,0.441667,0.410836,0.447281,0.4538075,0.4381385,0.4790555,0.4646235,0.4626615,0.4269715,0.466791,0.4616025,0.486511,0.44365,0.433624,0.4465235,0.48048,0.4343675,0.46371,0.485491,0.4560125,0.421112,0.449811,0.398848,0.4552325,0.4645315,0.4483035,0.463497,0.4185195,0.4135085,0.476649,0.4372165,0.4255825,0.412112,0.440295,0.430997,0.428258,0.445275,0.4463815,0.4365655,0.432756,0.4709795,0.4371475,0.4444565,0.4791055,0.4551085,0.508371,0.441213,0.469262,0.443815,0.432734,0.441924,0.4630335,0.439012,0.4917695,0.420521,0.436527,0.433311,0.4572345,0.433821,0.416724,0.4309535,0.41885,0.479174,0.4624145,0.404925,0.460404,0.468885,0.46507,0.4399375,0.47855,0.453633,0.426477,0.4455295,0.454564,0.412261,0.519401,0.44729,0.451446,0.4639365,0.4682175,0.4459025,0.4151435,0.443028,0.4720165,0.4949045,0.448384,0.418809,0.475685,0.4640875,0.416074,0.450648,0.447393,0.455143,0.467624
0.439412,0.4430045,0.466332,0.4625855,0.430862,0.4599225,0.4414415,0.416657,0.4739265,0.4571955,0.4371815,0.484164,0.4474515,0.447534,0.4476165,0.4475135,0.440352,0.4667005,0.45568,0.4222895,0.463926,0.4823765,0.455361,0.45653,0.4850215,0.4501675,0.4131625,0.4433445,0.4087915,0.442303,0.458158,0.436923,0.470946,0.4294095,0.4410925,0.483404,0.445649,0.386944,0.430404,0.4416525,0.431502,0.4322755,0.4290645,0.4537975,0.4476635,0.4517785,0.4489405,0.4336245,0.4286255,0.4761685,0.4453175,0.4785555,0.431653,0.461405,0.4263675,0.416194,0.4302575,0.4569745,0.4515165,0.4719485,0.4252805,0.424677,0.4307905,0.439645,0.4382195,0.4182565,0.44519,0.4349675,0.449848,0.473463,0.410131,0.4645645,0.4466475,0.484961,0.424518,0.4497825,0.456228,0.428612,0.438041,0.466262,0.409248,0.5041495,0.436676,0.4455435,0.449904,0.4551225,0.4316265,0.408933,0.465356,0.4766235,0.483936,0.476726,0.4111435,0.476614,0.442646,0.417407,0.4393195,0.4348065,0.4419535,0.455763
