"replist1","replist2","replist3","replist4","replist5","replist6","replist7","replist8","replist9","replist10","replist11","replist12","replist13","replist14","replist15","replist16","replist17","replist18","replist19","replist20","replist21","replist22","replist23","replist24","replist25","replist26","replist27","replist28","replist29","replist30","replist31","replist32","replist33","replist34","replist35","replist36","replist37","replist38","replist39","replist40","replist41","replist42","replist43","replist44","replist45","replist46","replist47","replist48","replist49","replist50","replist51","replist52","replist53","replist54","replist55","replist56","replist57","replist58","replist59","replist60","replist61","replist62","replist63","replist64","replist65","replist66","replist67","replist68","replist69","replist70","replist71","replist72","replist73","replist74","replist75","replist76","replist77","replist78","replist79","replist80","replist81","replist82","replist83","replist84","replist85","replist86","replist87","replist88","replist89","replist90","replist91","replist92","replist93","replist94","replist95","replist96","replist97","replist98","replist99","replist100","Label","Yr"
9159.86,9765.13,8378.4,11304,9309.07,11028.3,8920.17,9054,8573.69,8921.19,8879.7,8561.43,9488.87,10245.2,8957.92,10040.7,9798.33,12230.1,10924.8,9295.61,8626.76,8944.82,8002.55,8957.55,9248.86,9423.51,10941.1,9519.54,9291.86,11452.1,8907.22,8808.98,8955.46,9901.45,11074.9,12205.8,9684.73,9365.42,10278.8,10020.3,11177.4,10880.3,9811.26,9974.74,10451.8,8295.66,11113.6,9811.88,9460.6,11321.4,9165.04,9575.56,11043.1,11277.3,9613.95,9280.42,9100.95,8428.28,11823.4,12473.4,10095.6,9155.76,10246.2,10172,12424,12157.6,9681.16,10331.5,10788.5,9491.47,8770.51,7981.34,9350.03,9407.07,8605.11,9478.58,8895.87,10319,10343.1,8108.44,10469,9515.28,10148,10268.9,8563.16,9008.3,9913.16,10393.7,8579.32,10165.9,9682.72,7698.38,9832.87,8423.5,9515.3,9815.09,10868.9,10358.5,9353.79,10337.4,"Recr_Virgin",1988
9159.86,9765.13,8378.4,11304,9309.07,11028.3,8920.17,9054,8573.69,8921.19,8879.7,8561.43,9488.87,10245.2,8957.92,10040.7,9798.33,12230.1,10924.8,9295.61,8626.76,8944.82,8002.55,8957.55,9248.86,9423.51,10941.1,9519.54,9291.86,11452.1,8907.22,8808.98,8955.46,9901.45,11074.9,12205.8,9684.73,9365.42,10278.8,10020.3,11177.4,10880.3,9811.26,9974.74,10451.8,8295.66,11113.6,9811.88,9460.6,11321.4,9165.04,9575.56,11043.1,11277.3,9613.95,9280.42,9100.95,8428.28,11823.4,12473.4,10095.6,9155.76,10246.2,10172,12424,12157.6,9681.16,10331.5,10788.5,9491.47,8770.51,7981.34,9350.03,9407.07,8605.11,9478.58,8895.87,10319,10343.1,8108.44,10469,9515.28,10148,10268.9,8563.16,9008.3,9913.16,10393.7,8579.32,10165.9,9682.72,7698.38,9832.87,8423.5,9515.3,9815.09,10868.9,10358.5,9353.79,10337.4,"Recr_Initial",1989
20212.8,16873.8,19364.2,19581.3,17424.7,18460,21170.4,18575.8,18189.9,18654.6,20581.2,17065.8,19245.2,19031.6,18705.7,17805.3,17015.4,16673.8,18891.5,18612.9,16761.7,20603.8,18649.6,16840.8,18237.4,17820.5,18816.2,19734.7,17586.6,18304.7,18255.8,19519.5,19629.6,19082.2,18133.1,20180.4,19553.9,20006.8,20985.5,16390.9,19648.2,17923.5,17014.3,17306.1,18718.5,19513.1,18314.9,18809.5,17910.3,18790.5,16594.9,18996.8,16739.9,18298.7,18767.8,18256.5,19820.7,19443.2,19281.9,17763.5,17981.6,19359.4,18211.7,17818.6,17256.7,17304.5,17598.2,19642.7,18810.9,17408.6,19718.3,18082.9,18029.4,20690.4,19539,18582.1,16117.6,18402.7,17582.5,19524.2,18023.5,19332.6,17220.6,18496,18680,17771.5,18612.7,18728.5,17260.8,17941.4,17666.6,17597.8,18377.9,18277.3,18257.3,19280.2,16997,18397.9,19984.1,19088.9,"Recr_1990",1990
5064.5,4954.41,4368.3,4186.84,5222.32,4727.16,4158.08,4260.54,4083.91,4889.35,4457.8,4870.41,3888.08,4193.14,4410.65,4511.42,4859.52,4196.15,4302.16,4579.55,4440.31,4262.87,5279.41,4383.68,4583.51,4165.31,3963.69,3343.49,4211.65,4324.92,4315.54,4418.97,3070.59,4349.88,4760.63,4689.02,4719.68,3737.37,4191.47,4221.52,4484.15,4380.29,4170.23,5415.51,4329.05,4681.53,4698.86,3580.99,5194.23,4525.37,4975.71,3843.13,5244.18,5367.42,4335.16,5109.27,5386.02,4866.05,4974.53,4825.83,4834.13,4991.16,4301.9,4530.54,3991.25,4326.1,3772.97,4216.4,4681.52,4247.45,4258.3,4120.87,3319,4679.97,4886.52,5449.84,4466.15,3946.21,3559.25,3415.08,3878.36,4737.98,4426.99,4800.34,3721.78,3749.42,4490.94,4232.54,4512.34,4527.45,4547.58,4191.24,4186.75,4781.97,4804.79,4170.83,4653.58,6138.26,4959.52,3935.75,"Recr_1991",1991
6812.66,7738.9,6216.18,8643.31,7968.58,8542.07,7136,8009.22,7732.04,6876.96,8220.15,7244.54,6530.91,8104.7,6655.64,8002.9,7773.54,7710.91,7727.1,7571.21,8062.52,6958.12,6292.77,8765.53,7805.9,8066.59,7087.68,7346.35,7015.82,8408.1,7144.88,7619.21,6488.03,8120.37,6564.97,6736.04,7384.88,6602.84,7510.22,7567.61,7026.59,7212.41,8705.65,7891.53,7301.04,7260.41,7158.42,7108.17,7017.8,5613.33,7581.73,7491.06,8153.3,7484.86,7397.39,8206.11,6786.19,6001.19,8888.88,7180.85,8514.7,7556.25,7679.55,7469.41,6834.65,7739.65,8369.7,6601.12,6145.93,6311.67,7948.58,7536.68,7899.22,6210.47,7387.15,7553.57,7549.86,8099.64,7367.89,8297.91,8596.47,7693.39,8442.75,6996.38,8474.5,7490.65,8003.73,8009.22,7092.89,7615.82,5858.26,7154.33,6722.69,7816.45,6908.87,7529.01,8492.17,7147.66,7356.5,7411.54,"Recr_1992",1992
7076.57,6974.06,7862.23,7360.84,6500.18,6028.12,7908.62,7212.87,6466.74,8378.06,7425.2,8316.94,6994.89,8484.55,6008.06,6981.83,8508.99,8156.44,7324.73,7914.07,7425.92,7790.55,7685.27,8323.98,6874.04,7868.83,6621.39,6206.59,6528.11,7041.25,6806.88,6629.26,7162.56,6422.99,7801.01,7062.55,7855.64,7184.56,5402.8,8071.26,7337.38,6899.26,7927.25,7067.77,5909.01,6890.42,8136.08,7765.59,6918.1,7721,8672.94,7781.73,6822.91,5496.87,6649.36,5264.19,6774.25,7233.83,5334.91,6376.28,6218.79,6791.35,8207.89,5441.72,6256.66,7102.66,6324.42,7008.31,7237.57,7607.89,6296.11,6939.16,8718.31,5887.39,6115.7,8691.68,8767.14,7844.05,6975.27,7823.69,7774.52,7659.85,6861.01,7652.44,7436.29,7152.45,6941.31,7434.19,7540.46,7997.22,7996.24,6140.11,7387.11,5691.66,7435.08,7072.99,7198.06,8260.69,7588.65,7358.08,"Recr_1993",1993
5571.54,6104.05,5801.03,5408.52,5828.62,7211.57,5724.9,5279.24,6454.99,5958.07,5389.97,5756.44,5620.16,5997.11,5425.27,5606.08,6760.41,4819.86,4856.27,6029.17,5268.69,5825.92,4860.82,5630.99,5371.88,6264.59,6200.54,6760.88,7464.31,5818.86,6175.41,5735.25,6692.03,5945.64,5675.76,5804.95,6248.48,6284.83,5950.06,6637.8,7742.52,6166.45,5755.54,5501.51,6316.78,6230.34,6186.85,5339.58,4734.06,6410.65,5646.49,5792.11,5986.2,6554.29,5005.59,6240.03,5446.35,7524.22,5847.92,5410.61,6054.72,5819.78,5867.2,5969.47,7783.89,5834.69,5478.08,5296.65,5555.11,6186.73,5988.62,7063.84,6846.48,6692.06,5300.8,6461.71,6467.53,5267.09,6494.69,6175.73,6008.5,5315.11,6597.62,6934.39,5440.47,5909.71,6010.68,4974.94,7446.77,6158.29,6790.11,5912.16,5864.75,6336.06,6904.1,5251.9,5456.16,5334.67,5678.95,6692.77,"Recr_1994",1994
4338.87,4133.63,5495.99,3896.17,3584.08,4558,4051.53,4133.34,4501.48,3803.64,3509.38,4510.87,4849.51,4273.36,4256.36,4883.89,3375.25,5905.14,4486.46,4407.29,4136.79,4426.87,4382.62,4665.17,5232.21,4968.13,4993.6,4697.25,4012.75,4966.51,3703.46,4045.14,5380.52,3624.04,4061.78,3636.75,3213.53,4391.2,3882.49,3752.88,4722.65,4552.56,4576.51,4243.9,3750.46,4035.31,4488.43,4424.92,5162.23,3642.39,4805.9,3929.25,4784.43,4536.12,4111.57,5023.51,4041.55,3948.49,4524.76,4267.95,3646.17,5270.29,3721.59,4844.03,4188.76,5195.44,4461.93,3072.85,4205.32,4158.86,4666.38,3948.75,4561.98,4479.56,4931.77,4416.06,4033.12,3805.91,3864.42,3653.25,4718.59,5187.01,3449.27,4427.21,3937.62,4280.16,5594.27,4393.53,3546.89,4973.12,3429.7,4674.67,4700.26,4453.66,3309.91,4282.55,3587.26,3871.73,4364.1,4237.7,"Recr_1995",1995
8732.98,9419.7,8429.74,8783.56,9506.43,8377.79,8640.72,9013.18,8437.35,8991.83,9514.45,9007.8,10421.8,8886.95,8045.93,8979.65,8871.96,8806.14,8148.62,8652.28,9054.4,8950.36,9865.3,8140.53,9226.06,8090.36,7706.05,8804.6,7863.24,7283.15,10128.4,9712.7,7596.18,9194.07,9392.5,9707.69,9607.27,9698.04,8542.58,8310.11,7923.08,9744.22,8067.22,8757.2,8483.4,10479.3,8398.04,7564.58,7626.71,8191.76,10064.4,9756.66,8898.72,9751,9131.23,7817.84,9911.21,8679.22,9264.68,9310.03,8237.99,9710.03,9145.8,8740.92,7962.26,8031.62,9526.9,9436.55,9751.55,9049.21,8268.73,9240.51,7753.95,8611.9,8357.66,8575.25,9415.04,9257.11,8999.43,8470.88,7629.19,9364.26,8107.31,8861.99,9153.18,8019.35,7963.98,8281.85,7851.38,10185.4,9140.73,7713.38,10093.2,7799.38,8589.53,8605.37,9790.01,9734.9,8223.34,9932.16,"Recr_1996",1996
7561.21,5834.89,5347.58,5442.89,6568.68,4996.6,6082.88,4133.16,6215.99,6618.02,5870.83,4495.29,6136.29,5826.96,8723.44,5994.88,6531.08,5786.39,6272.95,5558.5,7102.08,6289.39,7441.64,6077.84,6997.42,5984.5,5896.5,6018.46,5737.21,6502.07,4821.86,6401.89,7550.73,7163.97,5262.52,5770.3,6350.97,6349.44,5548.44,6445.99,5832.96,4755.47,5440,6016.99,5924.96,6060.42,5810.02,7352.73,7787.11,5541.93,6663.82,6092.38,5257.35,6000.65,6323.63,5919.86,7140.06,5886.42,6797.86,6467.82,6450.53,5534.17,7172.91,4586.94,5911.15,7030.13,5935.95,6007.91,5151.45,5602.54,7009.78,5845.21,6066.12,5504.38,6446.84,5562.9,5039.72,5857.87,6321.46,6903.52,6256.56,6919.72,5801.74,5941.46,6669.37,7614.22,5306.65,4976.91,5456.58,5589.65,5519.06,6441.05,5651.34,6453.79,4949.79,5735.66,5454.07,6159.81,5829.19,5747.89,"Recr_1997",1997
