"replist1","replist2","replist3","replist4","replist5","replist6","replist7","replist8","replist9","replist10","replist11","replist12","replist13","replist14","replist15","replist16","replist17","replist18","replist19","replist20","replist21","replist22","replist23","replist24","replist25","replist26","replist27","replist28","replist29","replist30","replist31","replist32","replist33","replist34","replist35","replist36","replist37","replist38","replist39","replist40","replist41","replist42","replist43","replist44","replist45","replist46","replist47","replist48","replist49","replist50","replist51","replist52","replist53","replist54","replist55","replist56","replist57","replist58","replist59","replist60","replist61","replist62","replist63","replist64","replist65","replist66","replist67","replist68","replist69","replist70","replist71","replist72","replist73","replist74","replist75","replist76","replist77","replist78","replist79","replist80","replist81","replist82","replist83","replist84","replist85","replist86","replist87","replist88","replist89","replist90","replist91","replist92","replist93","replist94","replist95","replist96","replist97","replist98","replist99","replist100","Label","Yr"
7617.84,9827.4,9494.12,10998.2,10387.1,9994.11,9691.18,9055.61,8775.47,9651.25,7951.18,10403.4,8044.26,8661.61,10637.2,10537.6,9192.02,10325.3,11026.8,8101.39,10972,9367.61,9327.62,10131.6,9814.54,8694.02,8408.54,10237.6,8848.41,7686.45,10073.3,10544.2,11550.2,8591.44,10361.3,9051.26,10038.9,12026.3,9817.13,9179.19,8052.83,9130.77,8820.09,10153.5,10839,9057.15,10665.1,8635.29,10334.4,9574.87,8789.01,9958.2,9314.94,10206.8,11421.5,10326.5,9835.49,9007.22,8329.96,9566.31,9755.87,10062.1,9973.43,8443.04,10090.5,8724.62,9574.12,9495.85,9552.53,8330.18,8996.06,10248.2,9712.62,8352.14,9689.55,10218.8,9693.47,8499.79,9167.73,9382.82,8785.25,9055.82,9991.77,9855.41,8903.86,9025.02,9591.3,11374.9,9128.47,8583.55,10070.1,11223.2,9291.48,8659.06,9130.07,8725.62,10287.4,9264.44,9227.4,9157.58,"Recr_Virgin",1988
7617.84,9827.4,9494.12,10998.2,10387.1,9994.11,9691.18,9055.61,8775.47,9651.25,7951.18,10403.4,8044.26,8661.61,10637.2,10537.6,9192.02,10325.3,11026.8,8101.39,10972,9367.61,9327.62,10131.6,9814.54,8694.02,8408.54,10237.6,8848.41,7686.45,10073.3,10544.2,11550.2,8591.44,10361.3,9051.26,10038.9,12026.3,9817.13,9179.19,8052.83,9130.77,8820.09,10153.5,10839,9057.15,10665.1,8635.29,10334.4,9574.87,8789.01,9958.2,9314.94,10206.8,11421.5,10326.5,9835.49,9007.22,8329.96,9566.31,9755.87,10062.1,9973.43,8443.04,10090.5,8724.62,9574.12,9495.85,9552.53,8330.18,8996.06,10248.2,9712.62,8352.14,9689.55,10218.8,9693.47,8499.79,9167.73,9382.82,8785.25,9055.82,9991.77,9855.41,8903.86,9025.02,9591.3,11374.9,9128.47,8583.55,10070.1,11223.2,9291.48,8659.06,9130.07,8725.62,10287.4,9264.44,9227.4,9157.58,"Recr_Initial",1989
18819.3,18854.8,18830.4,19335.8,17349.3,17676.6,17426.1,17576.8,20478.6,17062.9,17820.8,18427.7,18653.9,17818.1,18098.5,16367.5,18899.6,16524.7,18451.1,17550.7,16985,19307.8,17823.2,17737.9,18656.2,19314.3,16987,19941.8,18876.4,17758.2,17860.6,21006.3,17062.9,18523.6,18269.6,17251.3,19219.2,18787,18265.2,19005.7,17319.5,18165.8,18802.8,18785,18084.2,18783.4,19502.1,19126.3,18252.7,18444.3,20826.5,20358,19312.4,18144.2,15469.4,17771.9,16238.8,17767.9,18956.4,20222.2,18877.2,17347.9,19594.1,18646.5,18184.5,17949.8,17017.6,19939.3,16158.2,17298.2,17100.4,18961.6,17399.9,18078.7,20012.9,19599.8,17015.3,16419.1,18974.9,16977.1,16489.1,16822,18996.5,19617.7,18616.6,18067,21280.8,19116.9,17191.6,18296.8,19042.7,19237.5,19380.4,17678.4,18854.5,17870.4,18232.3,19587.5,21341.6,18622.9,"Recr_1990",1990
4185.35,3882.91,3732.04,3610.33,3774.31,4375.36,4130.68,5715.2,4638.84,4832.46,3438.21,3664.7,3465.21,3597.35,4649.04,2942.98,3563.99,3543.72,4643.12,3095.58,4260.44,3218.91,3068.28,5234.15,3668.19,4103.03,5074.3,4147.65,4578.37,4886.58,3947.29,4019.45,3205.65,3983.2,4882.32,4546.14,4676.29,4593.54,4784.57,4393.37,3785.89,3707.74,4691.81,4582.2,3819.2,3747.12,4657.25,4347.4,3697.53,3931.46,4854.53,4320.56,3868.03,5291.58,5240.38,5202.85,4621.06,2858.12,5322.61,3789.29,4696.1,4608.69,3988.55,5194.29,3944.22,3501.39,3837.4,3552.26,5435.88,4190.64,4063.57,4172.52,4121.64,3441.84,3485.83,4363.55,4315.94,4397.57,3977.91,4619.75,4541.15,4010.26,3900.1,4228.53,4236.05,3623.77,4460.85,4380.37,3928.6,3462.88,3420.29,3297.48,4022.97,4648.61,4414.72,3693.91,3901.91,3765.48,3868.52,4532.8,"Recr_1991",1991
7443.02,7618.94,6654,8300.23,7740.57,7755.85,8349.73,7676.12,6791.72,7307.67,7744.26,8890.18,8200.13,6052.97,8504.39,7419.17,8164.61,8044.45,6792.09,8484.46,6661.7,7233.04,8200.26,7425.49,8668.95,7007.54,7924.67,6810.34,6091.81,7550.07,7050.35,6104.64,7388.93,7093.16,7241.98,7515.22,7331.31,6151.43,7931.09,7346.03,7222.93,7325.66,7256.15,7000.58,7444.81,7306.94,7898.36,7222.32,7955.86,8376.67,6316.42,6638.86,7627.69,7928.66,7258.93,7588.43,7442.05,7150.86,7269.59,8011.38,6721.83,6579.25,7153.09,7494.64,8374.11,7433.07,7166.12,7602.47,8913.32,6875.17,8183.11,6351.06,7182.02,7436.87,7944.02,5947.01,7215.86,7105.79,8459.48,7580.65,6450.48,6843,7111.83,8035.21,7565.69,7105.58,7833.31,8125.33,7585.86,6982.22,6218.64,6547.19,6672.33,7653.93,7982.01,7180.07,7723.32,7577.85,7016.55,7992.34,"Recr_1992",1992
7053.63,6444.34,6735.99,6299.67,7344.01,7742.4,7063.09,6254.73,7941.24,8006.81,7255.38,6494.15,7152.25,8119.18,6326.76,7620.97,7353.56,7660.42,7697.07,6819.51,8370.99,6007.63,7448.04,7392.73,6982.06,6692.37,7402.39,7501.13,6832.63,6108.03,7070.22,7818.55,7132.72,7651.1,7284.17,6503,6475,6112.84,7315.13,6662.12,7658.56,8352.05,7064.95,7348.24,7563.86,7474.59,6053.4,6968.19,6878.56,8669.22,7240.44,7401.67,5912.2,7599.27,7710.32,8049.81,6125.62,6980.65,6095.05,6249.65,6232.6,7413.04,7651.02,7698.74,7240.74,7289.66,7294.15,6172.81,7528.26,6962.45,7291.25,8187.64,7328.96,7119.69,7455.46,6815.58,6703.43,7278.18,7632.45,7031.89,6507.42,9357.23,6489.19,6832.87,6184.4,7697.36,7249.03,7606.12,7997.32,6872.29,8270.27,7427.94,6223.55,5585.15,6850.95,7051.79,7099.56,7206.79,6866.73,5822.79,"Recr_1993",1993
5733.13,6092.27,6336.81,6486.22,6093.95,5589.34,5114.44,5526.43,5091.67,5584.35,5561.46,5493.43,5654.94,5146.84,5784.05,5633.72,7404.85,5764.53,6059.7,7109.87,6784.77,6498.91,5920.24,6430.75,5235.47,5799.45,5451.74,6283.19,5459.28,5962.82,4167.91,6051.11,6964.47,5785.57,6545.92,5898.65,6080.13,5430.63,5958.65,5750.53,4364.01,6027.43,5807.43,6236.78,5617.96,5639.26,5127.2,5526.02,5714.95,5464.56,5357.19,5202.81,5583.41,5227.51,7004.84,5732.21,6656.88,5338.28,6593.03,5133.96,6735.4,6268.79,4720.6,6231.83,6820.36,5736.35,5965.63,6012.82,6022.19,6265.65,6026.19,5304.23,6715.38,5845.11,5712.04,6569.47,5651.67,6260.86,6069.89,5589.35,7202.61,5511.13,6386.09,5975.29,6705.22,5119.78,6480.21,5805.61,6448.75,6075.98,5860.24,6293.53,6474,6769.79,5671.92,6301.74,7097.15,6002.93,5324.06,4923.26,"Recr_1994",1994
4505.29,5004.04,3702.46,4078.48,3867.17,4026.88,3948.39,4267.74,4185.1,3722.07,4606.84,3346.49,4296.74,4298.32,3505.87,4221.99,3765.85,4302.44,4789.91,4449.86,4715.73,4714.51,3883.66,3635.63,4004.92,4639.87,3609.31,3952.6,4967.39,4257.87,4233.2,5320.64,4291.8,3418.45,3820,4147.68,3854.69,3887.98,3703.13,4166.16,3690.35,4319.96,4683.31,3767.14,4215.9,4096.3,3722.97,4467.6,3712.58,4119.12,4070.56,3871.45,4178.22,4423.45,4216.25,4577.66,4497.24,4647.2,6021.62,3908.45,4053.31,4049.85,4096.67,3864.02,3259.29,3039.42,4868.58,3724.76,4428.34,5397.57,3583.86,4192.17,4273.88,4809.62,4194.54,5168.51,4509.59,3397.23,4372.28,5172.81,4120.86,2777.97,4836.85,3742.18,4487.45,3309.96,4447.63,3504.97,3934.63,4246.58,4379.81,4075,3366.8,3608.18,4523.18,4867.96,4359.38,4609.07,4700.19,4455.22,"Recr_1995",1995
8602.52,8150.97,9821.89,7581.52,8915.94,8063.25,8293.34,8696.36,8057.83,8750.58,9581.86,8068.99,7766.73,9554.38,8346.87,8563.62,7204.48,9599.7,10495.7,9406.6,8205.84,9628.58,7440.98,9347.54,8074.39,8091.72,7920.72,8739.41,8979.33,9431.13,9064.81,9613.41,8019.52,10314,9878.6,8984.21,8409.55,9441.6,10408.1,8914.67,9884.67,7484.34,8358.02,8617.18,8806.43,9449.29,9180.23,6996.32,8958.07,6620.72,9333.5,8644.9,8960.64,9213.13,6374.95,7302.55,9522.89,7717.27,8351.42,9425.55,7065.7,8737.53,9306.93,7911.56,7055.77,9184.53,8992.3,8660.84,8278.92,7331.01,9045.65,9233.85,8606.46,7877.27,9640.99,7416.94,8782.24,8753.86,8730.31,8442.1,8921.54,9295.87,9503.52,8687.02,9694.6,10653.7,7901.04,8932.58,9349.09,8482.6,8609.19,9749.38,8905.33,9745.22,8609.35,9103.96,8194.5,9424.13,7695.05,10327.4,"Recr_1996",1996
5911.09,5712.31,5492.42,5659.95,4621.71,5614.57,6742.51,6294.15,6510.29,6845.42,6826.44,6382.92,5150.31,5130.82,8064.4,5638,6674.04,5188.01,6239.14,5771.78,5117.87,5997.77,7346.21,6729.24,5147.33,6850.55,6691.03,6060.87,6070.39,4909.26,6745.43,5508.11,5573.29,5774.63,5920.34,5744.25,6439.48,6173.27,5929.42,5244.16,4796.29,5964.73,5558.12,5463.37,5709.49,4999.27,4845.09,7150.99,5956.22,5750.6,6798.38,6123.54,5778.51,6975.04,5862.09,5846.83,5829.95,5550.74,5955.27,6159.65,5569.61,5549.71,5649.11,6273.74,6756.72,5981.57,6288.98,4966.06,7457.24,6064.96,6544.71,6421.56,5046.28,6808.61,5001.97,6169.6,5753.57,5829.65,5888.85,6424.81,5855.54,5441.63,4803.52,6554.29,5247.77,6234.99,4881.9,5665.33,6569.64,5890.14,6107,6896.48,5979.65,6610.03,5481.74,5865.1,7126.85,5480.17,6524.73,4865.64,"Recr_1997",1997
