"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
1,0.00211734,TRUE,0.0845802,1064.01,0.200559,395,405,7617.85413925674
2,0.000552918,TRUE,0.0787614,1128.61,0.138797,395,405,9827.40312790086
3,0.00090279,TRUE,0.0873175,1048.56,0.194811,395,405,9494.13957126357
4,3.60432e-05,TRUE,0.0918594,1013.33,0.171351,395,405,10998.2340721796
5,0.000732037,TRUE,0.0787771,1128.38,0.166853,395,405,10387.1007208611
6,4.479e-05,TRUE,0.0848838,1071.95,0.165824,395,405,9994.09802259062
7,0.000515,TRUE,0.0828214,1095.02,0.183589,395,405,9691.16572978056
8,0.000282113,TRUE,0.0791296,1130.56,0.172587,395,405,9055.61240748315
9,0.000990665,TRUE,0.0952969,991.473,0.172967,395,405,8775.50854060381
10,0.00207573,TRUE,0.0657286,1289.38,0.102925,395,405,9651.22375227396
11,5.828e-05,TRUE,0.0798618,1115.67,0.161908,395,405,7951.2147919985
12,2.93103e-05,TRUE,0.0929319,1006.25,0.179919,395,405,10403.4212772772
13,0.00507158,TRUE,0.0811077,1105.97,0.113498,395,405,8044.22723903003
14,0.00289243,TRUE,0.0863919,1055.98,0.214394,395,405,8661.64554284122
15,0.000697418,TRUE,0.0895774,1041.66,0.154467,395,405,10637.2790307667
16,0.000680506,TRUE,0.0803115,1109.41,0.178782,395,405,10537.6517167494
17,0.000127514,TRUE,0.0992343,969.706,0.195935,395,405,9192.01085089959
18,7.35144e-06,TRUE,0.0896781,1031.75,0.211835,395,405,10325.2744645611
19,1.88528e-05,TRUE,0.10385,938.128,0.189324,395,405,11026.7564189214
20,0.00259663,TRUE,0.0795937,1125.07,0.13071,395,405,8101.38245861109
21,0.00055241,TRUE,0.0977418,976.438,0.198852,395,405,10971.979679244
22,7.36015e-05,TRUE,0.0761075,1149.7,0.181092,395,405,9367.57933680494
23,8.68337e-05,TRUE,0.093334,1000.86,0.189975,395,405,9327.66505068374
