"run1","run2","run3","run4","run5","run6","run7","run8","run9","run10","run11","run12","run13","run14","run15","run16","run17","run18","run19","run20","run21","run22","run23","run24","run25","run26","run27","run28","run29","run30","run31","run32","run33","run34","run35","run36","run37","run38","run39","run40","run41","run42","run43","run44","run45","run46","run47","run48","run49","run50","run51","run52","run53","run54","run55","run56","run57","run58","run59","run60","run61","run62","run63","run64","run65","run66","run67","run68","run69","run70","run71","run72","run73","run74","run75","run76","run77","run78","run79","run80","run81","run82","run83","run84","run85","run86","run87","run88","run89","run90","run91","run92","run93","run94","run95","run96","run97","run98","run99","run100"
0.4221835,0.3998775,0.416465,0.449478,0.450132,0.4123755,0.4071625,0.428114,0.4292175,0.372642,0.388743,0.432158,0.407864,0.4081165,0.412193,0.4172275,0.41517,0.4321015,0.4041365,0.4198625,0.4245625,0.4212925,0.425176,0.4100675,0.4128335,0.401247,0.4318405,0.413194,0.4319055,0.461828,0.4142985,0.4213875,0.4321085,0.3893395,0.3804465,0.4099365,0.394306,0.4504155,0.4190455,0.417138,0.432765,0.434354,0.423813,0.398924,0.401714,0.416945,0.409315,0.4162285,0.399013,0.3819625,0.403151,0.427253,0.419879,0.431024,0.420957,0.3937015,0.4315895,0.445878,0.415608,0.4223505,0.4311415,0.4163205,0.4151755,0.396938,0.4307865,0.432561,0.409831,0.4373595,0.4216375,0.4258565,0.404247,0.436318,0.4223315,0.4164755,0.4530825,0.427128,0.402641,0.4216425,0.4049085,0.4416735,0.463925,0.4068565,0.423079,0.4222765,0.426494,0.4173805,0.4105685,0.4123975,0.4573585,0.4191505,0.4352135,0.419709,0.3917355,0.441675,0.410757,0.395664,0.4180485,0.4368695,0.409348,0.418182
0.4062185,0.40296,0.412612,0.428925,0.422586,0.4173615,0.4034185,0.4160795,0.42954,0.3864475,0.389295,0.4258615,0.405612,0.411622,0.415914,0.432958,0.42545,0.4361035,0.4045715,0.432711,0.4148525,0.4451805,0.4106015,0.4290015,0.4252105,0.408258,0.422084,0.4176445,0.420948,0.431948,0.416039,0.4163955,0.4601455,0.3927485,0.3807025,0.3984885,0.399141,0.4394585,0.42557,0.4304705,0.4392005,0.445428,0.427526,0.4058825,0.397959,0.4240115,0.408082,0.4098445,0.396579,0.395326,0.4101665,0.408026,0.3860865,0.410469,0.4271485,0.4061025,0.4294255,0.4292185,0.3958635,0.398303,0.428723,0.4160685,0.424664,0.4131635,0.43511,0.438973,0.41174,0.440963,0.4274985,0.429998,0.403003,0.436048,0.410644,0.40591,0.43447,0.414169,0.404112,0.4272715,0.412863,0.427859,0.456292,0.4131155,0.4078615,0.4150195,0.422924,0.4279685,0.40955,0.392303,0.445869,0.4354555,0.421406,0.4075465,0.3973635,0.4266925,0.432708,0.3834305,0.4142725,0.4446185,0.407784,0.4179975
0.4404085,0.415247,0.401577,0.424361,0.446896,0.4056065,0.4067125,0.4039515,0.4244035,0.408403,0.3842905,0.430514,0.406496,0.420573,0.4104925,0.432267,0.434634,0.4314695,0.408859,0.417928,0.415913,0.428557,0.40935,0.437404,0.4253805,0.407159,0.4230095,0.404529,0.432032,0.422885,0.4218845,0.4315025,0.4477115,0.3870445,0.4012845,0.402835,0.3933605,0.4100615,0.421328,0.420173,0.426795,0.433171,0.427596,0.397054,0.416703,0.4378455,0.410032,0.416045,0.393107,0.403972,0.4011465,0.426196,0.384843,0.4163825,0.4251335,0.4022105,0.432996,0.432532,0.405648,0.405265,0.416534,0.4157145,0.4431835,0.4191145,0.4334555,0.432306,0.412641,0.441873,0.4327205,0.421937,0.4051775,0.4144715,0.4075825,0.424191,0.435196,0.401711,0.4053515,0.4162705,0.398017,0.425434,0.4412335,0.409581,0.405876,0.4169075,0.415842,0.4296275,0.407283,0.384663,0.44539,0.43685,0.423285,0.399296,0.398286,0.4324915,0.4197925,0.3861515,0.403368,0.431565,0.3918535,0.4127265
0.4137355,0.4215055,0.3928735,0.4215295,0.4408625,0.4135305,0.4164285,0.420574,0.426461,0.3932855,0.3812545,0.4326615,0.4077025,0.4093235,0.4162515,0.441635,0.4397485,0.4497685,0.409251,0.4250095,0.4064725,0.4256575,0.387086,0.429411,0.4394985,0.4108025,0.41147,0.39823,0.404991,0.4307935,0.4118845,0.4172955,0.4682785,0.378682,0.3996335,0.386636,0.3996455,0.408085,0.413953,0.4241095,0.421332,0.425903,0.4140285,0.4078485,0.4281745,0.4420045,0.38709,0.433562,0.3880415,0.4020825,0.414797,0.4148495,0.4038635,0.4134815,0.4124455,0.413495,0.423201,0.419708,0.412312,0.3959955,0.43149,0.4221035,0.4094845,0.4125335,0.4402335,0.458066,0.421068,0.432915,0.4287725,0.425827,0.405935,0.413264,0.4135555,0.4211565,0.414268,0.415379,0.4165145,0.4191305,0.400179,0.4232555,0.4204685,0.4044685,0.4152555,0.406895,0.422549,0.4303065,0.401555,0.396786,0.433799,0.4247675,0.413755,0.4164235,0.4032835,0.426314,0.4268045,0.400067,0.4087485,0.418439,0.403755,0.4254365
0.4240605,0.40598,0.402096,0.4149465,0.4312215,0.419289,0.413433,0.415883,0.423873,0.4050235,0.375406,0.4205,0.406724,0.4088435,0.4152785,0.430528,0.4307055,0.4381725,0.4234425,0.4261365,0.4150045,0.411907,0.4019095,0.42152,0.422848,0.410876,0.3998385,0.413293,0.39291,0.4243015,0.4205565,0.4092375,0.472048,0.3596325,0.4032505,0.385781,0.402945,0.404543,0.4185125,0.4188115,0.4071405,0.4151535,0.412977,0.4029795,0.4042355,0.434161,0.3866855,0.421785,0.4029325,0.3967465,0.3952095,0.4182315,0.4014445,0.4122345,0.4103745,0.40863,0.415225,0.4268375,0.4227715,0.420733,0.4353805,0.4224005,0.4035675,0.423634,0.437318,0.447734,0.405481,0.4355015,0.441435,0.414069,0.4066045,0.412991,0.40818,0.415124,0.4146245,0.3925605,0.4170725,0.4256455,0.4039465,0.437231,0.4298775,0.4138225,0.4048185,0.4029735,0.4279165,0.40792,0.404609,0.3868415,0.433395,0.4348085,0.40376,0.414184,0.404404,0.4134995,0.4110345,0.3984025,0.4026865,0.4310415,0.4075625,0.4370685
0.4231645,0.398669,0.40566,0.428249,0.4427385,0.4302655,0.4207265,0.437308,0.413611,0.417598,0.3925065,0.4283645,0.4089325,0.410979,0.408365,0.420681,0.408133,0.443194,0.4192725,0.4497315,0.408557,0.427638,0.409435,0.4199665,0.42259,0.431282,0.424506,0.4000115,0.4177325,0.433161,0.4171155,0.418804,0.454332,0.381019,0.4111985,0.3901375,0.395141,0.4162155,0.418824,0.42052,0.4157405,0.423465,0.4163305,0.4219635,0.4272905,0.4321465,0.3979765,0.4189095,0.391836,0.418333,0.4142875,0.4285855,0.414056,0.422965,0.4156355,0.3964795,0.4358125,0.4418385,0.4163815,0.420282,0.4331995,0.4183925,0.418613,0.431569,0.432128,0.46321,0.4085055,0.443569,0.4243705,0.438946,0.3989935,0.412342,0.4194285,0.4241275,0.410298,0.4064045,0.411905,0.427968,0.4003545,0.4262695,0.4195855,0.41372,0.4048475,0.42153,0.4268755,0.4144,0.415814,0.410212,0.4330705,0.4219225,0.430982,0.408781,0.4042705,0.4202615,0.4350885,0.392167,0.421685,0.447348,0.4160765,0.4280745
0.4195995,0.3976105,0.4061045,0.4352795,0.4401695,0.438045,0.4081365,0.414067,0.4245,0.414548,0.391505,0.4217955,0.4196525,0.403419,0.4118695,0.4211145,0.4081385,0.447607,0.4358765,0.4559625,0.42564,0.414324,0.4213325,0.438555,0.4250805,0.43733,0.4171635,0.4104175,0.4356505,0.4466035,0.414703,0.4238285,0.445549,0.3768905,0.413256,0.375394,0.40952,0.403553,0.4223735,0.418609,0.4201745,0.4189405,0.400204,0.422698,0.425114,0.432714,0.404908,0.4222675,0.387042,0.4178815,0.418782,0.4338435,0.4023885,0.411441,0.417563,0.385804,0.410329,0.437476,0.426384,0.4240685,0.4157725,0.4282015,0.400104,0.421194,0.4410015,0.478034,0.4057575,0.4513875,0.426047,0.4265205,0.4033475,0.410858,0.413501,0.4205775,0.4226185,0.4126065,0.417566,0.4148735,0.404851,0.4227175,0.4202335,0.4017865,0.421707,0.427124,0.41559,0.4165245,0.4147985,0.401307,0.425447,0.4142945,0.4167245,0.418564,0.409204,0.4269235,0.412049,0.3862615,0.414122,0.4367375,0.405706,0.426288
0.4179065,0.404946,0.4021945,0.4290135,0.443059,0.4281275,0.4056995,0.4288065,0.4104445,0.40346,0.4013335,0.42464,0.414054,0.4065765,0.427394,0.4272925,0.400651,0.4535685,0.436049,0.4313685,0.406698,0.411018,0.411005,0.4253135,0.430015,0.4304005,0.4254245,0.407049,0.4213415,0.435044,0.4185015,0.4077595,0.4492035,0.380184,0.4117125,0.3986195,0.388556,0.4219,0.40457,0.422497,0.397469,0.4259345,0.426091,0.420894,0.4121355,0.426641,0.382209,0.4318655,0.385365,0.4076515,0.4140745,0.416133,0.398687,0.4081135,0.421233,0.382288,0.4187745,0.4318405,0.427031,0.427949,0.4240345,0.417093,0.4113805,0.42184,0.4418335,0.4418015,0.388661,0.454103,0.421779,0.427898,0.409555,0.420788,0.434942,0.437598,0.4275725,0.4063535,0.420957,0.4321495,0.408356,0.431302,0.4315905,0.415563,0.4130215,0.413086,0.4222575,0.4223095,0.412178,0.400322,0.4309045,0.424384,0.436443,0.419347,0.411066,0.408156,0.4219495,0.3798245,0.412568,0.44289,0.4143965,0.417754
0.4296445,0.397702,0.4003355,0.437105,0.448679,0.419496,0.4021085,0.417797,0.426107,0.3979015,0.409462,0.4171695,0.424287,0.4018005,0.4283075,0.4360165,0.4186615,0.4419175,0.422501,0.4473755,0.420389,0.40365,0.4127565,0.438167,0.422393,0.412743,0.4157945,0.4202985,0.4211845,0.4258925,0.4213295,0.411797,0.444264,0.394619,0.4177525,0.3896675,0.4221905,0.4236195,0.404212,0.3839985,0.4026455,0.446502,0.4161095,0.4318395,0.4132475,0.421099,0.410211,0.4308345,0.394137,0.414883,0.3976715,0.4162025,0.3982,0.418581,0.40345,0.3893065,0.427891,0.4423555,0.4259635,0.429272,0.44507,0.4177815,0.4121865,0.4127515,0.429392,0.4343405,0.4070355,0.4671785,0.4124615,0.4166605,0.3936865,0.4287385,0.431411,0.426006,0.427881,0.408456,0.413506,0.4173255,0.393719,0.4525505,0.4415345,0.412536,0.4322565,0.4281275,0.4366475,0.4197125,0.4291805,0.3820295,0.4437375,0.425848,0.4270185,0.4260275,0.400332,0.41235,0.4214425,0.390689,0.4220335,0.43832,0.41969,0.428578
0.4443445,0.3933605,0.405779,0.4281795,0.4595765,0.4090405,0.405136,0.4332735,0.4326995,0.3942385,0.4137985,0.435805,0.416455,0.4236775,0.423694,0.435637,0.423731,0.451985,0.4072475,0.4358165,0.413245,0.408948,0.42118,0.414787,0.4326295,0.433962,0.414215,0.426915,0.427899,0.4198625,0.424839,0.4145965,0.455186,0.36835,0.4146715,0.4019665,0.4242265,0.39975,0.403504,0.412296,0.418094,0.434484,0.3964635,0.3946735,0.427054,0.4206705,0.411679,0.434362,0.413053,0.409565,0.3956265,0.4082375,0.3944815,0.415949,0.4314385,0.408382,0.408066,0.4516625,0.433079,0.425398,0.448741,0.4210745,0.4165275,0.4217875,0.445442,0.431338,0.4237105,0.474986,0.4068815,0.427648,0.4077515,0.4194175,0.41725,0.4370525,0.4173175,0.4207035,0.4210775,0.4275435,0.416503,0.4392135,0.419921,0.4166485,0.4262835,0.415138,0.4241685,0.409973,0.4087785,0.3995135,0.4376925,0.4393565,0.4295495,0.436235,0.4128345,0.433341,0.401571,0.386624,0.4326155,0.4392925,0.4168405,0.410306
