"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
27,8.75652e-05,TRUE,0.15498,642.673,0.276722,395,405,9037.70003401802
28,1.95227e-05,TRUE,0.154371,640.123,0.290687,395,405,9129.99111113663
29,3.74953e-05,TRUE,0.168064,610.379,0.333769,395,405,9074.64917514889
30,4.61612e-05,TRUE,0.161387,626.06,0.314965,395,405,8522.79825852613
31,0.000357534,TRUE,0.15449,639.711,0.3035,395,405,9255.56248964716
32,5.08864e-05,TRUE,0.171828,613.48,0.274067,395,405,9732.34350767419
33,0.000649851,TRUE,0.155058,644.98,0.302749,395,405,10618.042969608
34,0.00199889,TRUE,0.150584,672.57,0.255955,395,405,8408.51363891082
35,0.000356512,TRUE,0.150952,662.979,0.258783,395,405,8965.50755852558
36,0.000465465,TRUE,0.15101,660.491,0.286838,395,405,9046.74225440873
37,2.90117e-05,TRUE,0.150598,662.465,0.269556,395,405,9683.9000804423
38,3.02322e-06,TRUE,0.151069,660.275,0.277324,395,405,10514.1789352997
39,5.94086e-05,TRUE,0.158259,641.723,0.277823,395,405,9782.49653616833
40,0.000180219,TRUE,0.141586,656.991,0.27142,395,405,9729.81342728689
41,6.03066e-05,TRUE,0.141096,700.322,0.241663,395,405,8099.43836012217
42,3.03257e-05,TRUE,0.154219,641.737,0.297618,395,405,10189.4688476947
43,1.49217e-05,TRUE,0.16878,624.791,0.278981,395,405,9067.57370858297
44,0.0001978,TRUE,0.138699,685.529,0.261155,395,405,9689.03390782904
45,7.91358e-05,TRUE,0.155374,657.523,0.246834,395,405,10459.9609045792
46,3.38347e-05,TRUE,0.152048,649.184,0.286532,395,405,8476.89918695801
47,0.000532809,TRUE,0.157066,633.942,0.284079,395,405,10388.6589028299
48,4.71521e-05,TRUE,0.159042,636.528,0.295986,395,405,7873.20105391582
49,0.000118931,TRUE,0.164926,618.437,0.3171,395,405,10171.2460127603
50,0.000202902,TRUE,0.151574,658.523,0.262486,395,405,9204.24435881073
51,3.32152e-05,TRUE,0.158184,645.997,0.272515,395,405,9466.45711976397
52,8.14811e-05,TRUE,0.152911,650.155,0.282183,395,405,10159.5558030045
53,1.89089e-05,TRUE,0.143123,678.373,0.2693,395,405,9388.398463613
54,6.9966e-05,TRUE,0.155878,641.015,0.287629,395,405,9299.25901350644
55,4.26707e-05,TRUE,0.139249,687.013,0.251986,395,405,9904.05947444753
56,0.000119822,TRUE,0.169176,611.556,0.291683,395,405,9292.10134012395
57,2.74864e-05,TRUE,0.152328,654.569,0.289887,395,405,9386.33324313359
58,1.04081e-05,TRUE,0.159462,632.329,0.30227,395,405,8397.00186259282
59,0.000498405,TRUE,0.156994,649.992,0.25235,395,405,7971.8351301207
60,0.000129412,TRUE,0.138908,682.544,0.254932,395,405,8777.43936486563
61,0.00229343,TRUE,0.145284,675.932,0.253336,395,405,9946.83809248264
62,3.66361e-05,TRUE,0.153699,643.059,0.282664,395,405,10576.9247837506
63,6.06928e-05,TRUE,0.164182,632.379,0.281754,395,405,9778.68210638139
64,0.000105286,TRUE,0.160931,628.23,0.306927,395,405,8064.44361033221
65,3.0733e-05,TRUE,0.152226,647.975,0.277619,395,405,10773.0184983968
66,0.000300218,TRUE,0.160985,640.686,0.294346,395,405,9271.4030413162
67,2.35985e-05,TRUE,0.151205,657.848,0.276235,395,405,8865.38813142027
68,0.000221368,TRUE,0.145212,687.333,0.239931,395,405,10404.0455012804
69,3.79353e-05,TRUE,0.162691,635.364,0.260383,395,405,9285.13487686913
70,0.000190775,TRUE,0.136529,693.089,0.255429,395,405,8612.93136509231
71,0.000505215,TRUE,0.157637,641.36,0.305906,395,405,9667.74146350851
72,0.000490077,TRUE,0.150923,653.5,0.276395,395,405,9283.55653810265
73,0.000338465,TRUE,0.16899,616.793,0.302022,395,405,9092.45292951188
74,0.000185596,TRUE,0.137898,690.295,0.25978,395,405,9406.25337749069
75,7.47693e-06,TRUE,0.149869,657.292,0.270228,395,405,9303.63069250688
76,4.89144e-05,TRUE,0.159256,639.301,0.302548,395,405,9485.21927326347
77,0.00259073,TRUE,0.147416,671.089,0.295212,395,405,8721.53034687669
78,0.00015479,TRUE,0.145005,674.889,0.246386,395,405,8637.68598399649
79,0.000151899,TRUE,0.145824,670.563,0.242748,395,405,8590.91045958308
80,0.000124171,TRUE,0.155282,637.551,0.29966,395,405,9524.47423455981
81,0.000112267,TRUE,0.152509,652.281,0.284327,395,405,9338.49142022287
82,7.08097e-05,TRUE,0.147751,673.042,0.251955,395,405,9164.75107947097
83,7.18957e-05,TRUE,0.149252,663.68,0.247828,395,405,10232.1499688762
84,0.00011349,TRUE,0.147854,664.936,0.265019,395,405,10325.4809721154
85,0.000515468,TRUE,0.146056,683.504,0.248745,395,405,8579.06317965216
86,3.39197e-05,TRUE,0.16011,636.15,0.264268,395,405,7943.58528854578
87,8.83704e-05,TRUE,0.158934,633.058,0.264834,395,405,9481.52075900406
88,9.82199e-05,TRUE,0.153136,636.255,0.288565,395,405,10501.0444224113
89,0.000456878,TRUE,0.158112,635.232,0.281422,395,405,8156.82272339358
90,0.000300075,TRUE,0.152944,641.019,0.293558,395,405,9199.4593959423
91,2.13319e-06,TRUE,0.150505,666.959,0.276242,395,405,10437.3917724629
92,2.96036e-05,TRUE,0.152159,653.472,0.276552,395,405,11067.4096385887
93,0.00033647,TRUE,0.151134,645.309,0.294931,395,405,9077.09966122692
94,0.000192043,TRUE,0.151325,655.687,0.268029,395,405,9102.733208586
95,0.00096868,TRUE,0.144355,668.584,0.269012,395,405,9212.99254568243
96,9.37247e-05,TRUE,0.154053,639.233,0.305857,395,405,8116.62738337242
97,2.39081e-05,TRUE,0.162581,624.625,0.307367,395,405,10327.9593849464
98,0.00100519,TRUE,0.147058,666.912,0.29131,395,405,8814.38213571098
99,0.000164675,TRUE,0.160893,623.35,0.29244,395,405,10329.5086950495
100,0.000335147,TRUE,0.158667,635.704,0.296637,395,405,8969.9914331801
