"replist1","replist2","replist3","replist4","replist5","replist6","replist7","replist8","replist9","replist10","replist11","replist12","replist13","replist14","replist15","replist16","replist17","replist18","replist19","replist20","replist21","replist22","replist23","replist24","replist25","replist26","replist27","replist28","replist29","replist30","replist31","replist32","replist33","replist34","replist35","replist36","replist37","replist38","replist39","replist40","replist41","replist42","replist43","replist44","replist45","replist46","replist47","replist48","replist49","replist50","replist51","replist52","replist53","replist54","replist55","replist56","replist57","replist58","replist59","replist60","replist61","replist62","replist63","replist64","replist65","replist66","replist67","replist68","replist69","replist70","replist71","replist72","replist73","replist74","replist75","replist76","replist77","replist78","replist79","replist80","replist81","replist82","replist83","replist84","replist85","replist86","replist87","replist88","replist89","replist90","replist91","replist92","replist93","replist94","replist95","replist96","replist97","replist98","replist99","replist100","Label","Yr"
8225.61,10877,9688.51,10387.4,8738.23,8760.63,9159.33,9474.56,8437.18,9013.5,8080.4,10406.6,8209.54,9978.22,10389.2,10638.4,8538.94,9586.25,9257.05,7403.97,10051.7,9921.42,9554.86,9224.79,9206.06,8281.18,9037.67,9130.01,9074.68,8522.79,9255.6,9732.33,10618,8408.51,8965.52,9046.74,9683.86,10514.1,9782.49,9729.8,8099.46,10189.5,9067.57,9688.99,10459.9,8476.91,10388.7,7873.17,10171.2,9204.23,9466.48,10159.6,9388.38,9299.27,9904.02,9292.07,9386.31,8397.03,7971.84,8777.45,9946.87,10576.9,9778.66,8064.46,10773,9271.43,8865.4,10404,9285.11,8612.95,9667.72,9283.59,9092.44,9406.24,9303.6,9485.26,8721.57,8637.65,8590.92,9524.47,9338.47,9164.71,10232.1,10325.4,8579.08,7943.62,9481.56,10501,8156.83,9199.45,10437.4,11067.4,9077.14,9102.75,9212.96,8116.62,10328,8814.41,10329.5,8970.03,"Recr_Virgin",1988
8225.61,10877,9688.51,10387.4,8738.23,8760.63,9159.33,9474.56,8437.18,9013.5,8080.4,10406.6,8209.54,9978.22,10389.2,10638.4,8538.94,9586.25,9257.05,7403.97,10051.7,9921.42,9554.86,9224.79,9206.06,8281.18,9037.67,9130.01,9074.68,8522.79,9255.6,9732.33,10618,8408.51,8965.52,9046.74,9683.86,10514.1,9782.49,9729.8,8099.46,10189.5,9067.57,9688.99,10459.9,8476.91,10388.7,7873.17,10171.2,9204.23,9466.48,10159.6,9388.38,9299.27,9904.02,9292.07,9386.31,8397.03,7971.84,8777.45,9946.87,10576.9,9778.66,8064.46,10773,9271.43,8865.4,10404,9285.11,8612.95,9667.72,9283.59,9092.44,9406.24,9303.6,9485.26,8721.57,8637.65,8590.92,9524.47,9338.47,9164.71,10232.1,10325.4,8579.08,7943.62,9481.56,10501,8156.83,9199.45,10437.4,11067.4,9077.14,9102.75,9212.96,8116.62,10328,8814.41,10329.5,8970.03,"Recr_Initial",1989
18703.9,18863.6,18805.9,19529.3,17577.7,17517.1,17364.6,17692.8,20472.9,17209.7,17899.9,18616.3,18649.6,17831.8,18284.4,16461.2,18675.3,16628.6,18374.5,17410.3,17017.9,19216.5,17766.7,17765.6,18535.1,19144.4,16711,19868.8,18918.2,17715.7,18032.7,20955.8,17156.5,18219.3,18459.6,17203,19361.6,18768.6,18288.5,18849.9,17284.8,17947.2,18817.5,18740.9,18224.6,18887.1,19375.2,19140.5,18290.7,18438.5,20505.1,20321.7,19322.9,18151.7,15408.4,17765.7,16098.6,17877.9,19018,20079.6,18773.5,17321.4,19579.5,18325.9,18357.4,17959.5,17247,20137.8,16027.7,17280.9,17325.2,18912.9,17576.3,17958,19931.3,19633.8,17006.8,16430.7,18944.8,16931.4,16562,16623.5,19083.3,19674.5,18442.7,18092.6,21238,19212.3,17203.4,18260.3,18940.9,19202.2,19438.4,17622,18803.8,17751.8,18258.1,19648.6,21308.5,18541.4,"Recr_1990",1990
4176.7,3907.54,3746.99,3632.63,3823.9,4348.81,4119.77,5763.65,4615.34,4869.35,3449.01,3715.71,3449.49,3610.61,4674.97,2961.56,3539.98,3540.8,4625.84,3142.72,4277.97,3209.59,3063.49,5243.4,3693.33,4070.09,5040.44,4151.64,4613.71,4899.98,3989.22,4005.26,3223.5,3931.24,4942.61,4539.05,4754.9,4665.33,4804.74,4363.27,3784.39,3689,4713.82,4569.31,3836.75,3814.43,4655.95,4346.57,3705.24,3933.13,4802.8,4342.66,3862.28,5333.3,5286.41,5185.48,4588.13,2879.1,5352.98,3753.31,4711.69,4621.81,3978.08,5122.98,3962.69,3508.79,3902.56,3573.5,5393.31,4186.2,4084.36,4175.07,4168.56,3448.75,3493.87,4405.39,4326.73,4413.36,3971.83,4625.57,4561.57,3992.9,3906.57,4253.9,4180.94,3662.92,4429.19,4399.96,3934.76,3470.71,3391.98,3291.93,4073.21,4648.29,4462.83,3670.95,3890.23,3770.35,3868.28,4550.12,"Recr_1991",1991
7414.8,7689.01,6709.11,8360.79,7856.83,7748.13,8370.38,7777.56,6769.56,7440.41,7762.98,9022.52,8253.02,6109.32,8580.69,7475.2,8172.82,8040.12,6784.24,8527.12,6724.62,7200.36,8172.6,7462.25,8697.27,6946.93,7828.68,6836.54,6160.92,7625.43,7167.82,6100.45,7450.72,7030.45,7374.81,7511.77,7384.93,6185.78,8025.96,7306.22,7240.37,7354.78,7317,7011.44,7444.86,7355.36,7871.29,7235.41,8018.13,8369.14,6360.1,6661.32,7625.05,7915.18,7294.26,7585.25,7408.42,7204.72,7313.74,8005.82,6736.4,6615.62,7148.61,7398.47,8435.72,7446.62,7288.3,7695.67,8855.59,6866.55,8217.86,6381.85,7365.67,7429.01,7937.39,5998.61,7265.36,7199.07,8424.36,7578.18,6495.06,6835.99,7102.04,8184.73,7475.37,7085.91,7810.45,8211.11,7611.07,7088.69,6181.44,6575.51,6766.02,7695.61,8012.6,7140.25,7720.43,7646.13,7046.68,7977.38,"Recr_1992",1992
7036.03,6522.13,6786.07,6368.79,7469.62,7747.86,7120.62,6349.23,7945.81,8079.78,7254.97,6600.99,7191.02,8211.34,6393.82,7699.78,7414.56,7680.31,7672.99,6896.75,8472.34,6016.45,7439.26,7470.3,7000.71,6711.59,7385.55,7564.14,6912.74,6197.18,7231.64,7862.58,7215.02,7597.73,7434.18,6511.44,6544.14,6189.48,7379.38,6690.01,7701.17,8433.13,7149.62,7379.72,7579.8,7565.06,6062.92,6976.04,6939.73,8653.17,7217.6,7442.82,5950.4,7597.79,7775.33,8053.7,6106.85,7066.2,6111.44,6234.08,6286.26,7486.95,7677.04,7637.13,7321.33,7342.86,7455.61,6241.96,7489.74,6962.74,7321.9,8242.85,7458.41,7139.52,7495.19,6865.35,6768.04,7392.71,7646.41,7040.34,6547.75,9503.51,6491.98,6959.63,6113.57,7685.37,7274.24,7721.43,8008.76,6962.08,8257.04,7479.31,6312.26,5619.67,6940.46,7033.93,7115.56,7259.66,6906.67,5850.49,"Recr_1993",1993
5727.57,6176.54,6385.84,6555.54,6221.45,5606,5176.5,5634.43,5121.27,5629.09,5553.54,5570.82,5719.62,5210.23,5866.35,5708.88,7483.61,5805.5,6060.13,7188.96,6866.17,6535.91,5958.17,6511.57,5285.3,5804.62,5478.86,6337.97,5515.24,6062.19,4295.01,6107.57,7061.17,5759.36,6695.47,5930.2,6150.58,5508.17,6020.38,5765.95,4403.21,6120.17,5858.16,6286.59,5610.31,5696.77,5197.2,5549.96,5781.1,5467.33,5353.68,5266.7,5629.44,5230.78,7157.48,5767.47,6676.61,5502.64,6626.01,5134.72,6816.14,6310.65,4763.77,6184.57,6960.17,5808.62,6092.84,6103.5,5999.34,6250.78,6055.31,5357.51,6856.41,5896.6,5724.52,6618.95,5725.1,6344.92,6070.33,5590.73,7230.34,5570.14,6379.24,6118.45,6669.41,5131.55,6549.07,5932.13,6489.19,6175.21,5871.82,6363.96,6557.1,6821.88,5816.48,6301.95,7208.35,6085.57,5367.8,4980.63,"Recr_1994",1994
4509.67,5066.87,3717.66,4137.43,3936.75,4058.53,3995.16,4338.7,4233.07,3752.41,4635.18,3396.91,4341.88,4350.22,3546.48,4274.45,3841.88,4334.03,4771.34,4474.01,4767.6,4763.72,3936.51,3667.74,4078.04,4652.64,3641.32,4043.68,4998.92,4326.32,4327.01,5372.97,4356.79,3419.13,3925.41,4170.58,3905.4,3961.31,3722.28,4175.9,3712,4372.21,4710.03,3815.67,4234.91,4146.54,3782.56,4489.86,3754.8,4126.08,4044.87,3937.38,4214.7,4437.09,4297.25,4609.22,4530.16,4766.11,6046.19,3920.12,4115.21,4094.01,4136.83,3910.69,3330.13,3089.99,4969.6,3809.26,4425.14,5396.23,3606.14,4220.16,4320.05,4831.39,4233.7,5229.92,4576.08,3457.81,4406.08,5184.99,4136.04,2825.81,4844.62,3842.06,4467.19,3331.38,4500.55,3574.99,3953.22,4318.8,4386.18,4117.02,3404.42,3657.54,4616.5,4847.09,4404.01,4668.07,4737.91,4497.85,"Recr_1995",1995
8575.41,8211.68,9849.71,7681.09,9067.56,8122.61,8401.76,8808.68,8151.58,8829.38,9625.27,8157.61,7791.78,9667.82,8461.32,8607.42,7341.97,9619.19,10497.7,9471.1,8295.09,9718.47,7504.15,9406.13,8204.86,8090.3,7970.82,8800.41,8963.76,9548.77,9200.77,9719.69,8144.59,10316.5,10148.4,9007.67,8502.85,9521.81,10441.5,8863.3,9912.52,7555.52,8381.56,8708.87,8828.43,9552.21,9299.99,7020.9,8998.39,6598.45,9215.01,8744.99,9005.01,9193.3,6474.91,7363.09,9606.9,7878.9,8376.55,9493.53,7129.39,8802.73,9405.37,7914.45,7217.77,9336.16,9188.54,8825.57,8277.04,7282.07,9076.52,9286.81,8644.49,7938.95,9684.28,7538.35,8852.71,8930.05,8808.16,8409.12,8879.05,9448.53,9535.76,8882.52,9664.53,10694.8,8019.41,9052.94,9418.78,8533.18,8630.09,9837.16,8982.36,9859.35,8679.74,9034.92,8262.64,9557.06,7723.95,10398.2,"Recr_1996",1996
5844.61,5701.08,5455.3,5698.97,4644.23,5568.8,6777.18,6341.37,6574.25,6882.34,6851.22,6428.79,5152.62,5171.42,8084.1,5634.21,6745.41,5187.5,6233.04,5762.34,5144.8,6015.41,7356.65,6684.23,5180.92,6806.32,6675.82,6025.89,6040.81,4981.61,6774.08,5524.22,5634.73,5744.35,6064.53,5698.06,6473.38,6158.81,5908.45,5172.71,4750.09,5961.51,5538.22,5471.49,5707.4,5063.23,4866.53,7143.18,5966.56,5727.76,6708.11,6150.12,5833.9,6967.35,5883.02,5852.1,5894.12,5598.85,5924.97,6172.8,5581.14,5546.9,5665.05,6297.7,6852.13,6058.55,6329.81,5017.25,7436.6,5970.54,6536.3,6432.49,5014.65,6795.7,5014.88,6244.35,5741.44,5894.02,5929.44,6385.58,5785.19,5519.33,4847.82,6623.56,5214.51,6232.88,4927.7,5713.57,6633.53,5872.3,6101.4,6914.58,5981.58,6665.21,5495.19,5803.57,7159.81,5524.21,6510.64,4849.61,"Recr_1997",1997
