"replist1","replist2","replist3","replist4","replist5","replist6","replist7","replist8","replist9","replist10","replist11","replist12","replist13","replist14","replist15","replist16","replist17","replist18","replist19","replist20","replist21","replist22","replist23","replist24","replist25","replist26","replist27","replist28","replist29","replist30","replist31","replist32","replist33","replist34","replist35","replist36","replist37","replist38","replist39","replist40","replist41","replist42","replist43","replist44","replist45","replist46","replist47","replist48","replist49","replist50","replist51","replist52","replist53","replist54","replist55","replist56","replist57","replist58","replist59","replist60","replist61","replist62","replist63","replist64","replist65","replist66","replist67","replist68","replist69","replist70","replist71","replist72","replist73","replist74","replist75","replist76","replist77","replist78","replist79","replist80","replist81","replist82","replist83","replist84","replist85","replist86","replist87","replist88","replist89","replist90","replist91","replist92","replist93","replist94","replist95","replist96","replist97","replist98","replist99","replist100","Label","Yr"
9943.56,9817.71,9765.93,9543.92,9732.71,9872.04,9581.81,10190.5,10158.9,9861.06,9590.83,9794.3,9815.87,9303.78,9945.69,10254.4,10191.7,10022.4,9796.3,9925.68,10123.9,9929.29,9865.14,9709.86,10358.9,9569.56,9984.59,9971.62,9286.38,9971.48,9712.16,9738.49,10393.6,9808.01,9720.75,9588.75,9829.54,9833.57,9649.3,10000.4,10114.1,9879.37,10229.9,9387.18,9516.13,9588.92,9926.45,9826.19,9786.82,10217.9,10113.7,9833.34,9960.98,9666.12,9733.11,9714.76,10028.3,9618.15,10196.2,9458.01,9786.19,9886.01,9322.88,9688.36,10019,10399.9,9651.23,9922.29,10363.4,9723.93,9643.69,10103.9,9903.63,10213.3,10108.6,9646.14,9688.83,9235.5,9649.55,10060.4,10034.1,9647.63,9958.12,9593.59,9647.34,10307.3,10052.7,9703.03,9877.46,9917.81,10135.3,10645.9,9411.52,9599.18,9675.19,9621.35,10091.3,9647.65,9934.21,9622.36,"Recr_Virgin",1988
9943.56,9817.71,9765.93,9543.92,9732.71,9872.04,9581.81,10190.5,10158.9,9861.06,9590.83,9794.3,9815.87,9303.78,9945.69,10254.4,10191.7,10022.4,9796.3,9925.68,10123.9,9929.29,9865.14,9709.86,10358.9,9569.56,9984.59,9971.62,9286.38,9971.48,9712.16,9738.49,10393.6,9808.01,9720.75,9588.75,9829.54,9833.57,9649.3,10000.4,10114.1,9879.37,10229.9,9387.18,9516.13,9588.92,9926.45,9826.19,9786.82,10217.9,10113.7,9833.34,9960.98,9666.12,9733.11,9714.76,10028.3,9618.15,10196.2,9458.01,9786.19,9886.01,9322.88,9688.36,10019,10399.9,9651.23,9922.29,10363.4,9723.93,9643.69,10103.9,9903.63,10213.3,10108.6,9646.14,9688.83,9235.5,9649.55,10060.4,10034.1,9647.63,9958.12,9593.59,9647.34,10307.3,10052.7,9703.03,9877.46,9917.81,10135.3,10645.9,9411.52,9599.18,9675.19,9621.35,10091.3,9647.65,9934.21,9622.36,"Recr_Initial",1989
18559.1,18548.6,19295.4,21278.8,21086.1,19915,19292.6,19921.3,19943.4,17124.6,18787.6,17337.8,18141.9,22602.1,18497.2,17455.5,19242.7,16524.8,21280,20140.5,21270.4,19743,19866.7,19332.2,16299.5,18277,17573,20640.7,22266.9,18926,17484.4,19678.1,18180.5,17011.8,21798.4,17357,20099.4,17558.9,19651.9,17338.5,19665.7,15851.8,20775.1,19580.2,20670.3,20281.2,17367.3,19747.6,22062.3,18375.6,18972.8,20542,19519.4,18390.3,20608.6,19667.5,20122.9,21356.3,19775.5,21352,20901.6,18348.2,19942.8,19082.6,19668.3,21520.4,21307.8,20425.7,18930.3,19384,19511.3,17872.3,19601.5,19867.2,16901.4,22082.6,17932.3,20053.5,20013.3,16540.9,18398.2,17680.4,19046.9,19239,19127.2,17347.1,17841.5,19653.8,18546.8,21402.7,18931,20498.7,19068.9,17381.1,21368.2,17773.6,19156.6,15435.7,15537.6,19683.2,"Recr_1990",1990
3483.04,4703.19,4991.16,4650.41,5307,6044.7,4296.59,4390.57,4440.39,5710.64,4006.84,4847.54,4362.59,5115.75,4923.59,5651.72,4672.32,4138.1,3739.25,3605.96,4461.52,3572.11,4531.35,4034.81,3510.26,3931.26,4803.78,3921.38,4631.03,3686.52,4818.92,4027.99,4481.38,4841.05,4572.93,7561.2,5038.83,4167.51,4711.28,3232.13,4561.41,3531.6,4515.89,4653.48,4945.76,3409.25,4126.15,4390.5,4516.5,5101.31,4811.45,4909.78,5061.26,4945.7,4283.11,4375.12,4386.25,4855.07,3240.75,5012.33,4134.45,3800.58,4770.07,4350.73,5098.81,3150.58,4301.52,3725.68,5337.06,4792.32,4518.85,4037.27,3615.34,3867.26,3932.09,4378.9,3929.21,6694.71,3383.64,4801.07,3491.61,3454.2,4767.62,3156.98,5202.47,4513.74,4282.64,3868.48,4104.8,4354.58,4393.17,5257.98,3166.13,3873.18,6230.49,4288.34,4341.63,2939.98,4906.79,5022.65,"Recr_1991",1991
7272.42,7349.3,8617.61,5852.72,6471.09,9364.67,7140.53,7307.9,6894.11,7385.64,7702.53,6345.77,7145.92,5790.29,7845.36,8214.93,7834.05,7206.9,6306.4,7599.46,7299.03,8676.52,7272.26,8437.8,7809.8,9571.35,9015.55,7651.69,6963.87,6513.82,6736.16,6731.99,9043.69,6772.35,7074.07,8233.75,7179.03,7050.35,8257.2,8693.8,6640.56,6967.33,9891.19,8153.51,8915.39,6943.1,7278.55,8105.27,7270.16,5721,8596.03,7921.71,8753.47,8149.1,6445.6,7684.07,6341.24,6721.17,6922.07,6645.76,7471.62,6966.8,8614.53,7937.38,7928.57,6929.03,10588.2,7187.15,6495.08,8697.22,8836.47,6758.99,7146.54,8941.86,9980.64,7726.58,9010.71,6435.92,8068.19,7039.57,7862.84,7902.54,7145.58,7479.81,7160.47,7656.72,7400.83,8063.68,8464.65,8503.94,7929.8,6048.92,9284.29,8536.9,7919.64,9107.17,6715.49,7402.13,9153.89,8008.02,"Recr_1992",1992
7127.14,7175.1,5706.76,6763.1,6124.55,6613.73,8859.54,6515.58,8432.86,4808.68,7353.78,5777.71,7213.78,6701.95,7755.84,9154.68,8375.25,8255.55,6704.53,6312.44,8678.63,7558.4,8524.92,8134.26,6687.75,7849.19,7835.88,6938.31,8006.95,6346.11,8758.13,7426.29,8899.41,8803.48,6642.27,5460.62,7705.06,7468.47,8259.39,6557.81,8591.27,7170.95,7990.44,5312.96,6836.31,7394.32,7649.37,7371.54,6876.9,6683.09,7970.83,6692.27,4315.69,6261.24,7584.14,7210.09,5692.05,8680.98,5568.49,7979.2,6812.72,8091.89,6751.06,6819.59,8562.95,6999.94,6299.56,6912.99,6512.74,7465.28,6892.84,7916.73,9003.67,9411.28,6464.12,5665.04,6922.56,6671.78,5891.19,8059.76,7535.69,7389.25,6346.65,9180.5,7464.78,8304.43,5851.84,6330.83,8109.05,7689.51,5599.15,6949.02,8006.97,6711.91,7575.96,6990.18,7625.61,8311.99,7193.19,6906.79,"Recr_1993",1993
5602.86,6520.34,6326.47,6024.64,7904.48,5166.29,6241.9,5968.17,6426.65,5419.88,4892.95,6967.17,7060.93,5694.15,5631.76,6976.9,5783.19,6504.23,6443.11,7130.8,4282.09,4933.28,6067.22,5388.86,6432.64,5737,5175.35,5815.37,4883.78,6027.48,8210.56,4827.11,4947.15,6757.76,5389.65,5871.43,5715.58,5351.82,4604.86,6166.11,5013.97,5154.49,6379.6,7534.47,5424.98,6224.02,5949.03,5022.88,4673,6077.48,6644.78,6118.18,6089.57,5364.65,6547.4,5133.9,7364.22,4770.66,5258.03,5237.95,6467.45,5583.02,6217.01,5859.38,6336.85,6590.95,5346.6,5506.56,5237.18,6541.43,6048.66,6992.7,6026.6,6804.33,5536.31,4724.99,5647.82,5704.27,6913.51,5333.18,7103.39,6049.91,4203.42,6284.08,5236.41,7150.46,6479.18,6304,4923.55,5594.1,5753.99,5260.16,5436.56,6207.76,5564.83,6213.77,5062.47,6352.67,6892.26,5619.82,"Recr_1994",1994
4269.18,5229.4,3503.79,3225.91,4593.24,4211.98,5251.81,4579.88,4539.5,3553.26,4611.93,3590.27,4652.32,4149.68,4671.05,3910.81,3367.03,3678.26,3629.7,4323.64,4779.05,4115.18,3840.6,5202.87,4129.47,4062.17,4314.22,4413.3,3570.2,4670.31,4254.4,4255.4,3478.66,3411.56,6220.49,4277.91,4628.61,3911.97,4352.88,5171.33,3497.05,4302.3,4454.4,3662.65,3168.57,4734.32,4758.53,5090.88,4456.8,2907.59,2987.5,4245.8,4963.16,4332.83,3410.04,2121.15,4779.4,3676.59,3328.22,4812.32,3845.14,4074.75,4045.83,4666.55,3428.78,4129.4,5540.94,3661.33,5477.17,6171.66,4873.76,4186.84,4665.49,4601.59,5255.39,3701.72,3971.33,4671.08,4224.33,4425.43,3669.31,3260.11,3982.35,3980.99,4820.2,3853.82,3655.82,4491.03,4708.15,3953.43,4181.57,4068.08,3755.74,4994.44,3573.38,4519.46,4845.97,4976.44,5116.43,3837.9,"Recr_1995",1995
8225.6,9552.1,7402.86,7652.29,7096.85,9939.65,8720.64,10265.7,7793.38,8427.31,9222.58,8825.72,8255.04,7605.26,8348.45,8504.22,7505.87,7628.99,7631.02,8724.89,8506.81,8747.81,8481.03,9065.2,8264.35,9250.67,7836.25,8165.15,9865.23,8523.08,9454.88,8432.21,7807.04,8033.71,9812.62,9589.56,8757.32,9474.23,8687.54,8408.75,8152.13,10082.7,8337.91,7402.68,8167.4,9467.52,7612.45,9397.61,7718.42,7704.87,8791.61,9973.53,8336.32,8741.21,9103.24,8429.69,9151.12,9210.67,8196.45,8871.58,10491.7,7295.95,8081.04,11183.2,8432.81,6095.94,7837.29,7228.32,7802.39,9639.48,8566.69,9451.77,9687.9,9064.01,8545.21,7698.27,9114.51,8291.66,9127.48,9638.55,9077.8,8490.37,9062.55,9193.7,10266.8,8775.37,9364.22,7623.06,6276.45,9342.76,9122.82,9790.83,7652.4,8878.29,8726.35,9686.49,6679.64,7751.8,9149.59,8216.28,"Recr_1996",1996
6960.72,6671.62,6472.64,7275.71,5044.3,5114.18,4573.77,6523.12,4913.56,5737.33,7213.18,4803.51,4775.84,6510.76,5708.76,5706.47,5917.64,5838.02,7226.04,6306.98,6257.4,4611.95,6287.97,7081.69,5689.2,6234.7,4698.69,5482.62,7488.01,6244.89,6432,5999.13,6399.79,6133.77,4944.59,7003.75,5907.66,6031.89,5743.89,5634.03,6006.01,4481.93,6685.83,6911.64,5496.28,6984.58,5989.84,6473.94,5834.98,7291.4,5306.5,5863.26,5061.54,6356.23,5582.21,6022.4,5477.37,6146.74,5401.87,5210.26,4674.16,5150.99,4222.48,5290.18,7199.64,6221.28,5584.34,6035.96,5892.37,5683.38,6161.81,7188.06,4493.79,5361.88,5897.83,5760.96,6508.4,5208.12,4488.15,6030.95,5363.62,5780.39,5587.89,4600.7,5686.13,4923.18,5371.35,5016.62,5466.05,5888.34,7047.42,4903.85,5503.56,4690.45,5820.13,6052.11,5731.12,5860.15,6556.94,5343.63,"Recr_1997",1997
20761,20845,21944.9,22032.1,23551.2,23526.3,22722.7,22286.7,21667.1,24308.8,19157.8,23205.7,21025.4,20604.6,21898,20821.6,20444.2,22284.8,20689.7,20819.9,18782.2,21304.4,20757.1,24548,22078.8,23742.1,21839.9,20237,21458,20481.3,21161.6,23822.9,23441.1,21696.9,20904.7,21365.6,20280,22263.8,22567.3,22570,20529.9,20441,21767.2,21686.6,23887.5,19175,22503.2,20729.1,21109.9,22070.4,21558,20742.2,24115.8,20997.6,20244.1,22602.2,22966.1,22098.9,21825.9,21313.6,21080.1,24441.5,22093,23280.7,23706.1,23059.9,19540.2,20657.7,22576.1,22370.5,20165,22054.2,23242.5,20896.4,20488.9,21822.8,22660.7,20466.6,21058.2,20881.3,22149.1,23381.4,24667.8,23029.6,22811.5,18915,21458.6,19513.2,22238.4,22924.8,20058.6,20581.4,22376,21395.9,20324.9,20832.6,22072,23210.4,21104.2,20364.6,"Recr_1998",1998
5338.37,5608.48,4843.6,5214.76,5701.81,5659.46,5027.75,4882.51,4732.04,5035.78,5162.24,5304.15,5169.68,5038.1,6219.17,5574.76,6994.43,5415.75,5855.62,5784.27,6412.78,5610.42,5582.36,3914.78,6021.62,5249.8,4795.16,3593.01,5513.13,5094.58,5140.53,5002.34,4568.45,5252.19,5971.04,5878.24,5476.62,5295.14,4650.48,3851.13,5643.59,6412.5,6035.84,5370.13,3591.08,6109.98,5572.17,5937.27,6009.1,5508.97,5675.76,5088.97,5440.27,5647.08,5053.1,5919.71,5795.75,5055.78,4603.73,5743.32,5584.03,4912.82,5187.14,5311.05,6070.63,4086.33,4884.1,5923.59,5262.06,5384.52,4516.23,4548.32,4931.08,4472.72,4162.31,6110.68,5492.02,5740.18,5772.61,6396.26,6986.47,6049.06,5112.23,5936.39,5619.69,3779.58,5570.82,5569.79,5886.03,6041,4734.82,5642.79,4283.21,5573.05,6169.08,4630.62,4994.01,5129.55,4063.08,6313.5,"Recr_1999",1999
6287.44,5270.16,7357.65,6597.14,5900.91,6798.46,7494.89,5606.97,6414.91,5993.28,6673.05,6325.13,5761.69,5662.29,6556.14,6271.13,7900.8,4896.21,5853.62,6899.29,5416.84,6327.93,5566.69,6145.13,6624.46,6061.25,7023.55,7172.45,7040.52,6919.71,6348.34,6501.33,6371.55,6399.71,4811.88,5793.96,7352.4,5658.49,5829.22,7107.61,6720.3,7300.96,5278.37,6001.71,7040.2,6412.45,5271.67,7590,6898.44,6673.45,6545.23,5831.69,5349.67,5603.68,7087.88,7364.2,5563.74,6082.63,5738.4,4613.69,6782.69,7053.99,6203.31,7019.05,6374.83,6362.49,6567.63,6378.92,6203.14,5149.44,5887.05,6681.47,6380.74,5860.36,5816.83,6332.57,6041.81,6164.72,7927.9,6228.33,6032.05,5998.53,5519.01,5501.06,6394.89,5847.5,5015.84,7096.54,8360.54,6089.97,5790.66,5513.99,6346.46,5461.45,6153.79,5621.81,6675.82,5981.17,6710.37,5673.02,"Recr_2000",2000
