"run1","run2","run3","run4","run5","run6","run7","run8","run9","run10","run11","run12","run13","run14","run15","run16","run17","run18","run19","run20","run21","run22","run23","run24","run25","run26","run27","run28","run29","run30","run31","run32","run33","run34","run35","run36","run37","run38","run39","run40","run41","run42","run43","run44","run45","run46","run47","run48","run49","run50","run51","run52","run53","run54","run55","run56","run57","run58","run59","run60","run61","run62","run63","run64","run65","run66","run67","run68","run69","run70","run71","run72","run73","run74","run75","run76","run77","run78","run79","run80","run81","run82","run83","run84","run85","run86","run87","run88","run89","run90","run91","run92","run93","run94","run95","run96","run97","run98","run99","run100"
0.0239272,0.02437935,0.0257303,0.0246655,0.02469645,0.02526675,0.02624465,0.02369055,0.02562805,0.02434745,0.02578465,0.02707205,0.02517985,0.02528975,0.02542655,0.025113,0.02595305,0.0248294,0.0256602,0.024809,0.02594655,0.0258298,0.0261074,0.02450145,0.026084,0.0251729,0.02602005,0.0241722,0.0243444,0.0244517,0.0255125,0.0254333,0.02521925,0.02544295,0.02631635,0.02314705,0.0255594,0.0256235,0.0252537,0.0253727,0.02573855,0.0247784,0.0249826,0.02544085,0.0265807,0.0267708,0.02603425,0.02474935,0.0265851,0.02374915,0.023665,0.02611775,0.02670635,0.02668955,0.0254605,0.0248888,0.02530505,0.02590145,0.0244128,0.0244102,0.02530205,0.02576575,0.02488855,0.0256539,0.02762895,0.02339735,0.0269882,0.02471955,0.0250401,0.0249513,0.02390005,0.026983,0.02498415,0.0247703,0.02504385,0.0247529,0.0258861,0.0244036,0.02301415,0.0267066,0.0240656,0.02635495,0.02430495,0.0254625,0.02381775,0.0247472,0.02722155,0.0247422,0.0248161,0.0249368,0.02331655,0.0254852,0.0250865,0.02615945,0.02552175,0.02516425,0.02627355,0.02735075,0.02611445,0.0252203
0.0507428,0.0480762,0.04793435,0.05093435,0.0481714,0.0518477,0.04940015,0.05041225,0.0503035,0.05048315,0.05143535,0.05166995,0.0495722,0.04839025,0.05075025,0.05031105,0.04848745,0.0499158,0.05052225,0.0497144,0.05094105,0.05241755,0.05083535,0.0481599,0.0496602,0.0527518,0.050546,0.0504568,0.05210005,0.05077635,0.0502997,0.0483813,0.0503716,0.0516923,0.04821555,0.0538498,0.0512003,0.05105835,0.05317685,0.0507821,0.0511541,0.0492739,0.05210845,0.0503362,0.0519808,0.05274295,0.0525598,0.05110925,0.04849385,0.0495747,0.0507855,0.050751,0.05165155,0.050463,0.0516164,0.05226815,0.04872175,0.0544645,0.0480525,0.05008545,0.05162535,0.04884555,0.049254,0.05182325,0.0520766,0.0465299,0.0533076,0.05127785,0.0484022,0.0518843,0.04791085,0.05510585,0.05011345,0.05116585,0.05076725,0.04942375,0.04937615,0.04808155,0.0505925,0.054651,0.0493409,0.0494852,0.0502186,0.0503308,0.0505992,0.05153625,0.05175525,0.05134505,0.0508322,0.0489012,0.04903975,0.0519353,0.05250285,0.05007855,0.0502659,0.04887095,0.051409,0.0516608,0.0518348,0.0517277
0.0749849,0.0750819,0.0734226,0.07777325,0.0749323,0.07457575,0.07391885,0.07584475,0.07576575,0.0763701,0.0762193,0.08026395,0.07433185,0.0774615,0.0795693,0.07615155,0.0749941,0.0724936,0.0757344,0.07745985,0.0743488,0.073842,0.07498495,0.0741722,0.074612,0.07881705,0.0782941,0.07544925,0.0786464,0.07527915,0.07546385,0.07408075,0.07647925,0.07573465,0.0758241,0.07480815,0.0757216,0.0750883,0.07830955,0.0748192,0.07328645,0.0755946,0.07709955,0.07534235,0.0775561,0.07722425,0.07487185,0.0739256,0.0742845,0.07273895,0.07511705,0.0774024,0.0764415,0.075543,0.0761039,0.0743592,0.0770435,0.0767753,0.0745359,0.0749414,0.0755589,0.07391475,0.07708145,0.0774365,0.07788115,0.0734646,0.0798255,0.07891685,0.0778646,0.07345345,0.0766752,0.0782326,0.0791697,0.07594005,0.07487285,0.07440435,0.0738886,0.07597195,0.07464495,0.0801678,0.077409,0.07389545,0.0746475,0.0742085,0.0752658,0.0774809,0.07933265,0.07419,0.0756976,0.0756825,0.0733431,0.07578545,0.0759431,0.07859705,0.07913665,0.07108985,0.07677005,0.07723755,0.0780902,0.07843135
0.0994115,0.0991987,0.0991645,0.10030475,0.1013082,0.1004693,0.09921895,0.1013685,0.0994059,0.0977246,0.102794,0.1032685,0.1049405,0.1044965,0.103587,0.103081,0.09945815,0.09876185,0.0990532,0.10188945,0.10057325,0.104715,0.1014657,0.0968872,0.09857285,0.108405,0.1035845,0.100196,0.1037355,0.103004,0.1050415,0.09923095,0.1035005,0.100656,0.1013785,0.1014661,0.09816325,0.100395,0.105564,0.1023805,0.104273,0.1008705,0.09868805,0.09861175,0.1029,0.103694,0.1041645,0.1008025,0.1013245,0.09906505,0.1004902,0.1024005,0.105631,0.1028465,0.1049265,0.0994701,0.0994957,0.099862,0.10080535,0.1001941,0.1022885,0.10078115,0.09864285,0.1009574,0.10612,0.09654775,0.106016,0.104599,0.09923375,0.101978,0.101489,0.1076645,0.1037495,0.09866915,0.1011835,0.09868075,0.09983995,0.1007955,0.09773365,0.103913,0.1004465,0.10133,0.101941,0.09584585,0.1031005,0.1005379,0.104217,0.0993989,0.101553,0.103952,0.09649875,0.102378,0.1014725,0.1025045,0.1031105,0.09880955,0.103727,0.101201,0.10235615,0.1049375
0.1250135,0.1245335,0.122283,0.125336,0.124914,0.129264,0.1264015,0.12883,0.1228465,0.1266435,0.128253,0.129656,0.128601,0.130131,0.128394,0.131146,0.1276725,0.1225235,0.128929,0.1262635,0.124272,0.1232215,0.1269475,0.124947,0.1252325,0.1343865,0.1258975,0.129019,0.1274555,0.1264625,0.1271275,0.1213695,0.1228515,0.1291665,0.12415,0.1276465,0.124167,0.127024,0.1316665,0.126568,0.1286785,0.128828,0.1288335,0.128131,0.1319755,0.129389,0.128532,0.126399,0.1280155,0.126747,0.1240345,0.1288265,0.1287655,0.125967,0.126913,0.1215025,0.1251895,0.125689,0.1267875,0.1249665,0.1289555,0.122293,0.1229705,0.130242,0.1305785,0.1199335,0.1322415,0.12979,0.1275355,0.127407,0.1245395,0.130851,0.124357,0.1265845,0.124919,0.1242135,0.1210975,0.12386,0.124393,0.1304075,0.1289285,0.1271545,0.1214415,0.126021,0.126907,0.1269485,0.125227,0.1249715,0.1263425,0.128276,0.123421,0.131329,0.124687,0.130925,0.124243,0.122852,0.134766,0.1303235,0.1299535,0.133293
0.1495775,0.150499,0.1493735,0.155752,0.153052,0.1531015,0.150663,0.1538635,0.1543345,0.154185,0.154927,0.163326,0.1565485,0.1564755,0.1567405,0.151418,0.151961,0.1489525,0.1493565,0.1515385,0.151728,0.1517195,0.1537475,0.1491045,0.151168,0.160452,0.1546265,0.1525115,0.1559335,0.1504825,0.158754,0.147356,0.1542445,0.1555,0.153377,0.158688,0.1483845,0.1539725,0.152026,0.1523855,0.1488425,0.1492345,0.1555505,0.1499465,0.15254,0.156541,0.1535875,0.1511535,0.1468945,0.151199,0.149573,0.156607,0.153119,0.15201,0.1539235,0.147033,0.152865,0.149328,0.1478035,0.1472275,0.152213,0.147761,0.1534155,0.1516785,0.1506745,0.1470155,0.1537745,0.153616,0.1476855,0.156466,0.157342,0.15704,0.157439,0.148531,0.1533115,0.151204,0.149666,0.143005,0.1496155,0.1511385,0.1566725,0.1472805,0.154034,0.1500355,0.1530045,0.1482205,0.1585615,0.1487195,0.1484445,0.151344,0.1503085,0.157112,0.1473615,0.156052,0.1525625,0.1514225,0.158643,0.1567315,0.153098,0.1596165
0.1724245,0.174785,0.1770955,0.177022,0.181773,0.1810235,0.1809015,0.1788405,0.179968,0.1809545,0.1833855,0.180048,0.190356,0.180233,0.181727,0.1750125,0.1762515,0.1770615,0.17952,0.179794,0.170869,0.1824085,0.1822155,0.1762025,0.1801275,0.184519,0.176913,0.1786565,0.177636,0.1765675,0.175488,0.1741825,0.17742,0.1823895,0.184825,0.184459,0.1760345,0.1766625,0.179851,0.177098,0.175802,0.1747395,0.1811725,0.1801935,0.1794075,0.184312,0.1752255,0.174678,0.1805295,0.174369,0.1766855,0.1806665,0.1850885,0.1791815,0.181673,0.174644,0.1770925,0.171399,0.1760485,0.1761955,0.1782055,0.1773205,0.1736685,0.1804835,0.184095,0.1748345,0.1834965,0.1871465,0.1808215,0.1867915,0.1806845,0.1867485,0.1803525,0.174065,0.1778595,0.171103,0.173043,0.178592,0.1775725,0.1781705,0.181277,0.175937,0.176568,0.1775715,0.1722655,0.176108,0.1842305,0.170014,0.182549,0.1834165,0.1805635,0.177896,0.1824255,0.184563,0.1778965,0.169984,0.1854985,0.1797385,0.1751235,0.1842665
0.199242,0.200576,0.2005675,0.2062975,0.2031375,0.2035355,0.2022525,0.213238,0.199594,0.203891,0.205082,0.212865,0.206765,0.2048985,0.2104105,0.205446,0.2049675,0.1991125,0.2034205,0.20244,0.200543,0.200453,0.2071435,0.1994545,0.207645,0.210854,0.2102795,0.206407,0.2054115,0.204797,0.1969475,0.2048225,0.202532,0.2112365,0.2122425,0.209646,0.202459,0.203616,0.2056405,0.2027395,0.2063935,0.204214,0.2079875,0.2014,0.2011735,0.2122735,0.20295,0.2019055,0.2046845,0.196049,0.203495,0.212105,0.209247,0.2021605,0.2058595,0.195209,0.195985,0.2012605,0.1955525,0.2002085,0.206452,0.1983895,0.2028645,0.205423,0.208728,0.203777,0.20548,0.203617,0.198372,0.208034,0.204694,0.2053835,0.2025925,0.202301,0.2017355,0.2006905,0.2013015,0.1994875,0.202951,0.2090065,0.2062035,0.2062535,0.2035695,0.1982205,0.199407,0.2063825,0.2093865,0.2002925,0.209243,0.207626,0.2075965,0.2015355,0.198446,0.21745,0.202271,0.1948245,0.2096455,0.2089085,0.203911,0.2160835
0.223333,0.2240875,0.2238205,0.2312295,0.230395,0.2324465,0.227396,0.230242,0.2315915,0.226791,0.230926,0.233233,0.225442,0.225695,0.244204,0.2371355,0.2177985,0.2300885,0.229379,0.230754,0.2179865,0.2300915,0.233824,0.2241465,0.2235485,0.2418325,0.2276795,0.22453,0.2314465,0.2282335,0.232078,0.2200905,0.2301615,0.2311785,0.234421,0.2324885,0.2264775,0.225721,0.2269285,0.2226575,0.2309065,0.228203,0.2253695,0.2251835,0.2339955,0.2371885,0.228921,0.227203,0.2349925,0.2165855,0.2319555,0.2363225,0.23081,0.2347385,0.2446115,0.2244025,0.225518,0.2263465,0.2269905,0.22586,0.2294645,0.2232945,0.222599,0.2306995,0.2355105,0.232921,0.2305985,0.2260985,0.2327245,0.237674,0.2328025,0.2385635,0.231869,0.220116,0.2121575,0.2285535,0.217301,0.228675,0.2226285,0.235934,0.237122,0.2318585,0.2295505,0.2174625,0.218867,0.2285395,0.23212,0.2296295,0.229881,0.2339715,0.229672,0.227531,0.216964,0.237393,0.2261025,0.216205,0.2325795,0.22937,0.2277745,0.236039
0.242921,0.257751,0.245288,0.256945,0.2579315,0.2663455,0.26178,0.2643195,0.247832,0.249164,0.254853,0.2646045,0.2624175,0.2645555,0.272271,0.253648,0.2501,0.2548735,0.2511135,0.2552795,0.248204,0.249074,0.264984,0.247238,0.245904,0.2660365,0.26187,0.2597675,0.26547,0.2587355,0.255691,0.246939,0.249544,0.2605065,0.2643725,0.2596875,0.2499715,0.2455825,0.265021,0.2516135,0.2517175,0.2566735,0.257551,0.2543935,0.252891,0.2614605,0.25345,0.2504905,0.265976,0.2536205,0.250354,0.258391,0.248588,0.2470575,0.2728195,0.247672,0.249604,0.249597,0.252185,0.2545735,0.263814,0.2504425,0.23887,0.2503095,0.2556845,0.2490585,0.2554155,0.2491915,0.2488905,0.256996,0.25549,0.25997,0.2624735,0.248046,0.2379225,0.2491535,0.248645,0.254006,0.2467715,0.263461,0.258627,0.2571165,0.244517,0.245342,0.246373,0.2518325,0.256894,0.249391,0.2584195,0.262613,0.2559205,0.2466535,0.2448475,0.2629515,0.2636335,0.2463115,0.271641,0.2525335,0.2483805,0.2675695
