"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
1,0.000307956,TRUE,0.0987179,981.656,0.211779,395,405,10028.6372066024
2,1.95763e-05,TRUE,0.0916025,1029.37,0.200842,395,405,9640.99887523878
3,0.000822348,TRUE,0.0968504,994.368,0.203569,395,405,9760.80348205744
4,0.00417501,TRUE,0.0925617,1017.14,0.194663,395,405,9748.41512990394
5,7.00919e-05,TRUE,0.0898864,1033.62,0.192153,395,405,9503.35335461018
6,8.04408e-05,TRUE,0.0982148,979.697,0.212673,395,405,9615.48405029393
7,4.681e-05,TRUE,0.0927217,1021.63,0.199291,395,405,9483.51208744563
8,0.00201646,TRUE,0.0946742,1003.23,0.198592,395,405,10083.5433230452
9,0.00264911,TRUE,0.0936902,1006.66,0.174231,395,405,10135.4048112736
10,0.000442472,TRUE,0.0902907,1040.24,0.200398,395,405,9483.22758635054
11,0.000312402,TRUE,0.0971155,994.013,0.193508,395,405,10051.2270443547
12,0.00612201,TRUE,0.0913756,1028.45,0.185604,395,405,9708.62553720671
13,7.99068e-05,TRUE,0.092093,1013.57,0.191627,395,405,9296.56261938857
14,3.29219e-05,TRUE,0.0893991,1032.27,0.20697,395,405,10199.9694074678
15,0.000442843,TRUE,0.0962335,994,0.206667,395,405,9911.09385358348
16,0.000144884,TRUE,0.0943791,1007.23,0.200118,395,405,9789.05300501936
17,4.8552e-05,TRUE,0.0990498,988.978,0.187545,395,405,9398.07349581676
18,6.15312e-05,TRUE,0.0923642,1021.52,0.200781,395,405,9585.05122736354
19,8.31649e-06,TRUE,0.0947417,998.602,0.204625,395,405,9612.69596421137
20,0.000444542,TRUE,0.0931737,1010.42,0.189542,395,405,9391.68497818176
21,0.000108183,TRUE,0.0926293,1009.05,0.202773,395,405,9993.09866275719
22,0.0022724,TRUE,0.0919347,1018.1,0.19436,395,405,9970.83888161986
23,0.000262939,TRUE,0.0905532,1035.26,0.186763,395,405,9498.12794738385
24,0.000517276,TRUE,0.0949474,1006.33,0.20973,395,405,9729.42424253355
25,0.00171348,TRUE,0.0994159,976.531,0.202517,395,405,10009.8010801608
26,0.00072029,TRUE,0.0958615,995.196,0.193578,395,405,9886.9402639435
27,0.000113783,TRUE,0.0943602,1001.41,0.206243,395,405,9962.56651885356
28,0.000385419,TRUE,0.0919883,1025.78,0.185348,395,405,9690.29356411292
29,2.51595e-05,TRUE,0.0941937,1002.83,0.200562,395,405,10205.3768240926
30,4.13441e-05,TRUE,0.0916102,1017.33,0.197902,395,405,10021.1185485467
31,4.05408e-05,TRUE,0.0936766,1007.88,0.184802,395,405,9704.25763856587
32,0.000285291,TRUE,0.0912898,1020.72,0.204541,395,405,9806.19884601326
33,0.000210422,TRUE,0.0896767,1029.35,0.200516,395,405,9398.91936049472
34,2.65673e-05,TRUE,0.0919143,1028.19,0.192357,395,405,9240.67302327551
35,0.000305096,TRUE,0.0938049,1004.38,0.201431,395,405,9724.7552395475
36,0.00541421,TRUE,0.0990536,975.849,0.214082,395,405,9971.13801127322
37,4.02375e-05,TRUE,0.0953688,993.808,0.202058,395,405,9984.80783203781
38,4.16423e-06,TRUE,0.0917593,1024.16,0.198952,395,405,9040.68296718615
39,0.000330854,TRUE,0.094273,1005.44,0.196779,395,405,10255.8135562251
40,0.000405458,TRUE,0.0950595,1007.42,0.203009,395,405,9819.15157541066
41,0.000373424,TRUE,0.0909596,1024.91,0.181006,395,405,9632.42220342491
42,7.09575e-05,TRUE,0.0988223,983.405,0.200305,395,405,9811.00506087427
43,0.000968428,TRUE,0.0954736,1004.69,0.210357,395,405,9904.35660068865
44,0.000312008,TRUE,0.0957235,995.971,0.215909,395,405,9725.72776369685
45,0.00188948,TRUE,0.0975619,990.386,0.201095,395,405,9627.02955707289
46,0.00155884,TRUE,0.0931092,1007.14,0.192007,395,405,10196.7059394401
47,7.6721e-05,TRUE,0.0889477,1035.96,0.194365,395,405,9434.13713509045
48,1.98657e-05,TRUE,0.092299,1004.71,0.187116,395,405,9726.70038510347
49,0.000335023,TRUE,0.0908954,1025.33,0.182731,395,405,9439.70491833471
50,9.43781e-05,TRUE,0.093891,1016.87,0.196529,395,405,9257.87666953
51,0.00412331,TRUE,0.0912686,1019.17,0.181087,395,405,9856.53533555639
52,0.000791754,TRUE,0.094881,1003.81,0.198641,395,405,9943.95392765993
53,9.77209e-06,TRUE,0.093889,1002.83,0.19907,395,405,9687.87129351834
54,0.000168279,TRUE,0.0960137,996.949,0.189732,395,405,9850.42617768298
55,0.000143394,TRUE,0.0918799,1029.46,0.19949,395,405,9290.80053699467
56,3.57178e-05,TRUE,0.0954046,1003.15,0.208279,395,405,9738.76897456009
57,0.000288158,TRUE,0.0929129,1015.07,0.191521,395,405,9511.3395251501
58,0.00190185,TRUE,0.095071,1002,0.209036,395,405,9931.03518655508
59,0.00032965,TRUE,0.0939094,1011.86,0.208989,395,405,9778.38875031855
60,5.59159e-05,TRUE,0.0946923,992.05,0.213525,395,405,9564.56114993952
61,0.00026652,TRUE,0.0935757,1016.93,0.201359,395,405,9944.84892378764
62,6.10303e-05,TRUE,0.0911525,1021.29,0.192729,395,405,10058.2653664111
63,5.35425e-05,TRUE,0.0905227,1030.93,0.182478,395,405,9348.86290080615
64,0.00015598,TRUE,0.0975595,987.655,0.201516,395,405,9979.91647468054
65,0.000155296,TRUE,0.0897257,1044.49,0.198754,395,405,9252.13856499111
66,0.000311882,TRUE,0.0972782,989.864,0.192592,395,405,10182.9496739903
67,6.41152e-05,TRUE,0.0932158,1004.8,0.207926,395,405,9787.29113405161
68,3.44424e-05,TRUE,0.0923372,1013.56,0.208189,395,405,9891.58821805121
69,4.08974e-05,TRUE,0.0906422,1021.34,0.187916,395,405,9730.78645728031
70,6.71875e-05,TRUE,0.0924221,1019.88,0.197162,395,405,9885.95161935016
71,0.000331983,TRUE,0.0934749,1004.82,0.19005,395,405,9927.16283798938
72,1.62742e-05,TRUE,0.0945334,993.485,0.202491,395,405,9884.3699936245
73,2.50119e-05,TRUE,0.0983758,994.651,0.192953,395,405,9951.91227371604
74,2.46639e-05,TRUE,0.0958938,986.196,0.192896,395,405,10124.3632387795
75,0.000162035,TRUE,0.0899846,1039.15,0.186531,395,405,9351.20040870766
76,0.000182727,TRUE,0.0939229,1002.38,0.208852,395,405,9676.15605839978
77,0.000194714,TRUE,0.0957704,990.829,0.194818,395,405,9834.77644489504
78,2.99566e-05,TRUE,0.0971497,989.06,0.194011,395,405,9932.12766051057
79,5.81267e-05,TRUE,0.0923764,1019.43,0.193344,395,405,9493.66487615248
80,8.69103e-06,TRUE,0.100405,977.91,0.209452,395,405,9929.74423589445
81,0.00015161,TRUE,0.0895413,1039.79,0.183595,395,405,9404.0901879902
