"run1","run2","run3","run4","run5","run6","run7","run8","run9","run10","run11","run12","run13","run14","run15","run16","run17","run18","run19","run20","run21","run22","run23","run24","run25","run26","run27","run28","run29","run30","run31","run32","run33","run34","run35","run36","run37","run38","run39","run40","run41","run42","run43","run44","run45","run46","run47","run48","run49","run50","run51","run52","run53","run54","run55","run56","run57","run58","run59","run60","run61","run62","run63","run64","run65","run66","run67","run68","run69","run70","run71","run72","run73","run74","run75","run76","run77","run78","run79","run80","run81","run82","run83","run84","run85","run86","run87","run88","run89","run90","run91","run92","run93","run94","run95","run96","run97","run98","run99","run100"
0.0264268,0.0266437,0.0287571,0.0279394,0.02617045,0.0291796,0.02546825,0.0273117,0.02566665,0.02695285,0.0265749,0.023567,0.02717835,0.02460645,0.02650175,0.02699995,0.0276839,0.02682775,0.02744485,0.0279739,0.02891325,0.0255278,0.02777705,0.0273303,0.0279402,0.02708985,0.02759065,0.0253579,0.02556275,0.02656925,0.02927145,0.02593895,0.02864175,0.0276566,0.02698835,0.02662405,0.0282271,0.028705,0.02617305,0.02705275,0.02691955,0.02873735,0.02601875,0.02773195,0.029023,0.025688,0.02884565,0.02809765,0.0280387,0.0295351,0.02465205,0.0257137,0.0270413,0.02903775,0.0294453,0.0276193,0.02750205,0.02679935,0.0277858,0.02989835,0.02569075,0.02531,0.0279972,0.02550675,0.0293888,0.02557925,0.0259512,0.02756875,0.02879415,0.02608975,0.02641515,0.02697785,0.0268081,0.0254772,0.02838215,0.0278166,0.0280461,0.0280301,0.02641945,0.02819485,0.02736345,0.0287383,0.02831265,0.0263914,0.02681045,0.02740825,0.02712545,0.0268345,0.02829405,0.02768965,0.02823605,0.02821205,0.02683215,0.02758685,0.0266301,0.0262791,0.02941485,0.0287056,0.0281536,0.0279091
0.0546784,0.05453005,0.0542829,0.0534342,0.0550783,0.05690795,0.0522696,0.05303245,0.04927885,0.0531328,0.0539269,0.05305325,0.05711595,0.05138625,0.0546552,0.0539934,0.05812595,0.0525136,0.05692335,0.05775755,0.05481105,0.05299895,0.0536135,0.0559971,0.056344,0.0543031,0.0540481,0.05361645,0.0519268,0.0553704,0.0567791,0.05490425,0.0576293,0.05423695,0.0560014,0.0541418,0.0544198,0.0594846,0.0533493,0.05432475,0.05532805,0.0553614,0.05324945,0.0558554,0.05557565,0.05474175,0.0544361,0.0582616,0.0543396,0.05553935,0.055225,0.0521911,0.05612205,0.0558213,0.0547277,0.05378075,0.05718615,0.05420815,0.05265105,0.05680855,0.0544233,0.0512655,0.05687995,0.05556385,0.0564358,0.0514752,0.05754255,0.0563615,0.05499875,0.05372655,0.05507975,0.05719365,0.0534321,0.0510459,0.05483995,0.0540777,0.05660535,0.0551205,0.05506455,0.05341165,0.0533526,0.05771545,0.05812695,0.0517584,0.05455365,0.0578522,0.05310285,0.0558043,0.0553552,0.0561399,0.0565508,0.0550077,0.05498135,0.0529146,0.05339205,0.05545335,0.0550088,0.0540258,0.0546523,0.0544263
0.0823093,0.0809381,0.08547815,0.0819613,0.083755,0.08838095,0.0862113,0.07916075,0.08351515,0.08307735,0.08011745,0.0782855,0.08667915,0.07877985,0.08274505,0.08125025,0.08693185,0.0833639,0.08926845,0.08207175,0.0795914,0.0799294,0.08008765,0.08186965,0.085266,0.0859919,0.08368565,0.08466795,0.07778515,0.0803746,0.0813082,0.0800722,0.08431845,0.08245955,0.08069445,0.0824411,0.0817297,0.0879093,0.077554,0.08196785,0.0852537,0.0840907,0.08091675,0.08263985,0.08505215,0.0792204,0.08604785,0.0889987,0.08473485,0.0875113,0.0804019,0.0805214,0.0845437,0.07937515,0.07979775,0.0814773,0.08250495,0.0814968,0.08008775,0.08699415,0.08020775,0.08158895,0.08529985,0.08292395,0.08181225,0.0808862,0.08074165,0.0844416,0.0852175,0.0790025,0.0840335,0.08326905,0.0802742,0.08526505,0.0844616,0.08298355,0.07846965,0.08421705,0.08223105,0.0798243,0.0829759,0.0866042,0.08855385,0.0789942,0.08511975,0.08376195,0.08043885,0.08619075,0.079248,0.08153255,0.0827092,0.08405015,0.08177835,0.0829674,0.08278325,0.0837948,0.08119825,0.07964365,0.08719395,0.08317965
0.1065175,0.1055525,0.109632,0.1097375,0.1097925,0.1151775,0.11153,0.106996,0.1089275,0.106617,0.1094975,0.1060325,0.117159,0.1058025,0.107293,0.113032,0.1142295,0.107066,0.109876,0.114508,0.1042615,0.107794,0.107647,0.1134185,0.117097,0.1075925,0.109951,0.111042,0.1055095,0.1112005,0.1106555,0.1112355,0.113668,0.1148325,0.111104,0.1048845,0.1088505,0.114945,0.1046905,0.1109005,0.1077435,0.106553,0.109551,0.1107655,0.113521,0.107904,0.114547,0.1144775,0.1118805,0.113699,0.106801,0.1067695,0.113251,0.1104275,0.1103405,0.111935,0.1114975,0.107834,0.107397,0.119626,0.1048735,0.1074835,0.112296,0.109896,0.1137505,0.107236,0.1103375,0.1143405,0.109802,0.105393,0.1101145,0.113811,0.10302,0.110712,0.1119215,0.113003,0.111454,0.1078275,0.112328,0.1049255,0.1123155,0.1155555,0.1145875,0.1060765,0.11064,0.1054225,0.108916,0.115812,0.111699,0.111339,0.113393,0.1088985,0.1068255,0.1094135,0.1078015,0.113897,0.110696,0.1065545,0.113094,0.107397
0.13751,0.1394755,0.1361045,0.137071,0.1378335,0.151736,0.143423,0.1377445,0.13353,0.1386525,0.134131,0.1334725,0.1440875,0.1322355,0.14082,0.1334125,0.1417755,0.140487,0.1419735,0.147758,0.1349765,0.135942,0.138667,0.137874,0.1412035,0.1367855,0.138887,0.1398005,0.1345265,0.1382615,0.1395555,0.1342825,0.148265,0.1418485,0.1383595,0.134214,0.1376515,0.143639,0.133001,0.1390985,0.1390775,0.137696,0.1311475,0.1366805,0.135476,0.1392695,0.143095,0.1435345,0.141665,0.147764,0.1409685,0.1329815,0.144942,0.1447035,0.1432405,0.1383365,0.144375,0.137404,0.1313065,0.14605,0.1324345,0.134523,0.136915,0.1299325,0.13928,0.1336285,0.1377165,0.1446335,0.1431535,0.1366435,0.138906,0.14542,0.1303505,0.1400625,0.1362825,0.1409,0.139318,0.1387125,0.1362915,0.1365585,0.144467,0.1405155,0.1494455,0.1359265,0.1393555,0.1386605,0.1451115,0.1377165,0.142112,0.14008,0.1399975,0.1382725,0.132966,0.1405225,0.135409,0.137754,0.134816,0.1401675,0.1383715,0.1409745
0.16304,0.163969,0.17016,0.163363,0.169282,0.175674,0.1672025,0.1657395,0.160736,0.1620275,0.167853,0.160729,0.1795815,0.1633425,0.16779,0.168702,0.171464,0.1591675,0.1690705,0.177654,0.1563805,0.1644195,0.173859,0.162155,0.1725105,0.168523,0.17092,0.1668425,0.16094,0.16545,0.1615285,0.163421,0.173388,0.163809,0.164116,0.1625885,0.1644605,0.170538,0.1591085,0.166953,0.168752,0.16955,0.1628975,0.17021,0.163872,0.1635725,0.1746205,0.179209,0.165762,0.1701555,0.1671945,0.159323,0.17811,0.1745485,0.166787,0.165903,0.1697325,0.173036,0.162593,0.1780565,0.1575865,0.1640935,0.174145,0.166306,0.168761,0.158996,0.167823,0.173621,0.1641895,0.162152,0.168457,0.166231,0.1529225,0.1697665,0.1657825,0.1708995,0.175106,0.1676265,0.169998,0.1643935,0.168314,0.1712855,0.1781685,0.155084,0.1691795,0.165535,0.1685745,0.1666085,0.1725545,0.1653965,0.165394,0.172052,0.165928,0.1724315,0.16205,0.1640955,0.167269,0.159363,0.1733875,0.1632895
0.1927085,0.1947575,0.191966,0.1899495,0.2041515,0.2053595,0.207091,0.1934095,0.189489,0.194162,0.1895595,0.1862505,0.2091285,0.1926055,0.1862745,0.1985525,0.2000265,0.1952615,0.192848,0.2006195,0.193926,0.1902345,0.1926655,0.1956135,0.201021,0.1906415,0.192902,0.1905245,0.1885785,0.1964365,0.1907495,0.190521,0.206433,0.197519,0.193619,0.1883135,0.1940955,0.189612,0.1815265,0.20116,0.1923045,0.1953345,0.188819,0.189834,0.1960835,0.190994,0.1963835,0.2066035,0.193939,0.206792,0.1887675,0.182658,0.199811,0.1992585,0.197055,0.202225,0.194177,0.1937605,0.1865005,0.2049505,0.1919095,0.190186,0.196225,0.189998,0.191986,0.1884735,0.192049,0.2012275,0.2003075,0.184182,0.202797,0.193065,0.18456,0.1985405,0.196364,0.2047035,0.204252,0.1962105,0.198666,0.1879,0.203854,0.205102,0.2064335,0.1938045,0.19479,0.1893655,0.1998035,0.1917155,0.1986205,0.19976,0.195669,0.20335,0.1882055,0.193996,0.1858495,0.1938945,0.1934695,0.2000895,0.200555,0.1962075
0.2177445,0.2225945,0.222242,0.226914,0.226953,0.233298,0.235527,0.214015,0.220773,0.2115795,0.2134825,0.211275,0.2395695,0.218287,0.2185405,0.222631,0.2324155,0.2151835,0.2276505,0.2288955,0.221175,0.215227,0.221789,0.2309285,0.223213,0.2225,0.2193785,0.228041,0.217614,0.2267935,0.2224635,0.2148515,0.2375065,0.22792,0.223618,0.2231895,0.228782,0.2346305,0.2073235,0.2270195,0.223207,0.2216165,0.2207305,0.2182695,0.2174655,0.2233995,0.2352465,0.228864,0.2292125,0.230852,0.2219185,0.216929,0.2360575,0.226424,0.2230855,0.222599,0.224249,0.224354,0.216297,0.226972,0.212638,0.2230805,0.227559,0.223466,0.231327,0.218619,0.221728,0.230422,0.2208795,0.212998,0.222918,0.233606,0.216423,0.2208365,0.221471,0.230441,0.230943,0.2269465,0.229897,0.224425,0.233664,0.2251805,0.2335955,0.2215045,0.2319785,0.2218745,0.2254705,0.221762,0.2316115,0.218496,0.227477,0.2270265,0.2214525,0.2251915,0.228875,0.2236505,0.220731,0.2200565,0.227506,0.2209235
0.254974,0.2440705,0.2497315,0.254511,0.2514375,0.2604985,0.2540275,0.2490945,0.240891,0.2499015,0.238544,0.240145,0.2713485,0.2493095,0.246529,0.258687,0.260368,0.245636,0.246326,0.2573745,0.2555895,0.244187,0.2536945,0.255434,0.252155,0.253412,0.2549285,0.2488215,0.250414,0.246384,0.2524955,0.255356,0.261804,0.255163,0.2474795,0.2573775,0.254403,0.261025,0.237077,0.2523285,0.25137,0.256996,0.2564715,0.2453645,0.25383,0.240673,0.267608,0.253989,0.2491125,0.263187,0.2443115,0.2392435,0.263125,0.2575895,0.250083,0.2516045,0.249348,0.2571245,0.2405905,0.254209,0.2438045,0.245711,0.250577,0.2425005,0.255861,0.248065,0.2503105,0.254731,0.2489275,0.2403375,0.2525595,0.2512845,0.239147,0.248764,0.253456,0.2562195,0.260734,0.251779,0.256394,0.246915,0.2669125,0.2703725,0.261127,0.2536305,0.262091,0.2386945,0.255114,0.2514285,0.256849,0.25676,0.2616745,0.254282,0.2420285,0.24816,0.242997,0.2534995,0.2534285,0.2538335,0.2602005,0.2491085
0.2749785,0.2752325,0.277376,0.280153,0.2939515,0.285741,0.287438,0.2724565,0.2632695,0.2765845,0.2808595,0.264372,0.297425,0.276022,0.278727,0.2982085,0.2986135,0.2817535,0.2802325,0.2827205,0.281052,0.2778595,0.274357,0.2905305,0.2812585,0.279086,0.2772995,0.279868,0.2747605,0.2837475,0.281843,0.2857275,0.300081,0.2684605,0.2832365,0.280574,0.2858565,0.293098,0.266049,0.279585,0.2811595,0.282695,0.280584,0.2704235,0.27085,0.276453,0.2995645,0.2916355,0.2855945,0.280815,0.27404,0.2659265,0.3034195,0.2775925,0.2731665,0.2766125,0.2850415,0.286392,0.27064,0.300752,0.2833545,0.27955,0.284947,0.2777645,0.293669,0.2744315,0.2853405,0.2839835,0.2826515,0.265814,0.2926395,0.2776925,0.258898,0.2763365,0.284965,0.2812655,0.2958365,0.281744,0.2810435,0.268431,0.294595,0.293714,0.3055215,0.2758835,0.29293,0.274547,0.282731,0.291168,0.285789,0.279744,0.2831535,0.284108,0.269272,0.269242,0.2700725,0.289883,0.2791515,0.274015,0.2808955,0.277441
