"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
1,0.0013429,TRUE,0.156828,638.356,0.291057,395,405,7917.33548862585
2,1.69976e-05,TRUE,0.161104,634.31,0.290133,395,405,9446.40948866754
3,8.08773e-05,TRUE,0.157836,626.869,0.298606,395,405,8396.49805759537
4,0.000571554,TRUE,0.167367,610.201,0.282688,395,405,10944.2556563327
5,8.6129e-05,TRUE,0.142334,679.357,0.273348,395,405,9327.66505068374
6,1.08026e-05,TRUE,0.144255,671.789,0.240588,395,405,10234.5036340302
7,0.000100547,TRUE,0.159522,614.142,0.29698,395,405,8095.87539115437
8,4.65562e-05,TRUE,0.166039,635.52,0.267059,395,405,8575.71799736505
9,2.12064e-05,TRUE,0.158239,629.73,0.301554,395,405,8979.23528412228
10,8.11789e-05,TRUE,0.161273,616.783,0.308224,395,405,8511.30024378332
11,0.00113223,TRUE,0.167482,626.202,0.272166,395,405,9788.75933783425
12,0.000179748,TRUE,0.135318,677.65,0.275692,395,405,7401.14502255439
13,0.00146645,TRUE,0.158508,636.34,0.288292,395,405,10118.9987479786
14,0.000363918,TRUE,0.149188,647.966,0.256039,395,405,10308.1487272445
15,0.000204923,TRUE,0.151402,656.894,0.258386,395,405,8511.64070260221
16,0.000113234,TRUE,0.150098,654.006,0.28349,395,405,9126.88744181253
17,7.38113e-06,TRUE,0.142094,667.874,0.260606,395,405,9896.33732008919
18,0.000121966,TRUE,0.151581,622.699,0.299243,395,405,12057.7152048662
19,8.10103e-05,TRUE,0.159554,644.356,0.264707,395,405,10879.8746586619
20,0.000147511,TRUE,0.142383,670.823,0.273425,395,405,9013.42129047686
21,3.34701e-05,TRUE,0.145283,676.437,0.249971,395,405,8899.49666832322
22,7.65372e-05,TRUE,0.172391,594.233,0.311205,395,405,8668.57763174134
23,0.00014627,TRUE,0.145616,663.8,0.260958,395,405,8061.70216557672
24,0.00116118,TRUE,0.142072,672.071,0.27512,395,405,8577.69063934958
25,4.18888e-05,TRUE,0.154152,642.275,0.266618,395,405,8918.91873341933
26,0.000318334,TRUE,0.155361,640.077,0.284102,395,405,9498.88782801447
27,0.000592734,TRUE,0.166396,632.348,0.291252,395,405,10872.2614113483
28,0.000183844,TRUE,0.144061,678.185,0.260028,395,405,9237.90123715722
29,4.21185e-05,TRUE,0.147549,678.098,0.245168,395,405,10508.9231598854
30,0.000502233,TRUE,0.156467,630.053,0.282544,395,405,10806.466673627
31,7.33997e-05,TRUE,0.152257,651.648,0.255585,395,405,9079.27842658699
32,0.000376824,TRUE,0.165905,613.731,0.305812,395,405,8783.05872406227
33,6.71771e-05,TRUE,0.152653,637.614,0.285532,395,405,9161.08591212151
34,2.29899e-06,TRUE,0.141267,676.179,0.256298,395,405,10517.7543639261
35,0.000169254,TRUE,0.145821,667.591,0.266352,395,405,8850.77230237835
36,0.000325141,TRUE,0.150183,648.777,0.267445,395,405,11661.9886670826
37,0.000677303,TRUE,0.163668,633.737,0.289034,395,405,10402.1729416256
38,2.97662e-05,TRUE,0.155081,648.347,0.294354,395,405,9533.71745680538
39,0.000333955,TRUE,0.151153,662.462,0.255069,395,405,9116.85338536934
40,0.000255777,TRUE,0.152011,650.527,0.268025,395,405,10245.2555065912
41,0.000395313,TRUE,0.158224,630.166,0.276254,395,405,9576.90739543917
42,5.092e-05,TRUE,0.15694,640.409,0.283914,395,405,10040.3775789127
43,0.000437076,TRUE,0.14759,674.368,0.253291,395,405,10698.8335447699
44,0.000102489,TRUE,0.160025,617.022,0.309038,395,405,8891.57963988865
45,4.16956e-05,TRUE,0.150742,664.412,0.282734,395,405,10444.1782824918
46,8.62288e-05,TRUE,0.159564,630.105,0.278141,395,405,8403.55407907788
47,0.000603387,TRUE,0.159501,635.282,0.273687,395,405,11054.7999804715
48,9.38491e-05,TRUE,0.144574,685.211,0.256255,395,405,9392.15457417047
49,0.000226169,TRUE,0.142633,675.8,0.249144,395,405,9233.00644673558
50,0.000794106,TRUE,0.144257,674.359,0.259971,395,405,10336.1216965491
51,1.57805e-05,TRUE,0.147605,666.314,0.260295,395,405,11207.7412324945
52,8.50509e-05,TRUE,0.14397,655.192,0.267057,395,405,8893.89175115647
53,1.55869e-05,TRUE,0.160233,644.598,0.273604,395,405,9932.52495356279
54,0.000810698,TRUE,0.15638,636.132,0.268356,395,405,11577.7450015384
55,1.32857e-05,TRUE,0.163377,637.897,0.268685,395,405,9091.81648008282
56,3.6964e-05,TRUE,0.146342,674.759,0.2579,395,405,8732.00246530735
57,0.00149521,TRUE,0.158905,646.178,0.257993,395,405,9852.88909207887
58,0.000254806,TRUE,0.15709,627.771,0.316013,395,405,8602.08590564661
59,0.000120838,TRUE,0.172076,600.652,0.296067,395,405,11336.8073631331
60,0.000203518,TRUE,0.144697,657.366,0.29757,395,405,10256.6340541291
61,8.06219e-05,TRUE,0.153862,648.243,0.27556,395,405,9309.02836348181
62,0.000438727,TRUE,0.168879,610.275,0.279372,395,405,9115.21249944413
63,0.000465253,TRUE,0.165798,623.703,0.280052,395,405,9474.69652107805
64,0.000534787,TRUE,0.139921,666.336,0.310632,395,405,9104.46289221037
65,2.14229e-05,TRUE,0.141049,678.853,0.2543,395,405,11498.8234451498
66,1.84629e-05,TRUE,0.157313,641.45,0.273417,395,405,10318.2556645876
67,7.07729e-06,TRUE,0.148671,671.574,0.265718,395,405,8233.28200732179
68,0.000115369,TRUE,0.153162,645.906,0.290115,395,405,9985.80636274673
69,0.000900507,TRUE,0.155746,619.48,0.307483,395,405,9745.68595576978
70,1.2198e-05,TRUE,0.152229,651.069,0.287561,395,405,9413.12244936246
71,0.000170403,TRUE,0.147374,678.178,0.250632,395,405,8641.22816134665
72,0.000790494,TRUE,0.143556,676.426,0.249466,395,405,8414.65409486096
73,9.26783e-05,TRUE,0.143314,676.942,0.236862,395,405,9300.00298398595
74,7.91312e-05,TRUE,0.161413,614.519,0.299128,395,405,10346.1525987958
75,0.000150654,TRUE,0.154153,661.344,0.264319,395,405,8625.25666743524
76,0.000136981,TRUE,0.134003,695.838,0.241509,395,405,10108.884807044
77,0.00124105,TRUE,0.145224,649.831,0.265261,395,405,8454.46514235027
78,0.00124635,TRUE,0.158341,629.961,0.314441,395,405,9598.76765552741
79,3.04032e-05,TRUE,0.154215,650.532,0.264026,395,405,10031.3453042249
80,8.55149e-05,TRUE,0.14328,662.747,0.287335,395,405,8008.99048272128
81,0.000229419,TRUE,0.156377,638.553,0.275231,395,405,9935.30644994111
82,1.8878e-05,TRUE,0.159405,613.09,0.291884,395,405,9713.09253228392
83,0.000573853,TRUE,0.15155,649.595,0.278901,395,405,9930.53864720934
84,3.10815e-05,TRUE,0.150401,654.95,0.25104,395,405,9908.5173041475
85,0.00016235,TRUE,0.150296,658.237,0.278132,395,405,8981.39055921313
86,0.000944268,TRUE,0.146351,668.072,0.263716,395,405,9540.2979918741
87,1.38093e-05,TRUE,0.153127,648.407,0.257003,395,405,9852.1008924799
88,0.000103774,TRUE,0.15314,652.206,0.286109,395,405,9099.82079996948
89,0.00104052,TRUE,0.145559,662.494,0.268375,395,405,8158.29108363225
90,0.000861441,TRUE,0.142065,658.541,0.272965,395,405,10422.8938762713
91,0.00144487,TRUE,0.142417,658.768,0.282824,395,405,10964.5212692089
92,6.97104e-06,TRUE,0.152444,643.881,0.29738,395,405,7733.98861426692
93,0.000244035,TRUE,0.171451,610.788,0.298046,395,405,9534.48018471064
94,0.000104486,TRUE,0.146223,658.468,0.275842,395,405,8280.92536340429
95,9.62371e-05,TRUE,0.150221,657.466,0.270921,395,405,8641.66023355643
96,0.000152934,TRUE,0.141159,679.899,0.241067,395,405,10493.3814573055
97,2.32477e-05,TRUE,0.145894,665.176,0.263098,395,405,11571.1475673349
98,1.10851e-05,TRUE,0.162799,634.354,0.261613,395,405,11237.7058865972
99,0.00046226,TRUE,0.156231,631.279,0.310527,395,405,9123.41988346245
100,8.34002e-05,TRUE,0.165473,617.409,0.272822,395,405,9919.32347630294
