"run1","run2","run3","run4","run5","run6","run7","run8","run9","run10","run11","run12","run13","run14","run15","run16","run17","run18","run19","run20","run21","run22","run23","run24","run25","run26","run27","run28","run29","run30","run31","run32","run33","run34","run35","run36","run37","run38","run39","run40","run41","run42","run43","run44","run45","run46","run47","run48","run49","run50","run51","run52","run53","run54","run55","run56","run57","run58","run59","run60","run61","run62","run63","run64","run65","run66","run67","run68","run69","run70","run71","run72","run73","run74","run75","run76","run77","run78","run79","run80","run81","run82","run83","run84","run85","run86","run87","run88","run89","run90","run91","run92","run93","run94","run95","run96","run97","run98","run99","run100"
0.4898915,0.4615025,0.471102,0.4855315,0.4867225,0.454558,0.513286,0.4526755,0.492897,0.5201205,0.4718695,0.553469,0.494118,0.491783,0.4618415,0.5162865,0.478685,0.5409575,0.512628,0.502017,0.4801495,0.510453,0.503799,0.50128,0.4903105,0.4921785,0.4583025,0.475581,0.453739,0.481616,0.490867,0.497339,0.518232,0.503985,0.4523045,0.5121035,0.484017,0.4399445,0.4486285,0.4779495,0.4795765,0.4819045,0.473833,0.4860155,0.471164,0.493563,0.4637665,0.487489,0.469579,0.468562,0.4660665,0.5149495,0.439343,0.492052,0.4682275,0.4562325,0.4762105,0.5138835,0.4652215,0.5112785,0.457438,0.474658,0.488155,0.500908,0.4767535,0.4730985,0.474582,0.4481045,0.529292,0.482383,0.451732,0.457338,0.471736,0.518387,0.4648455,0.516427,0.5082125,0.469426,0.452933,0.4920735,0.476928,0.5368115,0.481279,0.4733585,0.499253,0.488761,0.4613165,0.448285,0.504052,0.497141,0.525633,0.5035275,0.4638775,0.5212155,0.463656,0.4807945,0.490375,0.479086,0.5074395,0.469551
0.4801695,0.4777415,0.5029,0.4981745,0.4784675,0.475338,0.513145,0.4608275,0.5026815,0.516377,0.482843,0.5453955,0.47644,0.486357,0.4649205,0.4972225,0.4862775,0.5156125,0.5148255,0.489448,0.471522,0.5348705,0.5050635,0.5090015,0.50328,0.5067605,0.458427,0.4891275,0.423642,0.494387,0.499905,0.493843,0.5030815,0.4870525,0.46078,0.4968035,0.475952,0.448335,0.4501285,0.470424,0.476565,0.4806685,0.468389,0.5112975,0.4705055,0.46795,0.487792,0.466835,0.481169,0.4787225,0.4762945,0.5401935,0.445768,0.498451,0.462331,0.4584685,0.470851,0.5122215,0.4805805,0.498787,0.4772235,0.458257,0.483076,0.5162455,0.479226,0.480187,0.479071,0.4640965,0.5254345,0.4698545,0.4567575,0.4648925,0.4868085,0.5144155,0.4711055,0.5174295,0.5151065,0.485306,0.4561205,0.5266635,0.4685165,0.5362425,0.483167,0.483462,0.5159545,0.489564,0.4704035,0.4647115,0.493545,0.514394,0.521714,0.517183,0.4654585,0.526598,0.491813,0.4621145,0.492777,0.470247,0.5036775,0.478095
0.5027445,0.4613215,0.508988,0.5089505,0.49145,0.465416,0.4954475,0.4562895,0.495522,0.526734,0.479526,0.5368315,0.489748,0.4734695,0.472635,0.515773,0.49884,0.5304,0.4938185,0.4984245,0.4523305,0.5202025,0.497863,0.5055475,0.509513,0.49455,0.449645,0.500339,0.440571,0.4608055,0.497707,0.49929,0.5042855,0.508379,0.4955845,0.514591,0.4851885,0.4382575,0.463749,0.4717245,0.495189,0.4911205,0.4891285,0.499379,0.477343,0.495486,0.4845415,0.468045,0.4963405,0.4848635,0.473628,0.5156585,0.4451545,0.482486,0.4708825,0.44605,0.496851,0.5257485,0.4864255,0.503286,0.465621,0.4437765,0.475378,0.513239,0.4635405,0.4594855,0.5024205,0.471437,0.5295645,0.4724825,0.4618305,0.462171,0.4917745,0.542089,0.464154,0.5147175,0.514229,0.489474,0.4495685,0.513396,0.495753,0.5489305,0.4838765,0.4878,0.4721025,0.4914805,0.4928525,0.4564585,0.4903905,0.5059215,0.531743,0.519053,0.458329,0.5390995,0.470143,0.4619705,0.481767,0.469949,0.5139105,0.491011
0.489608,0.4642575,0.503525,0.519401,0.479795,0.47423,0.513391,0.4581885,0.490915,0.516856,0.4865755,0.5540985,0.472194,0.4800375,0.4737065,0.505611,0.506389,0.523147,0.486665,0.4807825,0.473187,0.5418255,0.4980285,0.492388,0.4977645,0.491793,0.4523055,0.484143,0.4320095,0.512852,0.4848395,0.5180075,0.5031225,0.508435,0.471449,0.516277,0.4929525,0.4473845,0.4562875,0.4695705,0.4847095,0.468853,0.4805195,0.527042,0.4796475,0.4883965,0.4792515,0.46067,0.4850875,0.509095,0.4923045,0.5315365,0.443307,0.484756,0.4490595,0.461069,0.4732335,0.4966125,0.4937495,0.4954295,0.458058,0.464206,0.4813715,0.5180535,0.4668625,0.4708665,0.47082,0.4776555,0.5032965,0.457474,0.458487,0.4686445,0.490377,0.5395245,0.473173,0.515996,0.5162655,0.491724,0.4483295,0.5173725,0.4832785,0.5659165,0.483505,0.4794485,0.4799745,0.4859585,0.477445,0.4797975,0.4827995,0.519909,0.5087645,0.512825,0.4567515,0.5250745,0.4764425,0.4617405,0.4776675,0.4835485,0.542062,0.488746
0.479952,0.4808065,0.492801,0.505576,0.484263,0.481531,0.5277855,0.461645,0.493756,0.51564,0.4752825,0.557451,0.478368,0.4902985,0.4819155,0.5028525,0.51407,0.5295985,0.4800665,0.499128,0.4674155,0.530649,0.499364,0.520598,0.5044975,0.4782555,0.4461765,0.4815005,0.4352035,0.5042775,0.4978035,0.5071905,0.484632,0.4959565,0.4752745,0.5171425,0.5011825,0.443655,0.4510115,0.487327,0.4948095,0.4748255,0.481038,0.51337,0.4607375,0.5000225,0.5034585,0.4682955,0.48026,0.4941975,0.479774,0.542255,0.4582865,0.4971495,0.4686225,0.4680275,0.4778915,0.522996,0.5006885,0.52277,0.453688,0.471452,0.460025,0.526613,0.4731215,0.4821305,0.4770135,0.474729,0.5015865,0.4838605,0.443163,0.471255,0.498401,0.5322545,0.458979,0.539432,0.505967,0.491023,0.459251,0.5231255,0.4694445,0.5407025,0.46787,0.4940155,0.481381,0.4768045,0.478199,0.4604035,0.4824285,0.5318075,0.5322465,0.4848015,0.460542,0.5178995,0.47896,0.4776065,0.488283,0.4815475,0.5267775,0.4827035
0.488737,0.4605615,0.526832,0.5112495,0.4815065,0.500479,0.5066915,0.463023,0.4987585,0.4975905,0.473497,0.55435,0.4759395,0.5051165,0.455933,0.4960765,0.511567,0.5427885,0.467237,0.4926585,0.478445,0.526406,0.48372,0.538943,0.4904995,0.500195,0.4607005,0.4796015,0.4360845,0.4997615,0.4979765,0.498313,0.517995,0.5006285,0.4792435,0.5120155,0.4897935,0.468484,0.4452825,0.480023,0.476233,0.47485,0.481718,0.4986855,0.468254,0.500323,0.530046,0.4695755,0.469061,0.4851375,0.4814975,0.5549565,0.468104,0.501642,0.459501,0.4615485,0.466638,0.509439,0.4874465,0.5162905,0.4723055,0.4689445,0.4703815,0.5114615,0.484974,0.4645185,0.479319,0.46775,0.518661,0.4845175,0.465174,0.4903475,0.505955,0.5021375,0.4713515,0.531848,0.506391,0.4817855,0.449207,0.5183915,0.4865815,0.5513895,0.496739,0.5053455,0.4988095,0.477964,0.4548715,0.462178,0.505305,0.531163,0.5247905,0.502482,0.4552955,0.5307505,0.4892985,0.4628705,0.486365,0.472503,0.5187835,0.4729765
0.478202,0.4834915,0.507544,0.5026995,0.4800615,0.4804115,0.505073,0.4520075,0.487992,0.533952,0.486838,0.540348,0.4861065,0.486971,0.46153,0.4956405,0.5206865,0.540748,0.46664,0.480973,0.4708795,0.5127685,0.483894,0.5432725,0.505937,0.496154,0.458481,0.4715585,0.4453795,0.490951,0.4870385,0.4873735,0.5050465,0.4706985,0.4788695,0.504281,0.476767,0.450194,0.4360055,0.501353,0.486802,0.490967,0.47516,0.5026105,0.467925,0.481534,0.489907,0.460487,0.460727,0.499431,0.4839105,0.543611,0.472188,0.4931505,0.4557485,0.4663395,0.451346,0.5052725,0.488669,0.509521,0.469563,0.472285,0.4613915,0.5191775,0.475681,0.4828285,0.465224,0.4607175,0.5063785,0.4700905,0.4556335,0.4836825,0.5163735,0.504608,0.459007,0.546496,0.5067585,0.501522,0.4596115,0.5104495,0.488288,0.525848,0.4897325,0.4970615,0.494709,0.480195,0.4794475,0.4507575,0.5010995,0.538339,0.507394,0.5097355,0.4570135,0.5265215,0.478597,0.452683,0.4793425,0.483878,0.510408,0.478448
0.483598,0.4668395,0.517368,0.489794,0.4843945,0.486394,0.4987275,0.4573275,0.506736,0.5223585,0.4737925,0.5416045,0.4665595,0.487516,0.471478,0.50731,0.495397,0.5183485,0.46407,0.4910965,0.47613,0.5289185,0.4926885,0.525686,0.5025,0.487874,0.46405,0.489044,0.4425475,0.4704815,0.505193,0.4888055,0.5140855,0.4765155,0.47854,0.512933,0.499711,0.449351,0.4360895,0.489245,0.4964685,0.4857975,0.486115,0.4917095,0.482974,0.4924915,0.5044005,0.4619055,0.4603945,0.4866245,0.4768165,0.558339,0.454922,0.499194,0.449533,0.458065,0.46482,0.498383,0.4822595,0.5276515,0.4727285,0.47913,0.473472,0.504204,0.4915,0.4785185,0.4616385,0.4597505,0.5233575,0.468033,0.472754,0.4738575,0.4951825,0.5028255,0.464582,0.5275915,0.5346615,0.477637,0.4710665,0.5179425,0.4705245,0.5512865,0.4898215,0.504779,0.502392,0.485497,0.457404,0.4579015,0.512853,0.5343435,0.5250825,0.5033745,0.462895,0.503442,0.488338,0.4541565,0.484242,0.4745585,0.5042095,0.4838385
0.4924695,0.4944285,0.514024,0.492477,0.4786115,0.4703885,0.513729,0.4460385,0.495486,0.512865,0.465324,0.541097,0.5113025,0.4962535,0.4791335,0.499876,0.5107285,0.5537105,0.4795735,0.491206,0.4721735,0.522329,0.497881,0.5170205,0.507844,0.494361,0.4605595,0.4992165,0.4376355,0.477868,0.504902,0.5080515,0.5193775,0.477526,0.4555855,0.51104,0.467245,0.481369,0.443062,0.481917,0.483506,0.488113,0.476908,0.4933965,0.4633515,0.486224,0.506727,0.463124,0.481416,0.4964885,0.4757165,0.5773475,0.4677495,0.5055305,0.465441,0.466468,0.478558,0.511166,0.468266,0.538661,0.4582345,0.476577,0.470982,0.5200715,0.46981,0.4637585,0.463506,0.4602365,0.5216635,0.492791,0.4478895,0.491827,0.4904635,0.514264,0.4716765,0.5270035,0.5160775,0.4800075,0.4777715,0.502734,0.463654,0.5504545,0.4847685,0.492932,0.4939475,0.482171,0.472424,0.4562385,0.4797355,0.5233945,0.531072,0.493038,0.4593565,0.5169085,0.503795,0.457463,0.482271,0.478004,0.50465,0.499835
0.483763,0.481547,0.495003,0.50187,0.4734525,0.486033,0.514337,0.4530625,0.526322,0.518054,0.46605,0.547502,0.4924075,0.4803495,0.504831,0.4799035,0.4870305,0.531695,0.494424,0.479072,0.4915045,0.528526,0.52249,0.5097515,0.508915,0.4873805,0.4519185,0.493714,0.4496225,0.466515,0.498088,0.4965655,0.526993,0.4917765,0.487302,0.5196025,0.478496,0.4386205,0.4650325,0.484064,0.4856805,0.4953835,0.461093,0.503856,0.4761755,0.5089575,0.4824555,0.462145,0.4655935,0.4960245,0.466261,0.545479,0.458156,0.4978755,0.4490435,0.4496425,0.4661255,0.505668,0.484974,0.5186545,0.464564,0.465625,0.467886,0.50304,0.476454,0.466487,0.48043,0.4792975,0.493749,0.503931,0.454762,0.49672,0.469888,0.538134,0.4567955,0.4970835,0.519647,0.482839,0.471144,0.517152,0.461789,0.5362765,0.4745525,0.486438,0.4789755,0.4702895,0.458617,0.450683,0.507746,0.527539,0.520303,0.5260235,0.4533095,0.5194825,0.480661,0.460698,0.4708955,0.4657505,0.493146,0.4870365
