"run1","run2","run3","run4","run5","run6","run7","run8","run9","run10","run11","run12","run13","run14","run15","run16","run17","run18","run19","run20","run21","run22","run23","run24","run25","run26","run27","run28","run29","run30","run31","run32","run33","run34","run35","run36","run37","run38","run39","run40","run41","run42","run43","run44","run45","run46","run47","run48","run49","run50","run51","run52","run53","run54","run55","run56","run57","run58","run59","run60","run61","run62","run63","run64","run65","run66","run67","run68","run69","run70","run71","run72","run73","run74","run75","run76","run77","run78","run79","run80","run81","run82","run83","run84","run85","run86","run87","run88","run89","run90","run91","run92","run93","run94","run95","run96","run97","run98","run99","run100"
0.02430575,0.024682,0.02604065,0.02505405,0.0250187,0.02566635,0.0266291,0.0240786,0.02604465,0.0246328,0.02617975,0.02751075,0.0255929,0.02568995,0.0258595,0.0254747,0.0263386,0.0251393,0.02603725,0.0251817,0.02639275,0.02620435,0.02645555,0.02485475,0.0264768,0.0256071,0.0264465,0.02454745,0.0247467,0.0248402,0.02592545,0.0257959,0.0256083,0.0257916,0.0266682,0.0234969,0.02590085,0.02597045,0.02562695,0.0257669,0.02609975,0.025128,0.0253214,0.02580195,0.0270071,0.02720755,0.02641145,0.0251364,0.02697365,0.02407825,0.02401815,0.02653095,0.02717335,0.02709225,0.02583905,0.02526015,0.02570005,0.02627915,0.0247639,0.0247333,0.02566405,0.0261471,0.025253,0.0260455,0.02808,0.02381965,0.0273708,0.0251063,0.02542155,0.02534365,0.02425615,0.02741235,0.02535875,0.02517945,0.0253616,0.0251709,0.0262299,0.02477005,0.0233475,0.0271639,0.0244083,0.02672945,0.02460795,0.02581385,0.0241813,0.0251141,0.02766475,0.02506925,0.0251932,0.0252694,0.0236648,0.0258908,0.02550105,0.0265329,0.02594605,0.02553255,0.02663985,0.02777855,0.02645655,0.02560895
0.05154115,0.0486673,0.0485187,0.0517434,0.0487949,0.0526613,0.05012045,0.0512413,0.0511212,0.05107475,0.0522233,0.0525162,0.0503843,0.0491625,0.0516235,0.0510433,0.0492101,0.0505357,0.0512717,0.0504603,0.05182225,0.0531726,0.05151605,0.0488462,0.05040025,0.0536677,0.05137765,0.05123975,0.05297005,0.0515768,0.05111495,0.04906975,0.05114765,0.05241045,0.04886025,0.05467345,0.051885,0.05174395,0.0539752,0.05157325,0.05187645,0.04997055,0.05280975,0.05105025,0.05281415,0.0536085,0.0533175,0.0519052,0.04920905,0.0502647,0.0515404,0.0515565,0.0525696,0.0512176,0.0523789,0.05305995,0.04948695,0.05526865,0.04874775,0.050741,0.05237115,0.04956965,0.04997775,0.0526151,0.0529393,0.04736445,0.0540631,0.05208325,0.04913795,0.05270875,0.04862805,0.05598875,0.05087435,0.05201055,0.05140965,0.05025865,0.0500291,0.0488008,0.0513322,0.0555967,0.05004125,0.05018775,0.05084235,0.0510183,0.05137465,0.05230515,0.0526082,0.05203945,0.0516068,0.0495463,0.0497666,0.0527626,0.0533729,0.05079925,0.0511134,0.04958225,0.0521192,0.0524703,0.0525131,0.05251495
0.0761684,0.0760061,0.07432735,0.07901935,0.0758971,0.07574225,0.0749942,0.07710665,0.0769974,0.0772743,0.07739455,0.08158175,0.07554925,0.07871465,0.08093985,0.0772727,0.07611725,0.07339155,0.07687965,0.078637,0.0756523,0.07491055,0.07600335,0.0752243,0.07573105,0.0801918,0.07959325,0.0766359,0.0799746,0.07648475,0.0767102,0.0751466,0.07766445,0.0768135,0.0768343,0.07596535,0.07674775,0.0761077,0.079521,0.0759886,0.0743355,0.0766877,0.0781403,0.0764096,0.0788258,0.0784961,0.0759666,0.0750819,0.07538345,0.0737683,0.0762367,0.0786577,0.0778231,0.0766768,0.07724175,0.07549465,0.0782556,0.0779239,0.0756246,0.07592925,0.07667125,0.07503475,0.0782254,0.0786239,0.0792029,0.07479075,0.0809613,0.0801586,0.0790664,0.07463995,0.07783175,0.0795015,0.0803838,0.07720375,0.0758313,0.07567105,0.0748774,0.07711645,0.0757519,0.08157495,0.0785153,0.07494625,0.07558,0.07523675,0.0764415,0.07865685,0.08064255,0.07521445,0.07684875,0.07668935,0.0744302,0.07700205,0.077215,0.07973155,0.0804982,0.0721434,0.0778486,0.0784662,0.0791274,0.0796254
0.1010112,0.1004364,0.10040335,0.1019395,0.1026375,0.102064,0.1006955,0.103088,0.1010365,0.09890215,0.104411,0.105003,0.1066865,0.1062085,0.1053945,0.1046275,0.100966,0.1000056,0.1006005,0.103477,0.10239,0.1062715,0.1028768,0.0982657,0.10007125,0.1103495,0.105326,0.101793,0.105508,0.1047025,0.1068155,0.10068435,0.105127,0.1021165,0.102767,0.1030676,0.0995184,0.1017995,0.1072465,0.1040225,0.1057985,0.102356,0.1000496,0.10001845,0.1046015,0.105446,0.1057235,0.102409,0.1028505,0.1004901,0.1020264,0.1040925,0.1075625,0.104425,0.1065475,0.1009823,0.1010815,0.101377,0.1023095,0.1015555,0.103829,0.1023375,0.10014475,0.1025335,0.1079735,0.09830775,0.1075495,0.1062885,0.100786,0.1036465,0.1030415,0.1094475,0.1053715,0.10035025,0.10252,0.100364,0.101202,0.102334,0.0991874,0.105761,0.101904,0.102798,0.1032495,0.0971954,0.104752,0.1020999,0.1059575,0.1007825,0.103103,0.105376,0.09794215,0.104048,0.1031955,0.104014,0.104913,0.1003176,0.1052495,0.1028545,0.103728,0.106584
0.127148,0.126169,0.123886,0.127458,0.1266355,0.131436,0.1284145,0.1311285,0.1249985,0.1282345,0.1303965,0.1319225,0.13083,0.1323755,0.1307875,0.1332455,0.129738,0.1241595,0.1310305,0.1283355,0.1266875,0.1251815,0.1287965,0.12678,0.1272325,0.1369805,0.1281045,0.1312005,0.1297125,0.1287045,0.129432,0.1232545,0.1248645,0.131149,0.1259435,0.1297615,0.12596,0.128932,0.133903,0.128745,0.130669,0.130842,0.1307325,0.130076,0.1342605,0.131726,0.130606,0.1285045,0.1300685,0.1286765,0.126051,0.1311065,0.1312625,0.1280005,0.128992,0.123431,0.127316,0.1276865,0.1287985,0.1267805,0.1310055,0.124255,0.12494,0.1324035,0.1329405,0.1222035,0.134263,0.1320435,0.129628,0.1295865,0.1265865,0.133173,0.1263935,0.1288635,0.126688,0.1264455,0.1228285,0.125866,0.126304,0.1328545,0.130926,0.129132,0.123107,0.12783,0.129051,0.1290755,0.127457,0.1268085,0.1283755,0.130144,0.125356,0.1336,0.1269225,0.132976,0.1265085,0.1248195,0.1368655,0.1325685,0.131762,0.135492
0.1521585,0.1524645,0.1512875,0.158384,0.1551565,0.1556615,0.153044,0.156651,0.1570615,0.156113,0.157541,0.166137,0.1592635,0.1591735,0.15967,0.1538365,0.1544335,0.1508995,0.151789,0.154032,0.154701,0.154109,0.1559095,0.1513145,0.1536075,0.163633,0.157333,0.1551365,0.1587105,0.1531345,0.161656,0.1496395,0.156798,0.157855,0.155553,0.1612965,0.150489,0.1562375,0.1545795,0.1549815,0.151134,0.151539,0.1578325,0.152256,0.1552315,0.159389,0.15613,0.1536765,0.14925,0.1534915,0.151957,0.159455,0.15614,0.1544515,0.156442,0.1493695,0.155426,0.1516885,0.1501595,0.149355,0.1546035,0.1501115,0.155822,0.154176,0.1533705,0.149775,0.1560795,0.1562895,0.1501205,0.1591555,0.1599215,0.1598345,0.1600335,0.151261,0.1554545,0.153982,0.1518015,0.14532,0.151928,0.1539325,0.159129,0.1496345,0.1561445,0.152143,0.155639,0.150732,0.161384,0.1508845,0.1508145,0.153542,0.1527015,0.159821,0.1500295,0.1584935,0.155317,0.1538355,0.161083,0.159466,0.155227,0.1622315
0.175336,0.1770005,0.1792515,0.1800125,0.184188,0.1839355,0.183655,0.182086,0.183058,0.183197,0.1864215,0.183041,0.1936635,0.1832655,0.1849885,0.177685,0.1790155,0.179294,0.182435,0.1826695,0.174128,0.18514,0.184657,0.1787415,0.182933,0.1880345,0.179979,0.181678,0.1807415,0.179567,0.1786275,0.1767745,0.1802935,0.1850635,0.1873545,0.187331,0.178446,0.1790955,0.182733,0.1800625,0.178415,0.17734,0.183726,0.182852,0.1824565,0.187608,0.1780075,0.1775435,0.1833975,0.176955,0.179346,0.183864,0.1886255,0.181986,0.184495,0.177339,0.179914,0.1740015,0.1788115,0.178677,0.1808895,0.180091,0.1763215,0.183354,0.187264,0.178104,0.1861005,0.1903315,0.183668,0.1899885,0.1835495,0.189954,0.1832475,0.17725,0.1802785,0.1741795,0.1754615,0.1814115,0.1802415,0.181313,0.183986,0.1785915,0.1788615,0.179951,0.1752225,0.1789625,0.187427,0.1723315,0.185337,0.185943,0.183464,0.1808645,0.1857085,0.1873955,0.181019,0.172647,0.1882645,0.182842,0.1774725,0.1872015
0.2026135,0.203166,0.203004,0.2099485,0.2059145,0.2068915,0.2054305,0.217294,0.2031115,0.206515,0.208601,0.21647,0.2105055,0.208445,0.2142565,0.208652,0.20825,0.2016755,0.2068855,0.205764,0.2045165,0.2034695,0.20999,0.2023915,0.210937,0.2149195,0.214061,0.210008,0.2090935,0.208447,0.20059,0.207949,0.2059265,0.214357,0.215233,0.212956,0.205289,0.206507,0.2089875,0.206269,0.2095435,0.2072775,0.210987,0.2044135,0.2046425,0.2161915,0.2062055,0.2053845,0.208105,0.199054,0.2065885,0.215894,0.2133575,0.2054435,0.20909,0.1983525,0.1991815,0.2043665,0.198723,0.2030495,0.2096455,0.2015605,0.206022,0.2087665,0.212397,0.2077875,0.2084755,0.2071815,0.2015135,0.211743,0.2080675,0.208955,0.20595,0.2061215,0.204525,0.204357,0.2042185,0.202732,0.2060325,0.212796,0.20927,0.2094185,0.206253,0.200923,0.2029525,0.2098405,0.213128,0.2030425,0.2124785,0.210547,0.211073,0.204967,0.2021885,0.2209295,0.2059775,0.1980005,0.2128685,0.21267,0.206662,0.219556
0.2271875,0.227025,0.226579,0.2355275,0.233634,0.2363525,0.2309975,0.2347865,0.2357395,0.229777,0.235027,0.2372805,0.229632,0.229683,0.2488545,0.240942,0.221375,0.233108,0.2334685,0.2346815,0.2225355,0.233642,0.2370655,0.227554,0.227126,0.246685,0.2319645,0.228623,0.2357625,0.2323465,0.236539,0.223469,0.2341585,0.2345355,0.237861,0.2363175,0.2297275,0.2290355,0.2307455,0.226615,0.234556,0.231723,0.228692,0.228565,0.238114,0.2416365,0.232754,0.23129,0.2391335,0.220069,0.2355065,0.240538,0.235505,0.2387215,0.2485655,0.228231,0.229335,0.2298765,0.2307565,0.2290475,0.2331965,0.227037,0.2261375,0.2345355,0.239729,0.237707,0.2340035,0.230217,0.236533,0.24212,0.2367755,0.242777,0.2358545,0.224443,0.215116,0.232772,0.220547,0.232596,0.226118,0.2403965,0.2407325,0.235539,0.232587,0.2204925,0.2229635,0.232566,0.2363625,0.2328695,0.233562,0.2373395,0.233733,0.231577,0.2211925,0.241292,0.2304375,0.2198645,0.2362525,0.2336865,0.2308665,0.239864
0.247298,0.2612015,0.248283,0.261943,0.2615505,0.2709265,0.2658355,0.2697265,0.2522265,0.2524665,0.25954,0.269282,0.2674845,0.269342,0.2776585,0.2578085,0.254214,0.258248,0.255792,0.259756,0.253568,0.252977,0.268737,0.2510355,0.249861,0.2715845,0.266976,0.2646535,0.270638,0.2633555,0.2608195,0.2506125,0.254035,0.2643205,0.268416,0.2641515,0.2536485,0.24925,0.2695255,0.256123,0.2558685,0.2607475,0.2614105,0.2582105,0.2574485,0.2664925,0.257946,0.255104,0.270916,0.257902,0.2542535,0.263081,0.25377,0.2513705,0.277374,0.252095,0.253988,0.2535605,0.256556,0.258143,0.268243,0.2547935,0.2426995,0.254541,0.260314,0.2543255,0.2590935,0.253845,0.252987,0.2620405,0.2599585,0.2646345,0.267111,0.2531415,0.241227,0.253833,0.25247,0.2586425,0.250771,0.2686715,0.2626945,0.2612895,0.2477005,0.248682,0.251173,0.25642,0.261718,0.253012,0.2627205,0.2663675,0.2606955,0.251123,0.249739,0.267338,0.2688885,0.250648,0.2760585,0.2574635,0.251762,0.271962
