"replist1","replist2","replist3","replist4","replist5","replist6","replist7","replist8","replist9","replist10","replist11","replist12","replist13","replist14","replist15","replist16","replist17","replist18","replist19","replist20","replist21","replist22","replist23","replist24","replist25","replist26","replist27","replist28","replist29","replist30","replist31","replist32","replist33","replist34","replist35","replist36","replist37","replist38","replist39","replist40","replist41","replist42","replist43","replist44","replist45","replist46","replist47","replist48","replist49","replist50","replist51","replist52","replist53","replist54","replist55","replist56","replist57","replist58","replist59","replist60","replist61","replist62","replist63","replist64","replist65","replist66","replist67","replist68","replist69","replist70","replist71","replist72","replist73","replist74","replist75","replist76","replist77","replist78","replist79","replist80","replist81","replist82","replist83","replist84","replist85","replist86","replist87","replist88","replist89","replist90","replist91","replist92","replist93","replist94","replist95","replist96","replist97","replist98","replist99","replist100","Label","Yr"
12400.3,11082,11508.1,11033.8,11028.2,10897.8,11106,8697.89,9154.15,10689.6,9964.74,9557.17,8385.55,10510,10523,9196.73,10418.7,8405.91,10172.8,9506.59,9472.55,10505.5,10273.4,9040.84,10165.5,10640.3,9209.89,13411.6,10767.4,8346.22,9605.12,9797.63,10468.5,10325.5,9809.03,11227.3,8893.02,10830.9,10489.8,10970.8,10802.7,9372.35,9947.01,10147.2,8980.23,10679,9669.85,10687.9,10405.3,10845.9,9195.7,10148.6,9775.07,10925,9955.89,9630.54,10485.5,10210.5,10522.1,10375.8,10970.8,9629.74,10293.1,8490.33,11031.7,9406.99,11409,9894.4,11111.9,10897.1,9865.06,8603.39,9481.08,10108.3,9167.04,11723.7,10379.9,12131.1,12337.5,10710,11864,10715.3,11120.9,10407.1,12698.7,9331.14,9045.29,11854.4,8774.19,8819.77,10150.9,9783.19,9405.86,10688.7,7956.24,11100.6,9841.35,10240.4,10255.4,9992.89,"Recr_Virgin",1988
12400.3,11082,11508.1,11033.8,11028.2,10897.8,11106,8697.89,9154.15,10689.6,9964.74,9557.17,8385.55,10510,10523,9196.73,10418.7,8405.91,10172.8,9506.59,9472.55,10505.5,10273.4,9040.84,10165.5,10640.3,9209.89,13411.6,10767.4,8346.22,9605.12,9797.63,10468.5,10325.5,9809.03,11227.3,8893.02,10830.9,10489.8,10970.8,10802.7,9372.35,9947.01,10147.2,8980.23,10679,9669.85,10687.9,10405.3,10845.9,9195.7,10148.6,9775.07,10925,9955.89,9630.54,10485.5,10210.5,10522.1,10375.8,10970.8,9629.74,10293.1,8490.33,11031.7,9406.99,11409,9894.4,11111.9,10897.1,9865.06,8603.39,9481.08,10108.3,9167.04,11723.7,10379.9,12131.1,12337.5,10710,11864,10715.3,11120.9,10407.1,12698.7,9331.14,9045.29,11854.4,8774.19,8819.77,10150.9,9783.19,9405.86,10688.7,7956.24,11100.6,9841.35,10240.4,10255.4,9992.89,"Recr_Initial",1989
18258.6,19991,18681.1,17614.2,18477.1,17349.7,18369.4,19755.2,17482.6,17300,17317,17657.1,19638.1,19654.4,17573.3,17905.7,19815.2,17178.7,18043.4,18058,17065.2,18377.8,16594.1,18781.2,17066.6,18378.1,17713.2,19944.8,16128.4,18733.1,17389.8,19572.9,21588.6,17018.1,18328,17593.2,19376.6,18714,18306.6,19490.7,20473.3,17878.2,18274.8,18053.9,18137.2,18822.2,18197.9,18109.3,21080.7,16823.6,17306.9,18581,20181.7,17623.4,18119.7,20931.2,17796.4,18178.1,19338.4,18469.5,20169,18769.8,19756.4,18404.1,17818.8,17748.5,19766.7,17711.8,19572.6,16047.4,17047.3,18884,18204.4,17679.7,17578.2,20083.7,17555.8,18381.3,19018.4,20645.9,16825.6,18600.2,17954.5,17218.4,19381.4,18203,17537.3,18148.9,17489.1,20241.6,18613.7,18835.5,18994.9,19060.9,17459.5,20283.8,17557,17353.2,17091.7,17483.2,"Recr_1990",1990
4832.39,4141.09,5263,4623.63,3964.47,3910.56,4057.69,4264.49,3585.97,3886.02,3984.71,5460.46,3776.06,3624.33,3945.4,5169.3,4148.04,4579.66,3594.11,3794.27,4262.58,4709.19,4714.86,4239.4,4467.03,3562.67,4588.16,3569.77,3349.95,3319.92,4201.04,3392.83,3240.62,3399.66,3796.51,4203.93,3551.32,3818.77,4890.69,4234.05,3134.65,4511.28,4278.32,3827.08,4614.92,5227.32,3570.89,4539.19,4006.62,4349.7,4638.14,4231.93,4146.24,5225.39,4519.91,4273.04,4415.11,4062.79,3338.25,3314.43,4095.12,4394.47,4717.44,4627.5,4556.86,5027.44,3117.99,4476.93,3595.76,4733.1,4888,4529.21,4198.93,3273.32,3980.74,3335.44,3760.05,5262.83,4339.64,3944.13,5477.63,4104.57,4000.3,5071.11,3134.24,3946.2,4494.59,3973.74,3728.29,2932.69,3823.47,4223.84,3815.02,3659.04,5080.77,4298.86,4178.35,4467,5267.9,4905.36,"Recr_1991",1991
6844.24,7446.46,7054.03,6514.03,7871.48,8042.89,7708.75,6540.5,7572.96,7988.06,6435.08,7405.93,7402.56,8117.53,7161.06,6807.71,7156.97,8571.92,7349.23,8525.71,8566.34,6832.35,7317.42,6702.64,7840.44,7767.7,7633.99,6999.42,7424.72,6901.63,7173.88,7512.67,7440.31,7570.82,7239.93,6706.89,6353.65,7723.19,6574.26,8320.35,7865.31,6850.96,8164.44,7776.43,7945.82,6806.95,7886.71,7311.98,7452.33,7648.46,7446.6,8637.24,7176.89,8268.81,6545.93,7171.27,7502.4,7512.84,8037.78,8357.06,7003,8425.76,6016.77,7544.69,7633.83,7407.43,7983.76,7722.45,8291.08,8942.46,6668.14,7101.83,6708.21,7435.44,6879.38,7031.96,8420.65,7305.18,7175.83,6652.85,7422.21,6971.51,7402.28,7379.85,8155.33,8412.91,7789.05,7848.9,7376.37,8617.32,8264.5,7513.25,7010.89,6824.77,7562.54,6859.3,7861.43,8198.06,6836,7524.93,"Recr_1992",1992
7251.72,7796.94,6332.47,8134.09,5853.65,7789.77,7390.48,6919.08,6703.14,7630.96,6606.42,6288.38,7284.79,6109.54,6625.81,6632.57,6858.75,7351.73,8268.29,7295.71,6751.61,6492.94,7027.17,6785.92,7447.77,7837,7265.04,6626.54,6552.83,8987.37,7445.76,6236.53,7997.56,7430.25,7308.66,6908.02,7183.59,7149.46,7637.12,8078.05,6956.71,6424.51,6406.06,7547.6,6261.23,7402.78,6197.92,6760.29,6921.53,7164.28,8093.99,7864.77,7405.3,5703.86,7166.65,6112.07,6280.88,6591.05,7175.44,7040.09,6144.85,6671.43,6663.75,6895.47,7070.46,8524.45,5995.41,6811.42,8457.1,6289.74,8342.76,6751.88,7183.26,7419.51,7408.91,7640.95,6926.26,8300.66,6227.97,7542.37,6931.24,8629.39,6766.49,6978.64,6635.87,6228.48,6795.53,7165.74,6959.69,6468.56,6699.38,6863.19,7229.62,7736.69,8009.46,6527.68,6508.99,7412.81,6467.51,6973.18,"Recr_1993",1993
5686.73,5222.67,5965.59,6192.5,6624.89,6191.57,5390.36,6423.36,5260.9,5030.89,5483.24,6190.68,6079.46,5935.04,7054.66,5585.53,5723.29,5769.35,6474.11,6089.52,5146.14,5680.36,6238.4,6671.22,6091.78,4803.14,5961.37,5482.46,5767.93,5532.71,4375.26,7356,5241.61,5397.22,5959.26,6538.56,5948.86,6029.14,6429.81,5558.22,5303.84,6040.22,6544.48,5807.62,6587.57,6103.25,5548.65,6045.11,4266.28,6839.61,5801.18,5579.56,5925.52,5384.94,6203.47,5645.7,6565.2,5256.74,5935.19,7057.42,5840.86,5386.15,6101.4,5887.89,6111.79,6009.71,5717.71,5725.34,4395.76,6015.62,5469.05,6372.39,5994.56,5859.93,6102.31,5975.13,6452.6,5336.73,4852.5,5047.02,6809.87,5627.54,6113.61,6611.32,6271.71,6165.07,6461.12,5939.65,7121.5,5054.39,5512.62,5822.67,6239.24,5514.29,6203.62,5230.99,5300.67,5901.72,6521.84,6214.56,"Recr_1994",1994
4244.72,3954.76,3560.13,4012.9,5099.51,4705.99,3450.29,4669.38,3903.96,4820.92,3641.94,3994.2,5360.38,3355.2,4875.55,4074.01,4444.56,4572.9,3637.36,5167.09,4242.44,4306.58,3893.5,4687.54,2662.98,4456.31,3504.33,4346.91,4287.89,3747.37,4038.67,3992.75,4737.02,4725.47,4256.02,4069.72,4349.41,4521.82,3644.12,3446.43,3881.8,4991.67,4184.97,4513.15,4410.27,3326.07,3837.26,4506.13,3364.74,3285.76,3906.15,4640.02,4328.14,4366.28,3676.11,3735.64,4645.17,5417.1,4189.06,3942,5792.96,3857.01,4624.56,4055.82,4313.81,3961.66,3926.02,4292.64,3400.19,3559.21,3492.94,4366,4561.43,4935.57,5096.74,4321.96,3657.29,4610.38,4140.62,4322.94,3349.79,3806.62,4185.47,4156.71,4539.12,4528.64,4614.82,4162.94,3499.16,4553.71,3588.72,4827.28,4296.58,3850.01,3535.8,4165.58,4749.62,4535.29,4533.81,4227.68,"Recr_1995",1995
8610.3,9416.64,9168.89,7993.79,8590.03,9215.4,9264.97,7248.97,8701.84,8370.14,9249.19,8844.09,8676.3,9779.95,7710.87,7493.78,8346.5,8798.1,8341.4,7237.41,8922.08,8739.73,8606.37,7858.66,9330.94,10282.9,8635.33,9132.49,8198.83,7934.8,8931.33,7708.06,8987.62,7677.95,9620.44,7484.01,10009,9229.55,8238.5,8640.19,9256.49,8420.98,7490.48,7796.4,8323.17,8583.85,8720.57,8183.43,9222.57,8408.25,8391.08,8298.51,8312.82,8067.79,9387.18,9027.36,8136.11,8461.86,8371.69,7933.27,8109.48,8385.08,8205.39,9438.56,9274.73,7956.02,8240.54,8904.91,8135.22,8740.46,9490.07,8950.92,9046.16,9411.34,7124.54,8592.16,8925.88,7808.06,9731.22,9985.82,8628.3,9071.51,9350.97,7625.39,8546.27,7977.87,8035.78,8001.03,8871.02,8735.85,9761.37,9140.83,7886.19,7931.76,8534.72,8049.3,8713.81,9761.4,8454.4,8106.56,"Recr_1996",1996
7212.75,5542.87,6048.83,6053.42,6513.08,5620.39,7269.75,6703.32,6106.51,5431.02,6823.15,5599.68,5742.85,6140.71,5392.06,6748.68,6265.83,6558.55,5828.74,6550.61,4706.52,5787.24,7709.88,5642.43,5995.83,5655.43,5755.67,5935.31,6412.36,5768.21,6817.49,5657.32,5629.22,5617.93,6664.52,6213.04,4917.06,6160.49,6224.94,6267.45,6400.57,5199.17,6691.05,6643.41,5862.06,5464.02,5901.35,5185.73,7811.87,6917.62,6534.04,6374.86,6807.97,7433.94,6378.88,6412.69,5668.47,5620.29,5886.72,6125.98,6286.99,6742.8,6061.2,6337.47,5939.58,6014.61,8131.26,6994.49,6103.13,6687.69,5603.65,4374.27,5563.89,5394.39,5451.26,6318.76,5912.28,6901.53,6425.5,5710.3,6330.78,5362.99,6171.47,5221.74,4997.71,6607.05,5514.77,6061.77,6561.4,6092.18,5894.6,5331.91,6754.79,5892.33,4817.54,6670.02,6840.71,4884.78,5097.79,6548.53,"Recr_1997",1997
