"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
1,0.00420231,TRUE,0.0984567,1005.37,0.0713586,395,405,12400.3502851927
2,0.000105264,TRUE,0.10235,977.014,0.0679254,395,405,11082.0282654828
3,0.000200032,TRUE,0.0998785,992.492,0.0823032,395,405,11508.1412653481
4,3.40127e-05,TRUE,0.100709,990.27,0.0684737,395,405,11033.815801791
5,0.000257048,TRUE,0.0958959,1019.3,0.0689817,395,405,11028.189990436
6,4.34037e-05,TRUE,0.0965029,1015.06,0.0623386,395,405,10897.8412702271
7,0.00221431,TRUE,0.0956584,1024.5,0.0678287,395,405,11105.9913173153
8,0.000360679,TRUE,0.0978992,1009.99,0.0731199,395,405,8697.92699662171
9,0.00148911,TRUE,0.0935382,1035.99,0.0388024,395,405,9154.12613187979
10,0.00289848,TRUE,0.0945449,1033.1,0.0651061,395,405,10689.5296073856
11,0.000670359,TRUE,0.0999656,995.298,0.0603451,395,405,9964.75852459951
12,0.000410982,TRUE,0.0980757,1004.89,0.0783682,395,405,9557.19927254061
13,0.00117168,TRUE,0.101533,979.744,0.0645407,395,405,8385.58970208783
14,0.00123885,TRUE,0.102019,980.457,0.0732188,395,405,10509.9741047477
15,2.94171e-05,TRUE,0.0971042,1013.78,0.0720265,395,405,10523.0145560465
16,0.00472944,TRUE,0.0973424,1012.19,0.0674908,395,405,9196.69997205781
17,0.000867969,TRUE,0.101288,989.418,0.0798832,395,405,10418.6213657066
18,0.00122639,TRUE,0.100554,986.328,0.0797972,395,405,8405.90740367009
19,0.000912213,TRUE,0.0974303,1008.82,0.0616199,395,405,10172.8735423212
20,0.00630701,TRUE,0.0930684,1042.64,0.0800778,395,405,9506.58504410683
21,1.28513e-05,TRUE,0.0978486,1007,0.0734054,395,405,9472.51759146471
22,0.000826931,TRUE,0.101016,984.104,0.0837186,395,405,10505.5608424737
23,0.00174228,TRUE,0.10172,984.616,0.071527,395,405,10273.366000469
24,7.18673e-05,TRUE,0.0997441,994.668,0.0737123,395,405,9040.86378265365
25,8.72382e-05,TRUE,0.0941003,1036.79,0.066999,395,405,10165.5517095468
26,0.000676743,TRUE,0.0973759,1008.74,0.0594218,395,405,10640.3642890265
27,0.00191691,TRUE,0.104091,967.931,0.0732847,395,405,9209.86066066752
28,0.000130963,TRUE,0.101396,984.019,0.0678984,395,405,13411.6632612823
29,5.1632e-05,TRUE,0.0974872,1010.83,0.065429,395,405,10767.4179850373
30,0.00360729,TRUE,0.0962089,1020.67,0.0768146,395,405,8346.18644211204
31,0.0020453,TRUE,0.0940411,1035.97,0.0654988,395,405,9605.10493325166
32,2.19337e-05,TRUE,0.098403,1002.16,0.0614477,395,405,9797.67116309717
33,0.00154956,TRUE,0.101214,986.492,0.0664029,395,405,10468.4369052288
34,0.000109958,TRUE,0.101476,980.773,0.0750965,395,405,10325.5842274414
35,0.000158493,TRUE,0.102941,974.412,0.080708,395,405,9809.04305606913
36,7.52807e-05,TRUE,0.101335,981.41,0.0712302,395,405,11227.2596783624
37,0.00143641,TRUE,0.099193,999.074,0.0779212,395,405,8893.00240644932
38,0.00144807,TRUE,0.101636,978.7,0.0669069,395,405,10830.9169066659
39,0.000130176,TRUE,0.0973552,1009.29,0.058367,395,405,10489.8143140588
40,0.000282842,TRUE,0.102223,976.766,0.0709837,395,405,10970.8825361341
41,0.00441377,TRUE,0.101662,981.349,0.0562978,395,405,10802.6850721101
42,0.00141857,TRUE,0.0936461,1039.99,0.0646483,395,405,9372.35802072754
43,0.000457,TRUE,0.103768,969.352,0.0784005,395,405,9947.03703123388
44,0.000119304,TRUE,0.0999692,994.211,0.0862401,395,405,10147.1687025925
45,5.86308e-05,TRUE,0.0974361,1010.2,0.077045,395,405,8980.22305432989
46,0.000731458,TRUE,0.0981635,1006.89,0.0694061,395,405,10678.95220975
47,0.000258162,TRUE,0.102362,977.559,0.0721245,395,405,9669.86860060697
48,1.50343e-05,TRUE,0.0973393,1013.25,0.0844419,395,405,10687.9262981957
49,8.46438e-05,TRUE,0.099322,995.645,0.080996,395,405,10405.2940616527
50,0.000421424,TRUE,0.0955016,1023.59,0.0800344,395,405,10845.8738899419
51,0.000174794,TRUE,0.0971832,1012.46,0.0920463,395,405,9195.68839069888
52,0.000336987,TRUE,0.102971,971.154,0.0631197,395,405,10148.5894056578
53,9.44389e-05,TRUE,0.101002,991.307,0.0814166,395,405,9775.06466327027
54,0.000314958,TRUE,0.0973113,1010.77,0.0707967,395,405,10925.0107069008
55,0.00207952,TRUE,0.101241,984.256,0.0630449,395,405,9955.89383488468
56,0.000423805,TRUE,0.101023,988.092,0.0690353,395,405,9630.59221706047
57,0.0119244,TRUE,0.0975357,1010.2,0.0633214,395,405,10485.5143717384
58,0.001865,TRUE,0.102025,978.419,0.078292,395,405,10210.4807883894
59,0.000717874,TRUE,0.100059,992.076,0.0712806,395,405,10522.0675273534
60,0.000259722,TRUE,0.0953727,1024.86,0.0571905,395,405,10375.7849492912
61,0.000427262,TRUE,0.100181,992.863,0.0655117,395,405,10970.7728278573
62,0.000753916,TRUE,0.101163,985.478,0.0707981,395,405,9629.72550276366
63,2.62714e-05,TRUE,0.099255,998.107,0.0638153,395,405,10293.1098111829
64,0.00013523,TRUE,0.104214,966.023,0.0801363,395,405,8490.30327411376
65,3.70477e-05,TRUE,0.0943813,1028.99,0.0530621,395,405,11031.7195759365
66,0.000659856,TRUE,0.0973163,1010.49,0.0545154,395,405,9407.00590786171
67,0.00197416,TRUE,0.10447,964.824,0.0717567,395,405,11408.9110489788
68,7.6089e-06,TRUE,0.0931597,1041.07,0.0590139,395,405,9894.35825053871
69,0.00220393,TRUE,0.0957387,1022.02,0.0652298,395,405,11111.8790528256
70,0.000604419,TRUE,0.0947904,1025.62,0.0508313,395,405,10897.0784480373
71,0.000167604,TRUE,0.102562,974.515,0.0757763,395,405,9865.01560193684
72,0.000250502,TRUE,0.100068,989.08,0.0735573,395,405,8603.37631531076
73,0.00434726,TRUE,0.104044,967.832,0.0709309,395,405,9481.04669481782
74,0.00281985,TRUE,0.0970245,1012.23,0.0644907,395,405,10108.2782921512
75,0.000205878,TRUE,0.0941775,1035.22,0.0664813,395,405,9167.04255366317
76,0.000742356,TRUE,0.103554,969.025,0.071156,395,405,11723.6095758369
77,0.00135536,TRUE,0.0928475,1044.34,0.0618511,395,405,10379.9360934444
78,0.00379311,TRUE,0.104634,961.733,0.0665822,395,405,12131.1281189465
79,0.000324819,TRUE,0.0979555,1010.65,0.0790063,395,405,12337.3928648015
80,5.01744e-05,TRUE,0.103338,974.082,0.0722619,395,405,10709.966119592
81,0.000246978,TRUE,0.102008,979.954,0.0872332,395,405,11863.9539224755
82,7.09321e-05,TRUE,0.101144,985.746,0.0705906,395,405,10715.3224416207
83,0.000597598,TRUE,0.0978413,1010.61,0.0600097,395,405,11120.8833210947
84,0.000218217,TRUE,0.0984359,1002.87,0.0785542,395,405,10407.0631120082
85,3.40082e-05,TRUE,0.0952158,1025.81,0.0658618,395,405,12698.7647000084
86,0.000420081,TRUE,0.0975493,1011.11,0.0722054,395,405,9331.11692530992
87,3.33608e-05,TRUE,0.100727,987.969,0.0774036,395,405,9045.29489144014
88,3.04621e-05,TRUE,0.1037,968.501,0.0690851,395,405,11854.3480107177
89,0.000500685,TRUE,0.0904345,1061.42,0.0732726,395,405,8774.19231304226
90,0.00189595,TRUE,0.0982529,1006.24,0.0850025,395,405,8819.76054906306
91,6.70789e-06,TRUE,0.0990573,996.371,0.069622,395,405,10150.9238496719
92,1.24722e-05,TRUE,0.0978046,1007.34,0.0734042,395,405,9783.18133489355
93,4.64995e-05,TRUE,0.0990833,998.717,0.0720586,395,405,9405.87713488049
94,8.89712e-05,TRUE,0.097537,1009.49,0.0726453,395,405,10688.7813665018
95,6.97978e-05,TRUE,0.0969993,1012.25,0.0694717,395,405,7956.22563556744
96,9.46253e-05,TRUE,0.102447,977.495,0.0787988,395,405,11100.5507146264
97,0.0022677,TRUE,0.0976895,1007.98,0.0745164,395,405,9841.36795302176
98,4.44941e-05,TRUE,0.103902,966.214,0.0750794,395,405,10240.4413679143
99,0.000131617,TRUE,0.0999627,994.042,0.0933955,395,405,10255.4033318874
100,0.000590169,TRUE,0.0950929,1028.51,0.0803091,395,405,9992.89880278255
