"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
43,0.000117574,TRUE,0.094553,1024.3,0.0934174,395.984,437.7343,9911.39119085913
44,9.85089e-05,TRUE,0.0943559,1023.19,0.0849168,396.84,442.6575,9664.16506084231
45,0.000432976,TRUE,0.0949273,1019.59,0.0840052,394.474,438.2391,9680.02729501886
46,2.65404e-05,TRUE,0.0959006,1014.19,0.088093,397.642,444.6914,9466.45711976397
47,0.000130674,TRUE,0.0951536,1017.7,0.0872099,396.864,445.8383,9639.1672594615
48,2.34167e-05,TRUE,0.0953509,1016.46,0.0837112,394.331,436.7789,9606.73793989195
49,0.00137164,TRUE,0.0964328,1006.72,0.0893639,396.809,441.6315,9593.68165657876
50,3.97804e-05,TRUE,0.0961758,1009.22,0.0827264,397.356,452.4048,10351.2234558277
51,5.82477e-05,TRUE,0.0960998,1012.47,0.0859022,397.408,445.8775,9790.61937880673
52,0.000467026,TRUE,0.0947164,1019.74,0.086912,399.728,448.4583,9627.22209958945
53,5.91854e-05,TRUE,0.0938493,1024.82,0.0804738,396.425,444.0337,9752.7053763461
54,0.00346309,TRUE,0.0950581,1017.6,0.0869025,401.403,451.0675,9453.87510069207
55,0.000725807,TRUE,0.0961635,1011.09,0.0892721,398.822,450.836,9928.85059912747
56,0.000162997,TRUE,0.0959402,1012.52,0.0825352,396.766,439.4837,9924.58211116052
57,0.00115756,TRUE,0.0959079,1014.13,0.0863444,394.927,440.0666,9595.31272109693
58,3.59963e-05,TRUE,0.093551,1024.73,0.0846054,401.409,457.5208,9084.4550904992
59,0.000175545,TRUE,0.0961926,1009.25,0.0903043,396.785,445.2677,9724.56074638765
60,9.6721e-05,TRUE,0.097774,1002.21,0.0904223,398.37,449.4363,9900.98969185135
61,9.74247e-05,TRUE,0.0951575,1016.8,0.0799485,397.018,443.2861,9759.1442865011
62,6.71282e-05,TRUE,0.0970272,1007.22,0.083467,400.864,451.5495,9707.55764713264
63,0.00225247,TRUE,0.0943395,1020.73,0.0844947,400.21,448.1818,9426.12152564225
64,0.0013664,TRUE,0.0966342,1008.5,0.090123,398.553,448.2602,9726.01953990639
65,6.67735e-05,TRUE,0.0946296,1020.26,0.0921049,394.07,441.6413,9997.0967017768
66,0.000111653,TRUE,0.0954632,1013.55,0.0849418,397.543,440.8948,9588.69423895831
67,7.71116e-05,TRUE,0.0945025,1023.83,0.0816409,400.759,454.3772,9914.76163680736
68,1.88709e-05,TRUE,0.0959277,1011.6,0.0883223,394.855,440.2154,9842.84426893563
69,6.55764e-05,TRUE,0.0953254,1015.15,0.0812292,398.955,448.4262,9743.83445133668
70,0.000104932,TRUE,0.095795,1015.05,0.0889484,394.543,438.5278,9911.58942066525
71,7.95639e-05,TRUE,0.0947108,1019.11,0.0818677,397.972,446.4364,9346.61944293567
72,0.000729717,TRUE,0.0957009,1011.89,0.0822543,396.012,444.5945,9747.53781202215
73,4.08272e-06,TRUE,0.0950957,1021.06,0.0851045,398.133,448.7834,9640.90246573206
74,0.00021691,TRUE,0.0939898,1020.58,0.0794607,397.423,447.4983,9444.04818147108
75,9.63154e-06,TRUE,0.0929976,1029.46,0.082794,396.697,443.185,9329.6240660338
76,3.14738e-05,TRUE,0.097691,1004.3,0.0900798,398.371,444.0573,9391.68497818176
77,0.000527937,TRUE,0.0962953,1011.48,0.0860346,396.846,443.7089,9541.15665733274
78,5.54183e-05,TRUE,0.0964357,1008.95,0.0807072,398.723,443.58,9657.88539466536
79,2.53646e-05,TRUE,0.0946997,1019.31,0.0828165,398.67,447.8918,9599.43959278084
80,3.38947e-05,TRUE,0.096343,1009.27,0.0889097,401.814,458.9429,9799.7288900952
81,5.28416e-05,TRUE,0.0962332,1009.75,0.0848263,397.395,448.4739,9567.71797596665
82,8.08927e-05,TRUE,0.094642,1023.48,0.0869937,397.776,447.5601,9791.8922420603
83,1.30973e-07,TRUE,0.0951655,1015.8,0.0798882,399.519,448.0224,10058.1647842603
84,0.000696811,TRUE,0.095789,1012.52,0.0880432,399.635,450.9528,9677.22049410911
85,0.00275277,TRUE,0.0946306,1022.37,0.0825598,396.998,445.3735,9817.58063683702
86,2.81606e-06,TRUE,0.0940167,1024.45,0.0858036,397.379,444.9512,9788.17202989338
87,2.83207e-05,TRUE,0.0959993,1012.41,0.0842339,397.499,445.316,9643.89160878968
88,2.03864e-05,TRUE,0.0977725,1000.14,0.0833809,397.888,449.6674,9730.29993012073
89,8.43428e-07,TRUE,0.0932323,1029.74,0.0807856,395.856,441.2955,9850.03216851611
90,3.2062e-06,TRUE,0.096486,1010.14,0.0864742,396.397,444.9673,10094.3384887846
91,0.000305858,TRUE,0.0946379,1024.04,0.0913704,398.235,439.7794,9363.55214359871
92,0.00015997,TRUE,0.0961804,1008.31,0.0857386,398.01,447.0184,9684.28744419275
93,6.31148e-05,TRUE,0.0960241,1012.74,0.0793781,400.523,453.1066,9920.91069503327
94,0.000159465,TRUE,0.0947437,1018.56,0.0855362,396.802,444.744,9781.81178537736
95,3.7907e-05,TRUE,0.0943724,1023.8,0.0870594,396.328,441.6161,9571.64154461341
96,0.000118156,TRUE,0.0961137,1011.59,0.0870648,397.075,443.7162,9874.58930956826
97,6.66399e-05,TRUE,0.094838,1018.13,0.0882025,396.297,439.3251,9611.92697929403
98,0.00608822,TRUE,0.095109,1016.23,0.08811,396.583,446.6167,9930.14143360777
99,0.00144875,TRUE,0.0959335,1008.39,0.0878954,395.395,440.7997,10163.7220749112
100,4.58435e-05,TRUE,0.0967285,1006.84,0.0869026,400.596,453.9625,9677.12372238801
